key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,1.0764,1,,,,,,,,,,,,,,z,1,1.0764,,,,,,,,0.041666667,-0.40625,0,0,0,,0,33,33,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.803,1,,,,,,,,,,,,,,z,1,0.803,,,,,,,,0.041666667,-0.40625,0,0,0,,0,34,34,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,1.0163,1,,,,,,,,,,,,,,z,1,1.0163,,,,,,,,0.041666667,-0.40625,0,0,0,,0,35,35,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6773,1,,,,,,,,,,,,,,m,1,0.6773,,,,,,,,0.041666667,-0.40625,0,0,0,,0,36,36,39,1,SHELF,HB,old,m,./images/SHELFHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6273,1,,,,,,,,,,,,,,m,1,0.6273,0.041666667,-0.40625,1,0,0,0.3545,,0.041666667,-0.40625,0,0,0,,0,37,37,74,1,CEMENT,C,old,m,./images/CEMENT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6318,1,,,,,,,,,,,,,,m,1,0.6318,,,,,,,,0.041666667,-0.40625,0,0,0,,0,38,38,24,1,SCREW,HB,old,m,./images/SCREWHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6088,1,,,,,,,,,,,,,,m,1,0.6088,,,,,,,,0.041666667,-0.40625,0,0,0,,0,39,39,5,1,PASTA,C,old,m,./images/PASTA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6213,1,,,,,,,,,,,,,,m,1,0.6213,,,,,,,,0.041666667,-0.40625,0,0,0,,0,40,40,27,1,ATTIC,HB,old,m,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.4572,1,,,,,,,,,,,,,,m,1,0.4572,0.041666667,-0.40625,1,0,0,0.3809,,0.033854167,-0.411458333,1,0,0,,0,41,41,14,1,PICKLE,C,old,m,./images/PICKLE.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,1.9936,1,,,,,,,,,,,,,,m,1,1.9936,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,42,42,56,1,PACKET,C,old,m,./images/PACKET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7171,1,,,,,,,,,,,,,,z,1,0.7171,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,43,43,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6995,0,,,,,,,,,,,,,,m,0,0.6995,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,44,44,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.9764,1,,,,,,,,,,,,,,z,1,0.9764,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,45,45,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.8075,1,,,,,,,,,,,,,,z,1,0.8075,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,46,46,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.667,1,,,,,,,,,,,,,,m,1,0.667,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,47,47,10,1,BELLY,LB,old,m,./images/BELLYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,1.8149,1,,,,,,,,,,,,,,z,1,1.8149,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,48,48,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.8333,1,,,,,,,,,,,,,,m,1,0.8333,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,49,49,42,1,FOLDER,HB,old,m,./images/FOLDERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.858,1,,,,,,,,,,,,,,z,1,0.858,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,50,50,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6665,1,,,,,,,,,,,,,,m,1,0.6665,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,51,51,76,1,INFANT,LB,old,m,./images/INFANTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7949,1,,,,,,,,,,,,,,z,1,0.7949,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,52,52,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.9499,1,,,,,,,,,,,,,,z,1,0.9499,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,53,53,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7246,1,,,,,,,,,,,,,,z,1,0.7246,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,54,54,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,2.529,0,,,,,,,,,,,,,,m,0,2.529,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,55,55,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6614,1,,,,,,,,,,,,,,m,1,0.6614,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,56,56,32,1,BARREL,C,old,m,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6875,1,,,,,,,,,,,,,,m,1,0.6875,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,57,57,40,1,SWING,LB,old,m,./images/SWINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7218,1,,,,,,,,,,,,,,z,1,0.7218,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,58,58,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.5441,1,,,,,,,,,,,,,,m,1,0.5441,,,,,,,,0.033854167,-0.411458333,0,0,0,,0,59,59,79,1,CRUST,LB,old,m,./images/CRUSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,1.2098,0,,,,,,,,,,,,,,m,0,1.2098,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,60,60,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.5976,1,,,,,,,,,,,,,,m,1,0.5976,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,61,61,70,1,URINE,LB,old,m,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.5626,1,,,,,,,,,,,,,,m,1,0.5626,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,62,62,2,1,BEARD,C,old,m,./images/BEARD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7335,1,,,,,,,,,,,,,,m,1,0.7335,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,63,63,63,1,MIRROR,HB,old,m,./images/MIRRORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,1.2003,1,,,,,,,,,,,,,,m,1,1.2003,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,64,64,9,1,RHINO,HB,old,m,./images/RHINOHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.8166,1,,,,,,,,,,,,,,z,1,0.8166,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,65,65,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.8108,1,,,,,,,,,,,,,,m,1,0.8108,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,66,66,45,1,KITTEN,HB,old,m,./images/KITTENHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.5337,1,,,,,,,,,,,,,,m,1,0.5337,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,67,67,83,1,JUNGLE,C,old,m,./images/JUNGLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.8641,1,,,,,,,,,,,,,,z,1,0.8641,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,68,68,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.5645,1,,,,,,,,,,,,,,z,1,0.5645,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,69,69,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6241,1,,,,,,,,,,,,,,m,1,0.6241,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,70,70,71,1,PIMPLE,C,old,m,./images/PIMPLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6674,1,,,,,,,,,,,,,,m,1,0.6674,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,71,71,12,1,SHORE,HB,old,m,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7579,1,,,,,,,,,,,,,,z,1,0.7579,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,72,72,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.9482,1,,,,,,,,,,,,,,z,1,0.9482,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,73,73,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6625,1,,,,,,,,,,,,,,m,1,0.6625,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,74,74,11,1,BONNET,C,old,m,./images/BONNET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7002,1,,,,,,,,,,,,,,z,1,0.7002,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,75,75,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.5507,1,,,,,,,,,,,,,,m,1,0.5507,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,76,76,7,1,PAINT,LB,old,m,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6765,1,,,,,,,,,,,,,,m,1,0.6765,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,77,77,67,1,SAILOR,LB,old,m,./images/SAILORLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6962,1,,,,,,,,,,,,,,z,1,0.6962,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,78,78,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6581,1,,,,,,,,,,,,,,z,1,0.6581,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,79,79,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6787,1,,,,,,,,,,,,,,m,1,0.6787,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,80,80,8,1,TULIP,C,old,m,./images/TULIP.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.9936,1,,,,,,,,,,,,,,m,1,0.9936,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,81,81,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.5812,1,,,,,,,,,,,,,,m,1,0.5812,,,,,,,,0.037760417,-0.4140625,0,0,0,,0,82,82,49,1,DRUMS,LB,old,m,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,1.6444,1,,,,,,,,,,,,,,z,1,1.6444,,,,,,,,0.037760417,-0.415364583,0,0,0,space,0,83,83,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,15.2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,1.4268,1,,,,,,,,,,,,,,z,1,1.4268,,,,,,,,0.037760417,-0.415364583,0,0,0,,0,84,84,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,2.1665,1,,,,,,,,,,,,,,z,1,2.1665,,,,,,,,0.037760417,-0.415364583,0,0,0,,0,85,85,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7658,1,,,,,,,,,,,,,,m,1,0.7658,,,,,,,,0.037760417,-0.415364583,0,0,0,,0,86,86,80,1,WEASEL,C,old,m,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.5374,1,,,,,,,,,,,,,,m,1,0.5374,,,,,,,,0.037760417,-0.415364583,0,0,0,,0,87,87,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7419,1,,,,,,,,,,,,,,z,1,0.7419,,,,,,,,0.037760417,-0.415364583,0,0,0,,0,88,88,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.7725,1,,,,,,,,,,,,,,z,1,0.7725,,,,,,,,0.037760417,-0.415364583,0,0,0,,0,89,89,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.6301,1,,,,,,,,,,,,,,m,1,0.6301,,,,,,,,0.037760417,-0.415364583,0,0,0,,0,90,90,18,1,JAGUAR,HB,old,m,./images/JAGUARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d0e88a255f0c70015345bdd,59,2022-02-12_13h44.02.915,lexical_decision_task_DD_L2,2021.2.3,Win32,60.60973392,,,,,,,,,,,0.9443,1,,,,,,,,,,,,,,m,1,0.9443,,,,,,,,0.037760417,-0.415364583,0,0,0,,0,91,91,81,1,POODLE,HB,old,m,./images/POODLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
