key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,key_resp_3.rt
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.588,0,,,,,,,,,,,,,,z,0,0.588,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,34,34,58,1,CANOE,HB,old,m,./images/CANOEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.548,1,,,,,,,,,,,,,,z,1,0.548,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,35,35,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.485,1,,,,,,,,,,,,,,m,1,0.485,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,36,36,66,1,STATUE,C,old,m,./images/STATUE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.468,0,,,,,,,,,,,,,,m,0,1.468,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,37,37,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.599,1,,,,,,,,,,,,,,m,1,0.599,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,38,38,2,1,STOVE,LB,old,m,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.631,1,,,,,,,,,,,,,,z,1,0.631,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,39,39,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.579,1,,,,,,,,,,,,,,z,1,0.579,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,40,40,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.571,1,,,,,,,,,,,,,,m,1,0.571,,,,,,,,0.85462963,-0.29537037,0,0,0,space,0,41,41,29,1,PISTOL,LB,old,m,./images/PISTOLLB.png,2.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.771,1,,,,,,,,,,,,,,z,1,0.771,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,42,42,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.538,1,,,,,,,,,,,,,,z,1,0.538,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,43,43,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.503,1,,,,,,,,,,,,,,z,1,0.503,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,44,44,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.752,1,,,,,,,,,,,,,,z,1,0.752,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,45,45,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.034,0,,,,,,,,,,,,,,m,0,1.034,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,46,46,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.519,1,,,,,,,,,,,,,,m,1,0.519,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,47,47,74,1,JUMPER,LB,old,m,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.565,1,,,,,,,,,,,,,,z,1,0.565,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,48,48,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.888,1,,,,,,,,,,,,,,z,1,0.888,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,49,49,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.486,0,,,,,,,,,,,,,,z,0,0.486,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,50,50,18,1,PARCEL,C,old,m,./images/PARCEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.663,1,,,,,,,,,,,,,,z,1,0.663,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,51,51,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.524,1,,,,,,,,,,,,,,m,1,0.524,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,52,52,15,1,COLLAR,C,old,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.615,1,,,,,,,,,,,,,,z,1,0.615,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,53,53,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.519,1,,,,,,,,,,,,,,z,1,0.519,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,54,54,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.548,1,,,,,,,,,,,,,,m,1,0.548,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,55,55,5,1,BAMBOO,LB,old,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.532,1,,,,,,,,,,,,,,z,1,0.532,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,56,56,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.551,1,,,,,,,,,,,,,,z,1,0.551,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,57,57,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.679,1,,,,,,,,,,,,,,m,1,0.679,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,58,58,72,1,FLASK,C,old,m,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,z,1,0.665,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,59,59,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.316,1,,,,,,,,,,,,,,z,1,1.316,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,60,60,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.523,1,,,,,,,,,,,,,,m,1,0.523,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,61,61,26,1,CLOUD,LB,old,m,./images/CLOUDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.915,0,,,,,,,,,,,,,,z,0,0.915,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,62,62,73,1,GLOVE,HB,old,m,./images/GLOVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.549,1,,,,,,,,,,,,,,m,1,0.549,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,63,63,53,1,POSTER,LB,old,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.131,1,,,,,,,,,,,,,,z,1,1.131,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,64,64,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.83,1,,,,,,,,,,,,,,m,1,0.83,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,65,65,67,1,POKER,HB,old,m,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.613,0,,,,,,,,,,,,,,z,0,0.613,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,66,66,12,1,BLOKE,C,old,m,./images/BLOKE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.468,1,,,,,,,,,,,,,,m,1,0.468,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,67,67,59,1,BRUSH,LB,old,m,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.835,1,,,,,,,,,,,,,,z,1,0.835,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,68,68,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.217,1,,,,,,,,,,,,,,z,1,1.217,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,69,69,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.637,1,,,,,,,,,,,,,,m,1,0.637,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,70,70,62,1,MAMMAL,LB,old,m,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.05,1,,,,,,,,,,,,,,z,1,1.05,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,71,71,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.661,1,,,,,,,,,,,,,,m,1,0.661,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,72,72,24,1,FLESH,C,old,m,./images/FLESH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.564,1,,,,,,,,,,,,,,m,1,0.564,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,73,73,9,1,DIVER,C,old,m,./images/DIVER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.687,1,,,,,,,,,,,,,,z,1,0.687,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,74,74,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.669,1,,,,,,,,,,,,,,z,1,0.669,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,75,75,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.472,1,,,,,,,,,,,,,,z,1,0.472,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,76,76,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.439,0,,,,,,,,,,,,,,z,0,0.439,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,77,77,33,1,SAUNA,C,old,m,./images/SAUNA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.501,1,,,,,,,,,,,,,,z,1,0.501,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,78,78,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.515,1,,,,,,,,,,,,,,m,1,0.515,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,79,79,1,1,TOWEL,HB,old,m,./images/TOWELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.487,1,,,,,,,,,,,,,,m,1,0.487,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,80,80,7,1,WAGON,HB,old,m,./images/WAGONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.634,1,,,,,,,,,,,,,,z,1,0.634,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,81,81,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.504,1,,,,,,,,,,,,,,z,1,0.504,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,82,82,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.481,1,,,,,,,,,,,,,,z,1,0.481,,,,,,,,0.85462963,-0.29537037,0,0,0,space,0,83,83,119,1,PAFER,LB,old,z,./images/PAFERLB.png,1.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.485,1,,,,,,,,,,,,,,m,1,0.485,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,84,84,11,1,MEDAL,LB,old,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,1.115,1,,,,,,,,,,,,,,m,1,1.115,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,85,85,34,1,RAZOR,HB,old,m,./images/RAZORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.615,1,,,,,,,,,,,,,,z,1,0.615,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,86,86,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.574,1,,,,,,,,,,,,,,m,1,0.574,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,87,87,77,1,WHEEL,LB,old,m,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.463,1,,,,,,,,,,,,,,z,1,0.463,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,88,88,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.482,1,,,,,,,,,,,,,,z,1,0.482,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,89,89,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.442,1,,,,,,,,,,,,,,z,1,0.442,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,90,90,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.598,1,,,,,,,,,,,,,,m,1,0.598,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,91,91,32,1,HOCKEY,LB,old,m,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.496,1,,,,,,,,,,,,,,m,1,0.496,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,92,92,21,1,DANCER,C,old,m,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5fc8a956800c80232e0b7a32,27,2022-02-12_14h43.09.189,lexical_decision_task_DD_L4,2021.2.3,Win32,59.95203837,,,,,,,,,,,,0.501,0,,,,,,,,,,,,,,z,0,0.501,,,,,,,,0.85462963,-0.29537037,0,0,0,,0,93,93,30,1,SLOPE,C,old,m,./images/SLOPE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
