key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.7736,1,,,,,,,,,,,,,,,z,1,1.7736,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,35,35,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,2.2818,1,,,,,,,,,,,,,,,z,1,2.2818,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,36,36,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,4.1476,1,,,,,,,,,,,,,,,m,1,4.1476,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,37,37,25,1,WRIST,HB,old,m,./images/WRISTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.4682,1,,,,,,,,,,,,,,,z,1,1.4682,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,38,38,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.5014,1,,,,,,,,,,,,,,,z,1,1.5014,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,39,39,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.0556,1,,,,,,,,,,,,,,,m,1,1.0556,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,40,40,46,1,PEARL,HB,old,m,./images/PEARLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.1861,1,,,,,,,,,,,,,,,m,1,1.1861,,,,,,,,-0.09765625,0.244791667,0,0,0,space,0,41,41,60,1,TWINS,C,old,m,./images/TWINS.png,3.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.184,1,,,,,,,,,,,,,,,z,1,1.184,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,42,42,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.0986,1,,,,,,,,,,,,,,,m,1,1.0986,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,43,43,62,1,PURSE,LB,old,m,./images/PURSELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.8439,1,,,,,,,,,,,,,,,m,1,0.8439,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,44,44,35,1,PEACH,LB,old,m,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.9498,1,,,,,,,,,,,,,,,z,1,0.9498,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,45,45,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.217,1,,,,,,,,,,,,,,,z,1,1.217,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,46,46,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.3778,1,,,,,,,,,,,,,,,z,1,1.3778,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,47,47,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.4639,1,,,,,,,,,,,,,,,m,1,1.4639,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,48,48,68,1,TORCH,LB,old,m,./images/TORCHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.5464,1,,,,,,,,,,,,,,,m,1,1.5464,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,49,49,56,1,PACKET,LB,old,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.4121,0,,,,,,,,,,,,,,,m,0,1.4121,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,50,50,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.7415,1,,,,,,,,,,,,,,,m,1,1.7415,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,51,51,22,1,MELON,HB,old,m,./images/MELONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,3.3765,1,,,,,,,,,,,,,,,z,1,3.3765,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,52,52,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,4.8797,1,,,,,,,,,,,,,,,m,1,4.8797,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,53,53,77,1,COUCH,LB,old,m,./images/COUCHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.5094,1,,,,,,,,,,,,,,,m,1,1.5094,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,54,54,45,1,KITTEN,C,old,m,./images/KITTEN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.7111,1,,,,,,,,,,,,,,,z,1,1.7111,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,55,55,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.1649,1,,,,,,,,,,,,,,,m,1,1.1649,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,56,56,6,1,SQUARE,C,old,m,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.8294,1,,,,,,,,,,,,,,,m,1,0.8294,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,57,57,59,1,BURIAL,LB,old,m,./images/BURIALLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.9559,1,,,,,,,,,,,,,,,z,1,0.9559,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,58,58,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.857,1,,,,,,,,,,,,,,,z,1,1.857,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,59,59,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.103,1,,,,,,,,,,,,,,,m,1,1.103,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,60,60,37,1,BIRTH,HB,old,m,./images/BIRTHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.0829,1,,,,,,,,,,,,,,,m,1,1.0829,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,61,61,18,1,JAGUAR,C,old,m,./images/JAGUAR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.0534,1,,,,,,,,,,,,,,,z,1,1.0534,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,62,62,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.6244,1,,,,,,,,,,,,,,,z,1,1.6244,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,63,63,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,2.0047,1,,,,,,,,,,,,,,,m,1,2.0047,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,64,64,19,1,DOUGH,HB,old,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.0324,1,,,,,,,,,,,,,,,z,1,1.0324,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,65,65,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6079,1,,,,,,,,,,,,,,,m,1,0.6079,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,66,66,71,1,PIMPLE,LB,old,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6844,1,,,,,,,,,,,,,,,z,1,0.6844,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,67,67,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.0138,1,,,,,,,,,,,,,,,z,1,1.0138,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,68,68,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.7563,1,,,,,,,,,,,,,,,z,1,0.7563,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,69,69,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,2.6566,1,,,,,,,,,,,,,,,m,1,2.6566,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,70,70,17,1,SKIING,LB,old,m,./images/SKIINGLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6253,1,,,,,,,,,,,,,,,z,1,0.6253,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,71,71,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.7943,1,,,,,,,,,,,,,,,m,1,0.7943,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,72,72,40,1,SWING,HB,old,m,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6637,1,,,,,,,,,,,,,,,z,1,0.6637,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,73,73,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.5958,1,,,,,,,,,,,,,,,z,1,0.5958,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,74,74,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.7271,0,,,,,,,,,,,,,,,z,0,0.7271,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,75,75,43,1,MOSQUE,HB,old,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6161,1,,,,,,,,,,,,,,,m,1,0.6161,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,76,76,33,1,MAGGOT,C,old,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.9618,1,,,,,,,,,,,,,,,m,1,0.9618,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,77,77,28,1,FALCON,HB,old,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.636,1,,,,,,,,,,,,,,,m,1,0.636,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,78,78,80,1,WEASEL,LB,old,m,./images/WEASELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6903,1,,,,,,,,,,,,,,,m,1,0.6903,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,79,79,39,1,SHELF,C,old,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.7928,1,,,,,,,,,,,,,,,m,1,0.7928,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,80,80,70,1,URINE,HB,old,m,./images/URINEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6902,1,,,,,,,,,,,,,,,m,1,0.6902,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,81,81,55,1,MUFFIN,HB,old,m,./images/MUFFINHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.7141,1,,,,,,,,,,,,,,,z,1,1.7141,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,82,82,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.7795,1,,,,,,,,,,,,,,,z,1,0.7795,,,,,,,,-0.09765625,0.244791667,0,0,0,space,0,83,83,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,9.7096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.085,1,,,,,,,,,,,,,,,z,1,1.085,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,84,84,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.2369,1,,,,,,,,,,,,,,,m,1,1.2369,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,85,85,30,1,STORM,C,old,m,./images/STORM.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.5734,1,,,,,,,,,,,,,,,z,1,0.5734,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,86,86,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6449,1,,,,,,,,,,,,,,,z,1,0.6449,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,87,87,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6642,1,,,,,,,,,,,,,,,m,1,0.6642,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,88,88,69,1,COOKER,C,old,m,./images/COOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6172,1,,,,,,,,,,,,,,,z,1,0.6172,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,89,89,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.9292,1,,,,,,,,,,,,,,,z,1,0.9292,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,90,90,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,1.1529,1,,,,,,,,,,,,,,,m,1,1.1529,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,91,91,58,1,BABOON,HB,old,m,./images/BABOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.8649,1,,,,,,,,,,,,,,,z,1,0.8649,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,92,92,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.5354,1,,,,,,,,,,,,,,,m,1,0.5354,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,93,93,63,1,MIRROR,C,old,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.5362,1,,,,,,,,,,,,,,,m,1,0.5362,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,94,94,9,1,RHINO,C,old,m,./images/RHINO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5f1338a87447d0308e865fd0,20,2022-02-12_17h15.03.124,lexical_decision_task_DD,2021.2.3,Win32,58.910162,,,,,,,,,,,0.6684,1,,,,,,,,,,,,,,,m,1,0.6684,,,,,,,,-0.09765625,0.244791667,0,0,0,,0,95,95,5,1,PASTA,LB,old,m,./images/PASTALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
