key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.007,1,,,,,,,,,,,,,,z,1,1.007,,,,,,,,0.118324607,-0.406806283,0,0,0,,0,34,34,91,1,SHENS,HB,z,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.711,1,,,,,,,,,,,,,,z,1,0.711,,,,,,,,0.118324607,-0.406806283,0,0,0,,0,35,35,114,1,RIKES,C,z,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.709,1,,,,,,,,,,,,,,z,1,0.709,,,,,,,,0.118324607,-0.406806283,0,0,0,,0,36,36,137,1,JOOST,LB,z,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.839,1,,,,,,,,,,,,,,z,1,0.839,,,,,,,,0.118324607,-0.406806283,0,0,0,,0,37,37,106,1,CLUMS,HB,z,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.964,1,,,,,,,,,,,,,,m,1,0.964,,,,,,,,0.118324607,-0.406806283,0,0,0,,0,38,38,9,1,DIVER,LB,m,m,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,m,1,0.628,,,,,,,,0.118324607,-0.406806283,0,0,0,,0,39,39,33,1,SAUNA,LB,m,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.692,1,,,,,,,,,,,,,,z,1,0.692,,,,,,,,0.118324607,-0.406806283,0,0,0,,0,40,40,155,1,CANGY,LB,z,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.691,1,,,,,,,,,,,,,,z,1,0.691,,,,,,,,0.118324607,-0.406806283,1,0,0,,0,41,41,153,1,CLUPS,C,z,z,./images/CLUPS.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.907,1,,,,,,,,,,,,,,m,1,0.907,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,42,42,31,1,STEAK,C,m,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.572,1,,,,,,,,,,,,,,m,1,0.572,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,43,43,70,1,BANANA,C,m,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.643,1,,,,,,,,,,,,,,z,1,0.643,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,44,44,147,1,ZOLES,C,z,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.821,1,,,,,,,,,,,,,,m,1,0.821,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,45,45,53,1,POSTER,HB,m,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.922,1,,,,,,,,,,,,,,m,1,0.922,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,46,46,47,1,LAGOON,HB,m,m,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.604,1,,,,,,,,,,,,,,m,1,0.604,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,47,47,59,1,BRUSH,HB,m,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.83,1,,,,,,,,,,,,,,m,1,0.83,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,48,48,34,1,RAZOR,C,m,m,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.222,1,,,,,,,,,,,,,,z,1,1.222,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,49,49,145,1,LAMEL,HB,z,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.529,1,,,,,,,,,,,,,,m,1,0.529,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,50,50,2,1,STOVE,HB,m,m,./images/STOVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,z,1,0.644,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,51,51,84,1,HAXES,C,z,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.658,1,,,,,,,,,,,,,,m,1,0.658,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,52,52,45,1,MONKEY,LB,m,m,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.631,1,,,,,,,,,,,,,,z,1,0.631,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,53,53,164,1,SGREW,LB,z,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.562,1,,,,,,,,,,,,,,m,1,0.562,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,54,54,1,1,TOWEL,C,m,m,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.715,1,,,,,,,,,,,,,,z,1,0.715,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,55,55,121,1,CEERS,HB,z,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.139,1,,,,,,,,,,,,,,z,1,1.139,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,56,56,127,1,NINDY,HB,z,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.691,1,,,,,,,,,,,,,,m,1,0.691,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,57,57,6,1,STAIN,LB,m,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.295,0,,,,,,,,,,,,,,z,0,1.295,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,58,58,20,1,GRANNY,HB,m,m,./images/GRANNYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.756,1,,,,,,,,,,,,,,m,1,0.756,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,59,59,12,1,BLOKE,LB,m,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.706,1,,,,,,,,,,,,,,z,1,0.706,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,60,60,101,1,GLEET,LB,z,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,z,1,0.674,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,61,61,89,1,DRIEK,LB,z,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.755,1,,,,,,,,,,,,,,z,1,0.755,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,62,62,146,1,MOOST,LB,z,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.756,1,,,,,,,,,,,,,,z,1,0.756,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,63,63,141,1,PLEET,C,z,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.758,1,,,,,,,,,,,,,,z,1,0.758,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,64,64,130,1,CRILL,HB,z,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.705,1,,,,,,,,,,,,,,z,1,0.705,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,65,65,92,1,PAIMS,LB,z,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.59,1,,,,,,,,,,,,,,m,1,0.59,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,66,66,46,1,MUMMY,C,m,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.757,1,,,,,,,,,,,,,,m,1,0.757,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,67,67,8,1,CLIFF,HB,m,m,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.691,1,,,,,,,,,,,,,,z,1,0.691,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,68,68,94,1,BLANS,HB,z,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.725,1,,,,,,,,,,,,,,z,1,0.725,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,69,69,126,1,GUELS,C,z,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,z,1,0.674,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,70,70,93,1,SMONE,C,z,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.244,1,,,,,,,,,,,,,,z,1,1.244,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,71,71,125,1,MOOKY,LB,z,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.023,1,,,,,,,,,,,,,,m,1,1.023,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,72,72,62,1,MAMMAL,HB,m,m,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.015,1,,,,,,,,,,,,,,z,1,1.015,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,73,73,163,1,GAMBA,HB,z,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.183,1,,,,,,,,,,,,,,m,1,1.183,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,74,74,56,1,HEATER,HB,m,m,./images/HEATERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.697,1,,,,,,,,,,,,,,z,1,0.697,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,75,75,161,1,BLAPS,LB,z,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.693,1,,,,,,,,,,,,,,m,1,0.693,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,76,76,4,1,BOXER,C,m,m,./images/BOXER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.704,1,,,,,,,,,,,,,,m,1,0.704,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,77,77,36,1,BOILER,LB,m,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.699,1,,,,,,,,,,,,,,z,1,0.699,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,78,78,150,1,NOOLS,C,z,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.713,1,,,,,,,,,,,,,,m,1,0.713,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,79,79,49,1,BISHOP,C,m,m,./images/BISHOP.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.657,1,,,,,,,,,,,,,,m,1,0.657,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,80,80,22,1,CLOWN,C,m,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.927,0,,,,,,,,,,,,,,z,0,0.927,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,81,81,50,1,PILOT,HB,m,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.924,1,,,,,,,,,,,,,,z,1,0.924,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,82,82,159,1,CUDDY,C,z,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.706,1,,,,,,,,,,,,,,z,1,0.706,,,,,,,,0.126701571,-0.401570681,0,0,0,space,0,83,83,113,1,LINEW,LB,z,z,./images/LINEWLB.png,,47.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.754,1,,,,,,,,,,,,,,m,1,0.754,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,84,84,28,1,CASINO,C,m,m,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.557,1,,,,,,,,,,,,,,z,1,0.557,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,85,85,135,1,JOODY,C,z,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.905,1,,,,,,,,,,,,,,z,1,0.905,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,86,86,85,1,CHULK,HB,z,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.665,1,,,,,,,,,,,,,,z,1,0.665,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,87,87,90,1,NEAST,C,z,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,1.046,1,,,,,,,,,,,,,,z,1,1.046,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,88,88,100,1,DRIBS,HB,z,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.673,1,,,,,,,,,,,,,,z,1,0.673,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,89,89,143,1,MONGS,LB,z,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.491,1,,,,,,,,,,,,,,m,1,0.491,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,90,90,10,1,GARDEN,C,m,m,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,z,1,0.674,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,91,91,119,1,PAFER,LB,z,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5eed592252bcc917d6b46cdf,25,2022-02-12_17h16.48.021,lexical_decision_task_DD_L6,2021.2.3,Win32,60.0240096,,,,,,,,,,,0.673,1,,,,,,,,,,,,,,m,1,0.673,,,,,,,,0.126701571,-0.401570681,0,0,0,,0,92,92,78,1,BROOM,LB,m,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
