key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8162,1,,,,,,,,,,,,,,z,1,0.8162,,,,,,,,-0.215661104,-0.366495507,0,0,0,,0,34,34,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6793,1,,,,,,,,,,,,,,m,1,0.6793,,,,,,,,-0.215661104,-0.366495507,0,0,0,,0,35,35,39,1,CANDY,C,old,m,./images/CANDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5972,1,,,,,,,,,,,,,,m,1,0.5972,,,,,,,,-0.215661104,-0.366495507,0,0,0,,0,36,36,57,1,FERRY,C,old,m,./images/FERRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5795,1,,,,,,,,,,,,,,m,1,0.5795,,,,,,,,-0.215661104,-0.366495507,0,0,0,,0,37,37,59,1,BRUSH,LB,old,m,./images/BRUSHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5192,1,,,,,,,,,,,,,,m,1,0.5192,,,,,,,,-0.215661104,-0.366495507,0,0,0,,0,38,38,54,1,CHERRY,C,old,m,./images/CHERRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.616,1,,,,,,,,,,,,,,z,1,0.616,,,,,,,,-0.215661104,-0.366495507,0,0,0,,0,39,39,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7357,1,,,,,,,,,,,,,,m,1,0.7357,,,,,,,,-0.215661104,-0.366495507,0,0,0,,0,40,40,19,1,DONKEY,HB,old,m,./images/DONKEYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6701,1,,,,,,,,,,,,,,m,1,0.6701,,,,,,,,0.080872914,-0.405006418,1,0,0,,0,41,41,10,1,GARDEN,HB,old,m,./images/GARDENHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7546,1,,,,,,,,,,,,,,z,1,0.7546,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,42,42,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5522,1,,,,,,,,,,,,,,m,1,0.5522,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,43,43,45,1,MONKEY,C,old,m,./images/MONKEY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5293,1,,,,,,,,,,,,,,z,1,0.5293,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,44,44,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.513,1,,,,,,,,,,,,,,z,1,0.513,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,45,45,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5402,1,,,,,,,,,,,,,,m,1,0.5402,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,46,46,80,1,PLANET,LB,old,m,./images/PLANETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.4967,0,,,,,,,,,,,,,,z,0,0.4967,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,47,47,33,1,SAUNA,C,old,m,./images/SAUNA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6097,1,,,,,,,,,,,,,,m,1,0.6097,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,48,48,15,1,COLLAR,C,old,m,./images/COLLAR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.4747,1,,,,,,,,,,,,,,m,1,0.4747,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,49,49,48,1,SHIELD,C,old,m,./images/SHIELD.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6476,1,,,,,,,,,,,,,,z,1,0.6476,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,50,50,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0471,1,,,,,,,,,,,,,,z,1,1.0471,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,51,51,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7261,1,,,,,,,,,,,,,,m,1,0.7261,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,52,52,43,1,STOOL,HB,old,m,./images/STOOLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.673,1,,,,,,,,,,,,,,z,1,0.673,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,53,53,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7404,1,,,,,,,,,,,,,,z,1,0.7404,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,54,54,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6169,1,,,,,,,,,,,,,,z,1,0.6169,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,55,55,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6564,1,,,,,,,,,,,,,,m,1,0.6564,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,56,56,64,1,BRIDE,HB,old,m,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5357,1,,,,,,,,,,,,,,m,1,0.5357,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,57,57,32,1,HOCKEY,LB,old,m,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5238,1,,,,,,,,,,,,,,z,1,0.5238,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,58,58,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5765,1,,,,,,,,,,,,,,z,1,0.5765,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,59,59,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.563,1,,,,,,,,,,,,,,m,1,0.563,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,60,60,21,1,DANCER,C,old,m,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9626,1,,,,,,,,,,,,,,m,1,0.9626,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,61,61,37,1,TIGER,HB,old,m,./images/TIGERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6006,1,,,,,,,,,,,,,,m,1,0.6006,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,62,62,63,1,BAKER,C,old,m,./images/BAKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.4857,1,,,,,,,,,,,,,,m,1,0.4857,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,63,63,51,1,SAUCE,C,old,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.4988,1,,,,,,,,,,,,,,z,1,0.4988,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,64,64,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6178,1,,,,,,,,,,,,,,z,1,0.6178,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,65,65,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5223,1,,,,,,,,,,,,,,z,1,0.5223,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,66,66,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6546,1,,,,,,,,,,,,,,m,1,0.6546,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,67,67,66,1,STATUE,C,old,m,./images/STATUE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9343,0,,,,,,,,,,,,,,z,0,0.9343,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,68,68,82,1,PEBBLE,HB,old,m,./images/PEBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8381,1,,,,,,,,,,,,,,z,1,0.8381,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,69,69,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5513,0,,,,,,,,,,,,,,z,0,0.5513,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,70,70,12,1,BLOKE,C,old,m,./images/BLOKE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6489,1,,,,,,,,,,,,,,z,1,0.6489,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,71,71,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5683,1,,,,,,,,,,,,,,z,1,0.5683,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,72,72,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6384,1,,,,,,,,,,,,,,z,1,0.6384,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,73,73,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5894,1,,,,,,,,,,,,,,z,1,0.5894,,,,,,,,0.236200257,-0.035301669,0,0,0,,0,74,74,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5322,1,,,,,,,,,,,,,,z,1,0.5322,,,,,,,,0.508344031,0.316431322,0,0,0,,0,75,75,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6067,1,,,,,,,,,,,,,,m,1,0.6067,,,,,,,,0.508344031,0.316431322,0,0,0,,0,76,76,36,1,BOILER,C,old,m,./images/BOILER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.4955,1,,,,,,,,,,,,,,m,1,0.4955,,,,,,,,0.508344031,0.316431322,0,0,0,,0,77,77,77,1,WHEEL,LB,old,m,./images/WHEELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7582,1,,,,,,,,,,,,,,m,1,0.7582,,,,,,,,0.508344031,0.316431322,0,0,0,,0,78,78,78,1,BROOM,C,old,m,./images/BROOM.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7977,1,,,,,,,,,,,,,,z,1,0.7977,,,,,,,,0.508344031,0.316431322,0,0,0,,0,79,79,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.9243,1,,,,,,,,,,,,,,m,1,0.9243,,,,,,,,0.508344031,0.316431322,0,0,0,,0,80,80,4,1,BOXER,HB,old,m,./images/BOXERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,1.0597,1,,,,,,,,,,,,,,z,1,1.0597,,,,,,,,0.508344031,0.316431322,0,0,0,,0,81,81,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.756,0,,,,,,,,,,,,,,z,0,0.756,,,,,,,,0.508344031,0.316431322,0,0,0,,0,82,82,7,1,WAGON,HB,old,m,./images/WAGONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8929,1,,,,,,,,,,,,,,z,1,0.8929,,,,,,,,0.17843389,0.111039795,0,0,0,space,0,83,83,131,1,NACES,LB,old,z,./images/NACESLB.png,,410.0702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.8201,1,,,,,,,,,,,,,,z,1,0.8201,,,,,,,,0.17843389,0.111039795,0,0,0,,0,84,84,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.49,1,,,,,,,,,,,,,,z,1,0.49,,,,,,,,0.17843389,0.111039795,0,0,0,,0,85,85,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.4484,1,,,,,,,,,,,,,,z,1,0.4484,,,,,,,,0.17843389,0.111039795,0,0,0,,0,86,86,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6314,1,,,,,,,,,,,,,,m,1,0.6314,,,,,,,,0.17843389,0.111039795,0,0,0,,0,87,87,22,1,CLOWN,HB,old,m,./images/CLOWNHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5402,1,,,,,,,,,,,,,,z,1,0.5402,,,,,,,,0.17843389,0.111039795,0,0,0,,0,88,88,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6837,1,,,,,,,,,,,,,,m,1,0.6837,,,,,,,,0.17843389,0.111039795,0,0,0,,0,89,89,70,1,BANANA,HB,old,m,./images/BANANAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.775,1,,,,,,,,,,,,,,m,1,0.775,,,,,,,,0.17843389,0.111039795,0,0,0,,0,90,90,58,1,CANOE,HB,old,m,./images/CANOEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.7081,1,,,,,,,,,,,,,,m,1,0.7081,,,,,,,,0.17843389,0.111039795,0,0,0,,0,91,91,67,1,POKER,HB,old,m,./images/POKERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.6849,1,,,,,,,,,,,,,,m,1,0.6849,,,,,,,,0.17843389,0.111039795,0,0,0,,0,92,92,52,1,DESERT,HB,old,m,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5b4991de56e0140001acb76b,25,2022-02-12_18h01.30.649,lexical_decision_task_DD_L4,2021.2.3,Win32,60.06366749,,,,,,,,,,,,0.5386,1,,,,,,,,,,,,,,m,1,0.5386,,,,,,,,0.17843389,0.111039795,0,0,0,,0,93,93,17,1,PARADE,LB,old,m,./images/PARADELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
