key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5124,1,,,,,,,,,,,,,,m,1,0.5124,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,37,37,81,1,DRILL,C,old,m,./images/DRILL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.576,1,,,,,,,,,,,,,,z,1,0.576,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,38,38,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7986,1,,,,,,,,,,,,,,z,1,0.7986,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,39,39,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6642,1,,,,,,,,,,,,,,m,1,0.6642,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,40,40,62,1,MAMMAL,LB,old,m,./images/MAMMALLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7467,1,,,,,,,,,,,,,,m,1,0.7467,,,,,,,,0.012089844,-0.415405273,0,0,0,space,0,41,41,13,1,BUNNY,HB,old,m,./images/BUNNYHB.png,35.5257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.079,1,,,,,,,,,,,,,,z,1,1.079,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,42,42,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6299,1,,,,,,,,,,,,,,m,1,0.6299,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,43,43,53,1,POSTER,LB,old,m,./images/POSTERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5277,1,,,,,,,,,,,,,,m,1,0.5277,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,44,44,21,1,DANCER,C,old,m,./images/DANCER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.1796,1,,,,,,,,,,,,,,z,1,1.1796,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,45,45,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7453,1,,,,,,,,,,,,,,z,1,0.7453,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,46,46,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6278,1,,,,,,,,,,,,,,m,1,0.6278,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,47,47,24,1,FLESH,C,old,m,./images/FLESH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.595,1,,,,,,,,,,,,,,m,1,0.595,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,48,48,32,1,HOCKEY,LB,old,m,./images/HOCKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.0656,1,,,,,,,,,,,,,,z,1,1.0656,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,49,49,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7298,1,,,,,,,,,,,,,,z,1,0.7298,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,50,50,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,3.4447,1,,,,,,,,,,,,,,z,1,3.4447,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,51,51,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.9798,1,,,,,,,,,,,,,,m,1,1.9798,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,52,52,20,1,GRANNY,LB,old,m,./images/GRANNYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6125,1,,,,,,,,,,,,,,z,1,0.6125,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,53,53,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.7947,1,,,,,,,,,,,,,,m,1,1.7947,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,54,54,51,1,SAUCE,C,old,m,./images/SAUCE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.6954,1,,,,,,,,,,,,,,z,1,1.6954,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,55,55,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.0291,1,,,,,,,,,,,,,,m,1,1.0291,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,56,56,50,1,PILOT,LB,old,m,./images/PILOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,3.3775,1,,,,,,,,,,,,,,m,1,3.3775,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,57,57,23,1,CLOTH,LB,old,m,./images/CLOTHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7091,1,,,,,,,,,,,,,,m,1,0.7091,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,58,58,35,1,LLAMA,LB,old,m,./images/LLAMALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.4496,1,,,,,,,,,,,,,,m,1,1.4496,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,59,59,5,1,BAMBOO,LB,old,m,./images/BAMBOOLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7459,1,,,,,,,,,,,,,,m,1,0.7459,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,60,60,83,1,WHISKY,LB,old,m,./images/WHISKYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,7.0818,0,,,,,,,,,,,,,,m,0,7.0818,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,61,61,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,2.3728,1,,,,,,,,,,,,,,m,1,2.3728,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,62,62,25,1,CHALK,HB,old,m,./images/CHALKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6269,1,,,,,,,,,,,,,,m,1,0.6269,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,63,63,11,1,MEDAL,LB,old,m,./images/MEDALLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5574,1,,,,,,,,,,,,,,m,1,0.5574,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,64,64,64,1,BRIDE,HB,old,m,./images/BRIDEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.9659,1,,,,,,,,,,,,,,z,1,0.9659,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,65,65,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.0339,1,,,,,,,,,,,,,,z,1,1.0339,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,66,66,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.9268,1,,,,,,,,,,,,,,z,1,0.9268,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,67,67,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7736,1,,,,,,,,,,,,,,z,1,0.7736,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,68,68,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5462,1,,,,,,,,,,,,,,m,1,0.5462,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,69,69,27,1,BUTTER,C,old,m,./images/BUTTER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6485,1,,,,,,,,,,,,,,z,1,0.6485,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,70,70,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6271,1,,,,,,,,,,,,,,m,1,0.6271,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,71,71,6,1,STAIN,C,old,m,./images/STAIN.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.9761,1,,,,,,,,,,,,,,z,1,0.9761,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,72,72,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.2636,1,,,,,,,,,,,,,,z,1,1.2636,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,73,73,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.0087,1,,,,,,,,,,,,,,z,1,1.0087,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,74,74,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,2.2007,1,,,,,,,,,,,,,,z,1,2.2007,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,75,75,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.0757,1,,,,,,,,,,,,,,z,1,1.0757,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,76,76,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5962,1,,,,,,,,,,,,,,z,1,0.5962,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,77,77,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,1.0124,1,,,,,,,,,,,,,,m,1,1.0124,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,78,78,65,1,SPINE,LB,old,m,./images/SPINELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6787,1,,,,,,,,,,,,,,m,1,0.6787,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,79,79,68,1,VALLEY,LB,old,m,./images/VALLEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.8003,1,,,,,,,,,,,,,,m,1,0.8003,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,80,80,52,1,DESERT,HB,old,m,./images/DESERTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6622,1,,,,,,,,,,,,,,z,1,0.6622,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,81,81,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6352,1,,,,,,,,,,,,,,m,1,0.6352,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,82,82,74,1,JUMPER,LB,old,m,./images/JUMPERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7613,1,,,,,,,,,,,,,,z,1,0.7613,,,,,,,,0.012089844,-0.415405273,1,0,0,,0,83,83,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.9328,1,,,,,,,,,,,,,,z,1,0.9328,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,84,84,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.844,1,,,,,,,,,,,,,,m,1,0.844,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,85,85,72,1,FLASK,C,old,m,./images/FLASK.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,2.287,1,,,,,,,,,,,,,,m,1,2.287,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,86,86,71,1,BUBBLE,LB,old,m,./images/BUBBLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.66,1,,,,,,,,,,,,,,z,1,0.66,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,87,87,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.753,1,,,,,,,,,,,,,,z,1,0.753,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,88,88,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.591,1,,,,,,,,,,,,,,z,1,0.591,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,89,89,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6101,1,,,,,,,,,,,,,,m,1,0.6101,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,90,90,2,1,STOVE,LB,old,m,./images/STOVELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5935,1,,,,,,,,,,,,,,m,1,0.5935,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,91,91,79,1,RULER,HB,old,m,./images/RULERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.9535,1,,,,,,,,,,,,,,z,1,0.9535,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,92,92,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6448,1,,,,,,,,,,,,,,m,1,0.6448,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,93,93,34,1,RAZOR,HB,old,m,./images/RAZORHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5771,1,,,,,,,,,,,,,,m,1,0.5771,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,94,94,14,1,FENCE,LB,old,m,./images/FENCELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.7155,1,,,,,,,,,,,,,,m,1,0.7155,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,95,95,46,1,MUMMY,HB,old,m,./images/MUMMYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.6232,1,,,,,,,,,,,,,,z,1,0.6232,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,96,96,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5669,1,,,,,,,,,,,,,,z,1,0.5669,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,97,97,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5402,1,,,,,,,,,,,,,,z,1,0.5402,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,98,98,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23,2022-02-12_12h52.56.710,lexical_decision_task_DD_L4,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,0.5511,1,,,,,,,,,,,,,,m,1,0.5511,,,,,,,,0.012089844,-0.415405273,0,0,0,,0,99,99,45,1,MONKEY,C,old,m,./images/MONKEY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
