key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.753,1,,,,,,,,,,,,,,z,1,0.753,,,,,,,,-0.06,-0.388888889,0,0,0,,0,43,43,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.67,0,,,,,,,,,,,,,,m,0,0.67,,,,,,,,-0.06,-0.388888889,0,0,0,,0,44,44,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.544,1,,,,,,,,,,,,,,m,1,0.544,,,,,,,,-0.06,-0.388888889,0,0,0,,0,45,45,76,1,MIDGET,C,old,m,./images/MIDGET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.784,1,,,,,,,,,,,,,,m,1,0.784,,,,,,,,-0.06,-0.388888889,0,0,0,,0,46,46,50,1,PILOT,HB,old,m,./images/PILOTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.093,0,,,,,,,,,,,,,,m,0,1.093,,,,,,,,-0.06,-0.388888889,0,0,0,,0,47,47,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.52,0,,,,,,,,,,,,,,z,0,0.52,,,,,,,,-0.06,-0.388888889,0,0,0,,0,48,48,19,1,DONKEY,C,old,m,./images/DONKEY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.696,1,,,,,,,,,,,,,,m,1,0.696,,,,,,,,-0.06,-0.388888889,0,0,0,,0,49,49,27,1,BUTTER,LB,old,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.737,1,,,,,,,,,,,,,,z,1,0.737,,,,,,,,-0.06,-0.388888889,0,0,0,,0,50,50,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.572,1,,,,,,,,,,,,,,m,1,0.572,,,,,,,,-0.06,-0.388888889,0,0,0,,0,51,51,79,1,RULER,C,old,m,./images/RULER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.102,1,,,,,,,,,,,,,,z,1,1.102,,,,,,,,-0.06,-0.388888889,0,0,0,,0,52,52,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.088,1,,,,,,,,,,,,,,z,1,1.088,,,,,,,,-0.06,-0.388888889,0,0,0,,0,53,53,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.587,1,,,,,,,,,,,,,,m,1,0.587,,,,,,,,-0.06,-0.388888889,0,0,0,,0,54,54,46,1,MUMMY,C,old,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.605,1,,,,,,,,,,,,,,m,1,0.605,,,,,,,,-0.06,-0.388888889,0,0,0,,0,55,55,70,1,BANANA,C,old,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.572,1,,,,,,,,,,,,,,m,1,1.572,,,,,,,,-0.06,-0.388888889,0,0,0,,0,56,56,53,1,POSTER,HB,old,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.628,1,,,,,,,,,,,,,,z,1,0.628,,,,,,,,-0.06,-0.388888889,0,0,0,,0,57,57,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.629,1,,,,,,,,,,,,,,z,1,0.629,,,,,,,,-0.06,-0.388888889,0,0,0,,0,58,58,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.076,1,,,,,,,,,,,,,,z,1,1.076,,,,,,,,-0.06,-0.388888889,0,0,0,,0,59,59,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.739,1,,,,,,,,,,,,,,m,1,0.739,,,,,,,,-0.06,-0.388888889,0,0,0,,0,60,60,61,1,ARTIST,C,old,m,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.778,1,,,,,,,,,,,,,,z,1,0.778,,,,,,,,-0.06,-0.388888889,0,0,0,,0,61,61,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.962,1,,,,,,,,,,,,,,m,1,0.962,,,,,,,,-0.06,-0.388888889,0,0,0,,0,62,62,30,1,SLOPE,LB,old,m,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.07,1,,,,,,,,,,,,,,m,1,1.07,,,,,,,,-0.06,-0.388888889,0,0,0,,0,63,63,77,1,WHEEL,HB,old,m,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.801,1,,,,,,,,,,,,,,z,1,0.801,,,,,,,,-0.06,-0.388888889,0,0,0,,0,64,64,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.501,1,,,,,,,,,,,,,,m,1,0.501,,,,,,,,-0.06,-0.388888889,0,0,0,,0,65,65,40,1,SNAKE,C,old,m,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.957,1,,,,,,,,,,,,,,m,1,0.957,,,,,,,,-0.06,-0.388888889,0,0,0,,0,66,66,18,1,PARCEL,LB,old,m,./images/PARCELLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.505,1,,,,,,,,,,,,,,m,1,0.505,,,,,,,,-0.06,-0.388888889,0,0,0,,0,67,67,39,1,CANDY,LB,old,m,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.797,1,,,,,,,,,,,,,,m,1,0.797,,,,,,,,-0.06,-0.388888889,0,0,0,,0,68,68,68,1,VALLEY,HB,old,m,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.555,0,,,,,,,,,,,,,,z,0,1.555,,,,,,,,-0.06,-0.388888889,0,0,0,,0,69,69,12,1,BLOKE,LB,old,m,./images/BLOKELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.692,1,,,,,,,,,,,,,,m,1,0.692,,,,,,,,-0.06,-0.388888889,0,0,0,,0,70,70,41,1,STREAM,HB,old,m,./images/STREAMHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.52,1,,,,,,,,,,,,,,m,1,0.52,,,,,,,,-0.06,-0.388888889,0,0,0,,0,71,71,7,1,WAGON,C,old,m,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.74,1,,,,,,,,,,,,,,m,1,0.74,,,,,,,,-0.06,-0.388888889,0,0,0,,0,72,72,29,1,PISTOL,HB,old,m,./images/PISTOLHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.678,1,,,,,,,,,,,,,,z,1,0.678,,,,,,,,-0.06,-0.388888889,0,0,0,,0,73,73,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.528,1,,,,,,,,,,,,,,m,1,0.528,,,,,,,,-0.06,-0.388888889,0,0,0,,0,74,74,54,1,CHERRY,LB,old,m,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.992,1,,,,,,,,,,,,,,z,1,0.992,,,,,,,,-0.06,-0.388888889,0,0,0,,0,75,75,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.585,1,,,,,,,,,,,,,,m,1,0.585,,,,,,,,-0.06,-0.388888889,0,0,0,,0,76,76,71,1,BUBBLE,HB,old,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.979,1,,,,,,,,,,,,,,z,1,0.979,,,,,,,,-0.06,-0.388888889,0,0,0,,0,77,77,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.523,0,,,,,,,,,,,,,,m,0,0.523,,,,,,,,-0.06,-0.388888889,0,0,0,,0,78,78,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.655,1,,,,,,,,,,,,,,m,1,0.655,,,,,,,,-0.06,-0.388888889,0,0,0,,0,79,79,67,1,POKER,C,old,m,./images/POKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.061,0,,,,,,,,,,,,,,m,0,1.061,,,,,,,,-0.06,-0.388888889,0,0,0,,0,80,80,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.596,1,,,,,,,,,,,,,,m,1,0.596,,,,,,,,-0.06,-0.388888889,0,0,0,,0,81,81,16,1,GRAPE,C,old,m,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,4.388,1,,,,,,,,,,,,,,m,1,4.388,,,,,,,,-0.06,-0.388888889,0,0,0,,0,82,82,35,1,LLAMA,HB,old,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.936,1,,,,,,,,,,,,,,z,1,0.936,,,,,,,,-0.06,-0.388888889,0,0,0,space,0,83,83,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,1.099,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.37,0,,,,,,,,,,,,,,m,0,1.37,,,,,,,,-0.06,-0.388888889,0,0,0,,0,84,84,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.439,0,,,,,,,,,,,,,,m,0,0.439,,,,,,,,-0.06,-0.388888889,0,0,0,,0,85,85,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.434,0,,,,,,,,,,,,,,m,0,0.434,,,,,,,,-0.06,-0.388888889,0,0,0,,0,86,86,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.586,0,,,,,,,,,,,,,,m,0,0.586,,,,,,,,-0.06,-0.388888889,0,0,0,,0,87,87,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.985,0,,,,,,,,,,,,,,m,0,0.985,,,,,,,,-0.06,-0.388888889,0,0,0,,0,88,88,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.511,0,,,,,,,,,,,,,,z,0,0.511,,,,,,,,-0.06,-0.388888889,0,0,0,,0,89,89,66,1,STATUE,LB,old,m,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.691,1,,,,,,,,,,,,,,z,1,0.691,,,,,,,,-0.06,-0.388888889,0,0,0,,0,90,90,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.81,1,,,,,,,,,,,,,,m,1,0.81,,,,,,,,-0.06,-0.388888889,0,0,0,,0,91,91,59,1,BRUSH,HB,old,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.726,1,,,,,,,,,,,,,,z,1,0.726,,,,,,,,-0.06,-0.388888889,0,0,0,,0,92,92,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.996,1,,,,,,,,,,,,,,m,1,0.996,,,,,,,,-0.06,-0.388888889,0,0,0,,0,93,93,56,1,HEATER,HB,old,m,./images/HEATERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.904,1,,,,,,,,,,,,,,m,1,0.904,,,,,,,,-0.06,-0.388888889,0,0,0,,0,94,94,58,1,CANOE,C,old,m,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.474,1,,,,,,,,,,,,,,m,1,0.474,,,,,,,,-0.06,-0.388888889,0,0,0,,0,95,95,22,1,CLOWN,C,old,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.859,1,,,,,,,,,,,,,,z,1,0.859,,,,,,,,-0.06,-0.388888889,0,0,0,,0,96,96,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.905,1,,,,,,,,,,,,,,z,1,0.905,,,,,,,,-0.06,-0.388888889,0,0,0,,0,97,97,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.478,1,,,,,,,,,,,,,,m,1,0.478,,,,,,,,-0.06,-0.388888889,0,0,0,,0,98,98,31,1,STEAK,C,old,m,./images/STEAK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.587,1,,,,,,,,,,,,,,z,1,1.587,,,,,,,,-0.06,-0.388888889,0,0,0,,0,99,99,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.518,1,,,,,,,,,,,,,,m,1,0.518,,,,,,,,-0.06,-0.388888889,0,0,0,,0,100,100,51,1,SAUCE,LB,old,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.545,0,,,,,,,,,,,,,,m,0,0.545,,,,,,,,-0.06,-0.388888889,0,0,0,,0,101,101,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,2.039,1,,,,,,,,,,,,,,z,1,2.039,,,,,,,,-0.06,-0.388888889,0,0,0,,0,102,102,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,2.244,1,,,,,,,,,,,,,,z,1,2.244,,,,,,,,-0.06,-0.388888889,0,0,0,,0,103,103,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.503,1,,,,,,,,,,,,,,m,1,0.503,,,,,,,,-0.06,-0.388888889,0,0,0,,0,104,104,37,1,TIGER,C,old,m,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.77,1,,,,,,,,,,,,,,z,1,1.77,,,,,,,,-0.06,-0.388888889,0,0,0,,0,105,105,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.202,1,,,,,,,,,,,,,,z,1,1.202,,,,,,,,-0.06,-0.388888889,0,0,0,,0,106,106,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,1.378,0,,,,,,,,,,,,,,m,0,1.378,,,,,,,,-0.06,-0.388888889,0,0,0,,0,107,107,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.537,1,,,,,,,,,,,,,,m,1,0.537,,,,,,,,-0.06,-0.388888889,0,0,0,,0,108,108,69,1,ARROW,LB,old,m,./images/ARROWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.422,1,,,,,,,,,,,,,,m,1,0.422,,,,,,,,-0.06,-0.388888889,0,0,0,,0,109,109,43,1,STOOL,C,old,m,./images/STOOL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.61,1,,,,,,,,,,,,,,m,1,0.61,,,,,,,,-0.06,-0.388888889,0,0,0,,0,110,110,48,1,SHIELD,LB,old,m,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199999,19,2022-01-29_15h43.45.019,lexical_decision_task_DD_L6,2021.2.3,MacIntel,55.55555556,,,,,,,,,,,0.456,1,,,,,,,,,,,,,,m,1,0.456,,,,,,,,-0.06,-0.388888889,0,0,0,,0,111,111,6,1,STAIN,LB,old,m,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,,
