key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0997,1,,,,,,,,,,,,,,m,1,1.0997,,,,,,,,0.054136285,-0.402369792,0,0,0,space,0,41,41,12,1,BLOKE,LB,old,m,./images/BLOKELB.png,14.0489,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2448,1,,,,,,,,,,,,,,z,1,1.2448,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,42,42,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6519,1,,,,,,,,,,,,,,z,1,0.6519,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,43,43,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.916,1,,,,,,,,,,,,,,m,1,0.916,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,44,44,62,1,MAMMAL,HB,old,m,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.601,1,,,,,,,,,,,,,,m,1,0.601,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,45,45,24,1,FLESH,LB,old,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.578,1,,,,,,,,,,,,,,z,1,0.578,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,46,46,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5939,1,,,,,,,,,,,,,,m,1,0.5939,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,47,47,78,1,BROOM,LB,old,m,./images/BROOMLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4913,1,,,,,,,,,,,,,,m,1,0.4913,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,48,48,45,1,MONKEY,LB,old,m,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4781,1,,,,,,,,,,,,,,z,1,0.4781,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,49,49,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8785,1,,,,,,,,,,,,,,m,1,0.8785,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,50,50,52,1,DESERT,C,old,m,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6102,1,,,,,,,,,,,,,,m,1,0.6102,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,51,51,66,1,STATUE,LB,old,m,./images/STATUELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0818,1,,,,,,,,,,,,,,z,1,1.0818,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,52,52,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6666,1,,,,,,,,,,,,,,z,1,0.6666,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,53,53,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7181,1,,,,,,,,,,,,,,m,1,0.7181,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,54,54,5,1,BAMBOO,HB,old,m,./images/BAMBOOHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4617,1,,,,,,,,,,,,,,z,1,0.4617,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,55,55,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6326,1,,,,,,,,,,,,,,z,1,0.6326,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,56,56,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8684,1,,,,,,,,,,,,,,m,1,0.8684,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,57,57,57,1,FERRY,LB,old,m,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.506,1,,,,,,,,,,,,,,z,1,0.506,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,58,58,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6341,1,,,,,,,,,,,,,,m,1,0.6341,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,59,59,68,1,VALLEY,HB,old,m,./images/VALLEYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.3984,1,,,,,,,,,,,,,,z,1,2.3984,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,60,60,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9468,1,,,,,,,,,,,,,,z,1,0.9468,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,61,61,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5121,1,,,,,,,,,,,,,,m,1,0.5121,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,62,62,64,1,BRIDE,C,old,m,./images/BRIDE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8634,1,,,,,,,,,,,,,,m,1,0.8634,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,63,63,60,1,CURRY,LB,old,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4677,1,,,,,,,,,,,,,,z,1,1.4677,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,64,64,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0113,1,,,,,,,,,,,,,,z,1,1.0113,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,65,65,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5639,1,,,,,,,,,,,,,,m,1,0.5639,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,66,66,27,1,BUTTER,LB,old,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.716,1,,,,,,,,,,,,,,m,1,0.716,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,67,67,75,1,HAMMER,LB,old,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7837,1,,,,,,,,,,,,,,m,1,0.7837,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,68,68,44,1,BASKET,HB,old,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2488,1,,,,,,,,,,,,,,z,1,1.2488,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,69,69,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5683,1,,,,,,,,,,,,,,m,1,0.5683,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,70,70,36,1,BOILER,LB,old,m,./images/BOILERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5261,1,,,,,,,,,,,,,,m,1,0.5261,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,71,71,48,1,SHIELD,LB,old,m,./images/SHIELDLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3822,1,,,,,,,,,,,,,,z,1,1.3822,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,72,72,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7115,1,,,,,,,,,,,,,,z,1,0.7115,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,73,73,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5113,1,,,,,,,,,,,,,,m,1,0.5113,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,74,74,46,1,MUMMY,C,old,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.743,1,,,,,,,,,,,,,,m,1,0.743,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,75,75,59,1,BRUSH,HB,old,m,./images/BRUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.566,1,,,,,,,,,,,,,,m,1,0.566,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,76,76,72,1,FLASK,LB,old,m,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.528,1,,,,,,,,,,,,,,z,1,0.528,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,77,77,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6343,1,,,,,,,,,,,,,,m,1,0.6343,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,78,78,53,1,POSTER,HB,old,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.8479,1,,,,,,,,,,,,,,z,1,2.8479,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,79,79,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7488,1,,,,,,,,,,,,,,z,1,0.7488,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,80,80,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2994,1,,,,,,,,,,,,,,z,1,1.2994,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,81,81,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7508,1,,,,,,,,,,,,,,z,1,1.7508,,,,,,,,0.054136285,-0.402369792,0,0,0,,0,82,82,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6271,1,,,,,,,,,,,,,,z,1,0.6271,,,,,,,,0.061679687,-0.385347222,1,0,0,,0,83,83,135,1,JOODY,C,old,z,./images/JOODY.png,,break_done_button,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9147,0,,,,,,,,,,,,,,z,0,0.9147,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,84,84,71,1,BUBBLE,HB,old,m,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9001,1,,,,,,,,,,,,,,z,1,0.9001,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,85,85,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8821,1,,,,,,,,,,,,,,z,1,0.8821,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,86,86,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1155,1,,,,,,,,,,,,,,m,1,1.1155,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,87,87,35,1,LLAMA,HB,old,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5822,1,,,,,,,,,,,,,,z,1,0.5822,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,88,88,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4837,1,,,,,,,,,,,,,,m,1,0.4837,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,89,89,0,1,WALNUT,LB,old,m,./images/WALNUTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5991,1,,,,,,,,,,,,,,z,1,0.5991,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,90,90,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8876,1,,,,,,,,,,,,,,m,1,0.8876,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,91,91,80,1,PLANET,HB,old,m,./images/PLANETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6481,1,,,,,,,,,,,,,,m,1,0.6481,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,92,92,61,1,ARTIST,C,old,m,./images/ARTIST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.482,1,,,,,,,,,,,,,,m,1,0.482,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,93,93,21,1,DANCER,LB,old,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.532,1,,,,,,,,,,,,,,z,1,0.532,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,94,94,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6987,1,,,,,,,,,,,,,,m,1,0.6987,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,95,95,43,1,STOOL,C,old,m,./images/STOOL.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.4763,1,,,,,,,,,,,,,,z,1,0.4763,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,96,96,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2157,1,,,,,,,,,,,,,,z,1,1.2157,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,97,97,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0487,1,,,,,,,,,,,,,,z,1,1.0487,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,98,98,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8317,1,,,,,,,,,,,,,,z,1,0.8317,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,99,99,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8172,1,,,,,,,,,,,,,,z,1,0.8172,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,100,100,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5783,1,,,,,,,,,,,,,,m,1,0.5783,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,101,101,70,1,BANANA,C,old,m,./images/BANANA.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.576,1,,,,,,,,,,,,,,z,1,0.576,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,102,102,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8495,1,,,,,,,,,,,,,,z,1,0.8495,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,103,103,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5654,1,,,,,,,,,,,,,,m,1,0.5654,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,104,104,63,1,BAKER,LB,old,m,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7821,1,,,,,,,,,,,,,,z,1,0.7821,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,105,105,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6678,1,,,,,,,,,,,,,,m,1,0.6678,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,106,106,33,1,SAUNA,LB,old,m,./images/SAUNALB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199162,18,2022-01-28_17h28.12.733,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6808,0,,,,,,,,,,,,,,z,0,0.6808,,,,,,,,0.028033854,-0.288446181,0,0,0,,0,107,107,11,1,MEDAL,HB,old,m,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,,,,
