key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8879,1,,,,,,,,,,,,,,z,1,0.8879,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,42,42,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7865,1,,,,,,,,,,,,,,m,1,0.7865,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,43,43,57,1,MOOSE,LB,old,m,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1069,1,,,,,,,,,,,,,,m,1,1.1069,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,44,44,75,1,GRAIN,LB,old,m,./images/GRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9497,1,,,,,,,,,,,,,,m,1,0.9497,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,45,45,59,1,BURIAL,HB,old,m,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3224,1,,,,,,,,,,,,,,m,1,1.3224,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,46,46,53,1,CARPET,HB,old,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8395,1,,,,,,,,,,,,,,m,1,0.8395,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,47,47,70,1,URINE,C,old,m,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4639,1,,,,,,,,,,,,,,m,1,1.4639,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,48,48,23,1,WALRUS,HB,old,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8979,1,,,,,,,,,,,,,,z,1,0.8979,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,49,49,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9852,1,,,,,,,,,,,,,,z,1,0.9852,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,50,50,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7985,1,,,,,,,,,,,,,,m,1,0.7985,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,51,51,5,1,PASTA,HB,old,m,./images/PASTAHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.967,1,,,,,,,,,,,,,,z,1,0.967,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,52,52,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.072,1,,,,,,,,,,,,,,z,1,1.072,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,53,53,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.671,1,,,,,,,,,,,,,,m,1,0.671,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,54,54,40,1,SWING,C,old,m,./images/SWING.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.133,1,,,,,,,,,,,,,,m,1,1.133,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,55,55,26,1,SMOKER,HB,old,m,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9001,1,,,,,,,,,,,,,,z,1,0.9001,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,56,56,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4532,1,,,,,,,,,,,,,,m,1,1.4532,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,57,57,74,1,CEMENT,HB,old,m,./images/CEMENTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0137,1,,,,,,,,,,,,,,z,1,1.0137,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,58,58,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.1249,1,,,,,,,,,,,,,,z,1,2.1249,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,59,59,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5563,0,,,,,,,,,,,,,,m,0,0.5563,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,60,60,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7978,1,,,,,,,,,,,,,,m,1,0.7978,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,61,61,4,1,MUSCLE,C,old,m,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6074,1,,,,,,,,,,,,,,m,1,0.6074,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,62,62,37,1,BIRTH,C,old,m,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3403,0,,,,,,,,,,,,,,z,0,1.3403,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,63,63,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3632,1,,,,,,,,,,,,,,z,1,1.3632,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,64,64,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9495,1,,,,,,,,,,,,,,m,1,0.9495,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,65,65,54,1,TRIPOD,LB,old,m,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8159,1,,,,,,,,,,,,,,z,1,0.8159,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,66,66,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.99,1,,,,,,,,,,,,,,m,1,0.99,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,67,67,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5706,1,,,,,,,,,,,,,,m,1,0.5706,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,68,68,67,1,SAILOR,C,old,m,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.6799,1,,,,,,,,,,,,,,m,1,1.6799,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,69,69,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8333,1,,,,,,,,,,,,,,z,1,0.8333,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,70,70,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8409,0,,,,,,,,,,,,,,m,0,0.8409,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,71,71,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3514,0,,,,,,,,,,,,,,m,0,1.3514,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,72,72,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3784,0,,,,,,,,,,,,,,m,0,1.3784,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,73,73,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9364,1,,,,,,,,,,,,,,m,1,0.9364,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,74,74,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9831,1,,,,,,,,,,,,,,z,1,0.9831,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,75,75,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0823,1,,,,,,,,,,,,,,z,1,1.0823,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,76,76,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.729,1,,,,,,,,,,,,,,m,1,0.729,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,77,77,22,1,MELON,C,old,m,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6354,1,,,,,,,,,,,,,,m,1,0.6354,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,78,78,69,1,COOKER,LB,old,m,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3982,1,,,,,,,,,,,,,,m,1,1.3982,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,79,79,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5635,1,,,,,,,,,,,,,,m,1,0.5635,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,80,80,3,1,FINGER,LB,old,m,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.3382,0,,,,,,,,,,,,,,z,0,2.3382,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,81,81,17,1,SKIING,HB,old,m,./images/SKIINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.4853,1,,,,,,,,,,,,,,m,1,0.4853,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,82,82,45,1,KITTEN,LB,old,m,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.5467,1,,,,,,,,,,,,,,z,1,1.5467,,,,,,,,0.240690104,-0.170759549,0,0,0,space,0,83,83,140,1,DOVET,LB,old,z,./images/DOVETLB.png,10.9875,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.1001,1,,,,,,,,,,,,,,z,1,2.1001,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,84,84,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7824,1,,,,,,,,,,,,,,m,1,0.7824,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,85,85,39,1,SHELF,LB,old,m,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5651,1,,,,,,,,,,,,,,m,1,0.5651,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,86,86,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9391,1,,,,,,,,,,,,,,m,1,0.9391,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,87,87,71,1,PIMPLE,HB,old,m,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7531,1,,,,,,,,,,,,,,z,1,0.7531,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,88,88,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2366,1,,,,,,,,,,,,,,m,1,1.2366,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,89,89,52,1,BANNER,C,old,m,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3693,1,,,,,,,,,,,,,,z,1,1.3693,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,90,90,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0461,1,,,,,,,,,,,,,,m,1,1.0461,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,91,91,2,1,BEARD,HB,old,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9157,1,,,,,,,,,,,,,,z,1,0.9157,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,92,92,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6938,1,,,,,,,,,,,,,,m,1,0.6938,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,93,93,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6535,1,,,,,,,,,,,,,,m,1,0.6535,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,94,94,19,1,DOUGH,C,old,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8491,1,,,,,,,,,,,,,,m,1,0.8491,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,95,95,35,1,PEACH,HB,old,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.2009,1,,,,,,,,,,,,,,z,1,2.2009,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,96,96,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3361,1,,,,,,,,,,,,,,z,1,1.3361,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,97,97,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.6169,1,,,,,,,,,,,,,,z,1,1.6169,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,98,98,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.9321,1,,,,,,,,,,,,,,z,1,1.9321,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,99,99,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0042,1,,,,,,,,,,,,,,m,1,1.0042,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,100,100,58,1,BABOON,C,old,m,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6152,1,,,,,,,,,,,,,,m,1,0.6152,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,101,101,42,1,FOLDER,LB,old,m,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7855,1,,,,,,,,,,,,,,z,1,0.7855,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,102,102,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.5327,1,,,,,,,,,,,,,,z,1,1.5327,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,103,103,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.545,1,,,,,,,,,,,,,,m,1,0.545,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,104,104,73,1,SNACK,C,old,m,./images/SNACK.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.6841,1,,,,,,,,,,,,,,z,1,1.6841,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,105,105,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0312,1,,,,,,,,,,,,,,z,1,1.0312,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,106,106,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9828,1,,,,,,,,,,,,,,z,1,0.9828,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,107,107,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5541,1,,,,,,,,,,,,,,z,1,0.5541,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,108,108,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199138,,2022-01-29_14h56.41.287,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0161,1,,,,,,,,,,,,,,z,1,1.0161,,,,,,,,0.240690104,-0.170759549,0,0,0,,0,109,109,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
