key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.7415,0,,,,,,,,,,,,,,z,0,1.7415,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,42,42,164,1,SGREW,LB,old,n,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5651,0,,,,,,,,,,,,,,m,0,1.5651,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,43,43,45,1,MONKEY,LB,old,y,./images/MONKEYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.936,0,,,,,,,,,,,,,,m,0,0.936,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,44,44,15,1,COLLAR,LB,old,y,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4817,0,,,,,,,,,,,,,,m,0,1.4817,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,45,45,83,1,WHISKY,HB,old,y,./images/WHISKYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2017,0,,,,,,,,,,,,,,m,0,1.2017,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,46,46,44,1,BASKET,HB,old,y,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8373,0,,,,,,,,,,,,,,m,0,0.8373,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,47,47,24,1,FLESH,LB,old,y,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.7629,0,,,,,,,,,,,,,,z,0,2.7629,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,48,48,127,1,NINDY,HB,old,n,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.5635,0,,,,,,,,,,,,,,z,0,1.5635,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,49,49,140,1,DOVET,LB,old,n,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3461,0,,,,,,,,,,,,,,m,0,1.3461,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,50,50,32,1,HOCKEY,HB,old,y,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.8874,0,,,,,,,,,,,,,,z,0,2.8874,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,51,51,118,1,BAVEL,HB,old,n,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9434,0,,,,,,,,,,,,,,m,0,0.9434,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,52,52,7,1,WAGON,C,old,y,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.5268,0,,,,,,,,,,,,,,z,0,2.5268,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,53,53,154,1,THINT,HB,old,n,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8045,0,,,,,,,,,,,,,,m,0,0.8045,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,54,54,58,1,CANOE,C,old,y,./images/CANOE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6804,0,,,,,,,,,,,,,,m,0,0.6804,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,55,55,1,1,TOWEL,C,old,y,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,4.3626,0,,,,,,,,,,,,,,z,0,4.3626,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,56,56,109,1,BURGE,HB,old,n,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.4916,0,,,,,,,,,,,,,,z,0,3.4916,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,57,57,115,1,MAWNS,HB,old,n,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8018,0,,,,,,,,,,,,,,m,0,0.8018,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,58,58,57,1,FERRY,LB,old,y,./images/FERRYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.694,0,,,,,,,,,,,,,,m,0,0.694,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,59,59,39,1,CANDY,LB,old,y,./images/CANDYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0469,0,,,,,,,,,,,,,,z,0,1.0469,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,60,60,116,1,BALGY,LB,old,n,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.3645,0,,,,,,,,,,,,,,z,0,2.3645,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,61,61,166,1,SHORY,HB,old,n,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8155,0,,,,,,,,,,,,,,m,0,0.8155,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,62,62,62,1,MAMMAL,HB,old,y,./images/MAMMALHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5984,0,,,,,,,,,,,,,,m,0,0.5984,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,63,63,54,1,CHERRY,LB,old,y,./images/CHERRYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1885,0,,,,,,,,,,,,,,z,0,1.1885,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,64,64,138,1,PLICE,C,old,n,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0525,0,,,,,,,,,,,,,,z,0,1.0525,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,65,65,89,1,DRIEK,LB,old,n,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0616,0,,,,,,,,,,,,,,z,0,1.0616,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,66,66,137,1,JOOST,LB,old,n,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.1612,0,,,,,,,,,,,,,,z,0,2.1612,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,67,67,142,1,PLASK,HB,old,n,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1966,0,,,,,,,,,,,,,,z,0,1.1966,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,68,68,98,1,BAMPS,LB,old,n,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1976,0,,,,,,,,,,,,,,z,0,1.1976,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,69,69,92,1,PAIMS,LB,old,n,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3144,0,,,,,,,,,,,,,,z,0,1.3144,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,70,70,112,1,MYING,HB,old,n,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.9386,0,,,,,,,,,,,,,,z,0,2.9386,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,71,71,151,1,TINKY,HB,old,n,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6352,0,,,,,,,,,,,,,,m,0,0.6352,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,72,72,30,1,SLOPE,LB,old,y,./images/SLOPELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5634,0,,,,,,,,,,,,,,m,0,0.5634,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,73,73,37,1,TIGER,C,old,y,./images/TIGER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6137,0,,,,,,,,,,,,,,m,0,0.6137,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,74,74,6,1,STAIN,LB,old,y,./images/STAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2643,0,,,,,,,,,,,,,,z,0,1.2643,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,75,75,125,1,MOOKY,LB,old,n,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9199,0,,,,,,,,,,,,,,z,0,0.9199,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,76,76,111,1,HOSSE,C,old,n,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6794,0,,,,,,,,,,,,,,m,0,0.6794,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,77,77,63,1,BAKER,LB,old,y,./images/BAKERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4968,0,,,,,,,,,,,,,,z,0,1.4968,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,78,78,155,1,CANGY,LB,old,n,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9427,0,,,,,,,,,,,,,,m,0,0.9427,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,79,79,40,1,SNAKE,C,old,y,./images/SNAKE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2474,0,,,,,,,,,,,,,,m,0,1.2474,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,80,80,11,1,MEDAL,HB,old,y,./images/MEDALHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9485,0,,,,,,,,,,,,,,z,0,0.9485,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,81,81,114,1,RIKES,C,old,n,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6316,0,,,,,,,,,,,,,,m,0,0.6316,,,,,,,,0.039435764,-0.401514757,0,0,0,,0,82,82,27,1,BUTTER,LB,old,y,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.822,0,,,,,,,,,,,,,,z,0,1.822,,,,,,,,0.040295139,-0.409861111,1,0,0,,0,83,83,165,1,TROWN,C,old,n,./images/TROWN.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.003,0,,,,,,,,,,,,,,m,0,1.003,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,84,84,9,1,DIVER,LB,old,y,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.5148,0,,,,,,,,,,,,,,z,0,2.5148,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,85,85,95,1,HANTY,LB,old,n,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.7641,0,,,,,,,,,,,,,,z,0,2.7641,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,86,86,117,1,STEEG,C,old,n,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7416,0,,,,,,,,,,,,,,m,0,0.7416,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,87,87,21,1,DANCER,LB,old,y,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.9892,0,,,,,,,,,,,,,,z,0,1.9892,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,88,88,121,1,CEERS,HB,old,n,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7717,0,,,,,,,,,,,,,,z,0,0.7717,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,89,89,147,1,ZOLES,C,old,n,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.6298,0,,,,,,,,,,,,,,m,0,2.6298,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,90,90,65,1,SPINE,HB,old,y,./images/SPINEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1648,0,,,,,,,,,,,,,,m,0,1.1648,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,91,91,71,1,BUBBLE,HB,old,y,./images/BUBBLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7103,0,,,,,,,,,,,,,,z,0,0.7103,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,92,92,108,1,GRUET,C,old,n,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0811,0,,,,,,,,,,,,,,z,0,1.0811,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,93,93,96,1,KEAMS,C,old,n,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.9838,0,,,,,,,,,,,,,,z,0,1.9838,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,94,94,85,1,CHULK,HB,old,n,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.4454,0,,,,,,,,,,,,,,z,0,3.4454,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,95,95,152,1,FRAIN,LB,old,n,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.6589,0,,,,,,,,,,,,,,z,0,1.6589,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,96,96,99,1,BACKY,C,old,n,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.8986,0,,,,,,,,,,,,,,z,0,1.8986,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,97,97,139,1,BLEAR,HB,old,n,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5665,0,,,,,,,,,,,,,,m,0,0.5665,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,98,98,67,1,POKER,C,old,y,./images/POKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.2344,0,,,,,,,,,,,,,,m,0,1.2344,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,99,99,72,1,FLASK,LB,old,y,./images/FLASKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8462,0,,,,,,,,,,,,,,z,0,0.8462,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,100,100,86,1,AIFED,LB,old,n,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0006,0,,,,,,,,,,,,,,m,0,1.0006,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,101,101,77,1,WHEEL,HB,old,y,./images/WHEELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.0533,0,,,,,,,,,,,,,,z,0,2.0533,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,102,102,145,1,LAMEL,HB,old,n,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0149,0,,,,,,,,,,,,,,m,0,1.0149,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,103,103,17,1,PARADE,HB,old,y,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0874,0,,,,,,,,,,,,,,m,0,1.0874,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,104,104,16,1,GRAPE,C,old,y,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7027,0,,,,,,,,,,,,,,m,0,0.7027,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,105,105,28,1,CASINO,C,old,y,./images/CASINO.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.2852,0,,,,,,,,,,,,,,z,0,3.2852,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,106,106,88,1,GLUSH,HB,old,n,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0101,0,,,,,,,,,,,,,,z,0,1.0101,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,107,107,144,1,NAIRY,C,old,n,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1622,0,,,,,,,,,,,,,,z,0,1.1622,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,108,108,156,1,HIXES,C,old,n,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199120,18,2022-01-25_21h35.23.007,lexical_decision_task_DD_L6,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7129,0,,,,,,,,,,,,,,m,0,0.7129,,,,,,,,0.040295139,-0.397803819,0,0,0,,0,109,109,34,1,RAZOR,C,old,y,./images/RAZOR.png,,,,,,,,,,,,,,,,,,,,,
