key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.9147,1,,,,,,,,,,,,,,m,1,1.9147,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,42,42,50,1,MALLET,HB,old,m,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,2.597,1,,,,,,,,,,,,,,z,1,2.597,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,43,43,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7627,1,,,,,,,,,,,,,,z,1,0.7627,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,44,44,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.67,1,,,,,,,,,,,,,,z,1,0.67,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,45,45,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6988,1,,,,,,,,,,,,,,m,1,0.6988,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,46,46,78,1,LITTER,LB,old,m,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.8486,1,,,,,,,,,,,,,,z,1,0.8486,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,47,47,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,m,1,0.646,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,48,48,46,1,PEARL,C,old,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6372,1,,,,,,,,,,,,,,m,1,0.6372,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,49,49,15,1,GREASE,LB,old,m,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7462,1,,,,,,,,,,,,,,z,1,0.7462,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,50,50,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.5118,1,,,,,,,,,,,,,,m,1,0.5118,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,51,51,7,1,PAINT,C,old,m,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7106,1,,,,,,,,,,,,,,z,1,0.7106,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,52,52,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7637,1,,,,,,,,,,,,,,m,1,0.7637,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,53,53,14,1,PICKLE,HB,old,m,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.594,1,,,,,,,,,,,,,,z,1,0.594,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,54,54,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.8493,1,,,,,,,,,,,,,,m,1,0.8493,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,55,55,80,1,WEASEL,HB,old,m,./images/WEASELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7681,1,,,,,,,,,,,,,,z,1,0.7681,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,56,56,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.0493,1,,,,,,,,,,,,,,z,1,1.0493,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,57,57,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.397,0,,,,,,,,,,,,,,z,0,1.397,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,58,58,44,1,LIZARD,HB,old,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.2344,1,,,,,,,,,,,,,,z,1,1.2344,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,59,59,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.5818,1,,,,,,,,,,,,,,m,1,0.5818,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,60,60,10,1,BELLY,C,old,m,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6134,1,,,,,,,,,,,,,,m,1,0.6134,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,61,61,52,1,BANNER,C,old,m,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6479,1,,,,,,,,,,,,,,m,1,0.6479,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,62,62,67,1,SAILOR,C,old,m,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.5648,1,,,,,,,,,,,,,,m,1,0.5648,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,63,63,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6553,1,,,,,,,,,,,,,,z,1,0.6553,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,64,64,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6458,1,,,,,,,,,,,,,,m,1,0.6458,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,65,65,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.8139,1,,,,,,,,,,,,,,m,1,0.8139,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,66,66,9,1,RHINO,LB,old,m,./images/RHINOLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.0295,1,,,,,,,,,,,,,,m,1,1.0295,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,67,67,62,1,PURSE,HB,old,m,./images/PURSEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7008,1,,,,,,,,,,,,,,z,1,0.7008,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,68,68,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.9288,1,,,,,,,,,,,,,,z,1,0.9288,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,69,69,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.4482,1,,,,,,,,,,,,,,m,1,1.4482,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,70,70,32,1,BARREL,HB,old,m,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.9491,1,,,,,,,,,,,,,,z,1,0.9491,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,71,71,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.2002,1,,,,,,,,,,,,,,m,1,1.2002,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,72,72,26,1,SMOKER,HB,old,m,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.4792,1,,,,,,,,,,,,,,m,1,0.4792,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,73,73,16,1,PENCE,C,old,m,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6158,1,,,,,,,,,,,,,,m,1,0.6158,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,74,74,66,1,SWEAT,LB,old,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6794,1,,,,,,,,,,,,,,z,1,0.6794,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,75,75,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7474,1,,,,,,,,,,,,,,z,1,0.7474,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,76,76,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.4813,1,,,,,,,,,,,,,,m,1,0.4813,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,77,77,63,1,MIRROR,LB,old,m,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6629,1,,,,,,,,,,,,,,z,1,0.6629,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,78,78,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7385,1,,,,,,,,,,,,,,m,1,0.7385,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,79,79,2,1,BEARD,HB,old,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6443,1,,,,,,,,,,,,,,z,1,0.6443,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,80,80,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6489,1,,,,,,,,,,,,,,m,1,0.6489,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,81,81,41,1,STRING,HB,old,m,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.8455,1,,,,,,,,,,,,,,z,1,0.8455,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,82,82,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6302,1,,,,,,,,,,,,,,m,1,0.6302,,,,,,,,0.153513107,-0.429387207,1,0,0,,0,83,83,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7818,1,,,,,,,,,,,,,,z,1,0.7818,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,84,84,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.5968,1,,,,,,,,,,,,,,z,1,0.5968,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,85,85,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.4125,1,,,,,,,,,,,,,,m,1,0.4125,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,86,86,79,1,CRUST,C,old,m,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.5468,1,,,,,,,,,,,,,,z,1,0.5468,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,87,87,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7981,0,,,,,,,,,,,,,,m,0,0.7981,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,88,88,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.5328,1,,,,,,,,,,,,,,m,1,0.5328,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,89,89,57,1,MOOSE,LB,old,m,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6957,1,,,,,,,,,,,,,,m,1,0.6957,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,90,90,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.2354,1,,,,,,,,,,,,,,z,1,1.2354,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,91,91,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.5455,1,,,,,,,,,,,,,,m,1,0.5455,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,92,92,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.9127,1,,,,,,,,,,,,,,m,1,0.9127,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,93,93,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.2524,1,,,,,,,,,,,,,,z,1,1.2524,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,94,94,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.8154,0,,,,,,,,,,,,,,m,0,0.8154,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,95,95,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.6647,1,,,,,,,,,,,,,,m,1,0.6647,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,96,96,3,1,FINGER,LB,old,m,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7135,1,,,,,,,,,,,,,,m,1,0.7135,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,97,97,69,1,COOKER,LB,old,m,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.613,1,,,,,,,,,,,,,,m,1,0.613,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,98,98,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.8791,1,,,,,,,,,,,,,,z,1,0.8791,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,99,99,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.3012,1,,,,,,,,,,,,,,z,1,1.3012,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,100,100,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7312,1,,,,,,,,,,,,,,z,1,0.7312,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,101,101,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.0287,1,,,,,,,,,,,,,,z,1,1.0287,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,102,102,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.9307,1,,,,,,,,,,,,,,z,1,0.9307,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,103,103,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.3517,1,,,,,,,,,,,,,,z,1,1.3517,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,104,104,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.6692,1,,,,,,,,,,,,,,z,1,1.6692,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,105,105,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,1.1848,1,,,,,,,,,,,,,,m,1,1.1848,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,106,106,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.981,1,,,,,,,,,,,,,,z,1,0.981,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,107,107,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.5646,1,,,,,,,,,,,,,,m,1,0.5646,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,108,108,45,1,KITTEN,LB,old,m,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198688,19,2022-01-28_16h09.47.299,lexical_decision_task_DD_L3,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,0.7471,1,,,,,,,,,,,,,,z,1,0.7471,,,,,,,,0.153513107,-0.429387207,0,0,0,,0,109,109,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,
