key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.596,1,,,,,,,,,,,,,,m,1,0.596,,,,,,,,-0.0275,-0.37625,0,0,0,,0,43,43,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.577,1,,,,,,,,,,,,,,m,1,0.577,,,,,,,,-0.0275,-0.37625,0,0,0,,0,44,44,36,1,THROAT,LB,old,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,z,1,0.674,,,,,,,,-0.0275,-0.37625,0,0,0,,0,45,45,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.005,1,,,,,,,,,,,,,,z,1,1.005,,,,,,,,-0.0275,-0.37625,0,0,0,,0,46,46,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,3.019,1,,,,,,,,,,,,,,m,1,3.019,,,,,,,,-0.2325,0.4275,0,0,0,,0,47,47,42,1,FOLDER,LB,old,m,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.933,1,,,,,,,,,,,,,,z,1,0.933,,,,,,,,-0.2325,0.4275,0,0,0,,0,48,48,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.892,1,,,,,,,,,,,,,,z,1,0.892,,,,,,,,-0.2325,0.4275,0,0,0,,0,49,49,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,m,1,0.581,,,,,,,,-0.2325,0.4275,0,0,0,,0,50,50,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.711,1,,,,,,,,,,,,,,m,1,0.711,,,,,,,,-0.2325,0.4275,0,0,0,,0,51,51,40,1,SWING,C,old,m,./images/SWING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.714,1,,,,,,,,,,,,,,m,1,0.714,,,,,,,,-0.2325,0.4275,0,0,0,,0,52,52,51,1,ONION,LB,old,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.727,1,,,,,,,,,,,,,,m,1,0.727,,,,,,,,-0.2325,0.4275,0,0,0,,0,53,53,50,1,MALLET,HB,old,m,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.779,1,,,,,,,,,,,,,,z,1,0.779,,,,,,,,-0.2325,0.4275,0,0,0,,0,54,54,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.545,1,,,,,,,,,,,,,,m,1,0.545,,,,,,,,-0.2325,0.4275,0,0,0,,0,55,55,37,1,BIRTH,C,old,m,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.609,1,,,,,,,,,,,,,,m,1,0.609,,,,,,,,-0.2325,0.4275,0,0,0,,0,56,56,77,1,COUCH,HB,old,m,./images/COUCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.64,1,,,,,,,,,,,,,,m,1,0.64,,,,,,,,-0.2325,0.4275,0,0,0,,0,57,57,56,1,PACKET,HB,old,m,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.951,1,,,,,,,,,,,,,,m,1,0.951,,,,,,,,-0.2325,0.4275,0,0,0,,0,58,58,23,1,WALRUS,HB,old,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,m,1,0.674,,,,,,,,-0.2325,0.4275,0,0,0,,0,59,59,32,1,BARREL,HB,old,m,./images/BARRELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.678,1,,,,,,,,,,,,,,m,1,0.678,,,,,,,,-0.2325,0.4275,0,0,0,,0,60,60,83,1,JUNGLE,HB,old,m,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.66,1,,,,,,,,,,,,,,m,1,0.66,,,,,,,,-0.2325,0.4275,0,0,0,,0,61,61,10,1,BELLY,C,old,m,./images/BELLY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.092,1,,,,,,,,,,,,,,z,1,1.092,,,,,,,,-0.2325,0.4275,0,0,0,,0,62,62,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.568,1,,,,,,,,,,,,,,m,1,0.568,,,,,,,,-0.2325,0.4275,0,0,0,,0,63,63,21,1,KIDNEY,LB,old,m,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.759,1,,,,,,,,,,,,,,m,1,0.759,,,,,,,,-0.2325,0.4275,0,0,0,,0,64,64,54,1,TRIPOD,LB,old,m,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.524,1,,,,,,,,,,,,,,m,1,0.524,,,,,,,,-0.2325,0.4275,0,0,0,,0,65,65,41,1,STRING,HB,old,m,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.903,1,,,,,,,,,,,,,,z,1,0.903,,,,,,,,-0.2325,0.4275,0,0,0,,0,66,66,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.543,1,,,,,,,,,,,,,,m,1,0.543,,,,,,,,-0.2325,0.4275,0,0,0,,0,67,67,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.592,1,,,,,,,,,,,,,,m,1,0.592,,,,,,,,-0.2325,0.4275,0,0,0,,0,68,68,79,1,CRUST,C,old,m,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.733,1,,,,,,,,,,,,,,z,1,0.733,,,,,,,,-0.2325,0.4275,0,0,0,,0,69,69,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.959,1,,,,,,,,,,,,,,z,1,0.959,,,,,,,,-0.2325,0.4275,0,0,0,,0,70,70,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,m,1,0.813,,,,,,,,-0.2325,0.4275,0,0,0,,0,71,71,59,1,BURIAL,HB,old,m,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.748,1,,,,,,,,,,,,,,m,1,1.748,,,,,,,,-0.2275,0.425,0,0,0,,0,72,72,48,1,SPORT,LB,old,m,./images/SPORTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.698,1,,,,,,,,,,,,,,m,1,0.698,,,,,,,,-0.2275,0.425,0,0,0,,0,73,73,34,1,CANYON,C,old,m,./images/CANYON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.777,1,,,,,,,,,,,,,,m,1,0.777,,,,,,,,-0.2275,0.425,0,0,0,,0,74,74,26,1,SMOKER,HB,old,m,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.994,1,,,,,,,,,,,,,,z,1,0.994,,,,,,,,-0.2275,0.425,0,0,0,,0,75,75,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.766,1,,,,,,,,,,,,,,m,1,0.766,,,,,,,,-0.2275,0.425,0,0,0,,0,76,76,25,1,WRIST,C,old,m,./images/WRIST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.637,1,,,,,,,,,,,,,,m,1,0.637,,,,,,,,-0.2275,0.425,0,0,0,,0,77,77,53,1,CARPET,HB,old,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.975,1,,,,,,,,,,,,,,z,1,0.975,,,,,,,,-0.2275,0.425,0,0,0,,0,78,78,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,m,1,0.662,,,,,,,,-0.2275,0.425,0,0,0,,0,79,79,2,1,BEARD,HB,old,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.909,1,,,,,,,,,,,,,,z,1,0.909,,,,,,,,-0.2275,0.425,0,0,0,,0,80,80,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.762,1,,,,,,,,,,,,,,z,1,0.762,,,,,,,,-0.2275,0.425,0,0,0,,0,81,81,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,z,1,0.676,,,,,,,,-0.2275,0.425,0,0,0,,0,82,82,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.509,1,,,,,,,,,,,,,,m,1,0.509,,,,,,,,-0.03875,-0.355,1,0,0,,0,83,83,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.851,1,,,,,,,,,,,,,,z,1,0.851,,,,,,,,-0.0375,-0.35625,0,0,0,,0,84,84,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.794,1,,,,,,,,,,,,,,z,1,0.794,,,,,,,,-0.0375,-0.35625,0,0,0,,0,85,85,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.403,1,,,,,,,,,,,,,,z,1,1.403,,,,,,,,-0.0375,-0.35625,0,0,0,,0,86,86,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.873,1,,,,,,,,,,,,,,z,1,0.873,,,,,,,,-0.0375,-0.35625,0,0,0,,0,87,87,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.695,1,,,,,,,,,,,,,,z,1,0.695,,,,,,,,-0.0375,-0.35625,0,0,0,,0,88,88,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.636,1,,,,,,,,,,,,,,m,1,0.636,,,,,,,,-0.0375,-0.35625,0,0,0,,0,89,89,15,1,GREASE,LB,old,m,./images/GREASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.696,1,,,,,,,,,,,,,,z,1,0.696,,,,,,,,-0.0375,-0.35625,0,0,0,,0,90,90,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.732,0,,,,,,,,,,,,,,m,0,0.732,,,,,,,,-0.0375,-0.35625,0,0,0,,0,91,91,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,2.707,1,,,,,,,,,,,,,,z,1,2.707,,,,,,,,-0.0375,-0.35625,0,0,0,,0,92,92,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.151,1,,,,,,,,,,,,,,z,1,1.151,,,,,,,,-0.0375,-0.35625,0,0,0,,0,93,93,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,2.06,1,,,,,,,,,,,,,,z,1,2.06,,,,,,,,-0.0375,-0.35625,0,0,0,,0,94,94,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.404,1,,,,,,,,,,,,,,z,1,1.404,,,,,,,,-0.0375,-0.35625,0,0,0,,0,95,95,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.083,1,,,,,,,,,,,,,,m,1,1.083,,,,,,,,-0.0375,-0.35625,0,0,0,,0,96,96,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.456,1,,,,,,,,,,,,,,m,1,0.456,,,,,,,,-0.0375,-0.35625,0,0,0,,0,97,97,82,1,SUNSET,C,old,m,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.601,1,,,,,,,,,,,,,,z,1,0.601,,,,,,,,-0.0375,-0.35625,0,0,0,,0,98,98,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,2.777,1,,,,,,,,,,,,,,z,1,2.777,,,,,,,,-0.0375,-0.35625,0,0,0,,0,99,99,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.733,1,,,,,,,,,,,,,,m,1,0.733,,,,,,,,-0.0375,-0.35625,0,0,0,,0,100,100,43,1,MOSQUE,C,old,m,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.666,1,,,,,,,,,,,,,,z,1,0.666,,,,,,,,-0.0375,-0.35625,0,0,0,,0,101,101,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,z,1,0.676,,,,,,,,-0.0375,-0.35625,0,0,0,,0,102,102,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.748,1,,,,,,,,,,,,,,z,1,0.748,,,,,,,,-0.0375,-0.35625,0,0,0,,0,103,103,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.594,1,,,,,,,,,,,,,,m,1,0.594,,,,,,,,-0.0375,-0.35625,0,0,0,,0,104,104,38,1,LADDER,HB,old,m,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.745,0,,,,,,,,,,,,,,m,0,0.745,,,,,,,,-0.0375,-0.35625,0,0,0,,0,105,105,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.673,1,,,,,,,,,,,,,,z,1,0.673,,,,,,,,-0.0375,-0.35625,0,0,0,,0,106,106,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.526,1,,,,,,,,,,,,,,m,1,0.526,,,,,,,,-0.0375,-0.35625,0,0,0,,0,107,107,46,1,PEARL,C,old,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,1.281,1,,,,,,,,,,,,,,z,1,1.281,,,,,,,,-0.0375,-0.35625,0,0,0,,0,108,108,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.75,1,,,,,,,,,,,,,,m,1,0.75,,,,,,,,-0.0375,-0.35625,0,0,0,,0,109,109,18,1,JAGUAR,LB,old,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.8,1,,,,,,,,,,,,,,m,1,0.8,,,,,,,,-0.0375,-0.35625,0,0,0,,0,110,110,49,1,DRUMS,C,old,m,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200119,18,2022-01-28_16h02.56.923,lexical_decision_task_DD_L3,2021.2.3,MacIntel,52.63157895,,,,,,,,,,,0.867,1,,,,,,,,,,,,,,m,1,0.867,,,,,,,,-0.0375,-0.35625,0,0,0,,0,111,111,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,
