key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.1241,1,,,,,,,,,,,,,,m,1,1.1241,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,42,42,18,1,JAGUAR,LB,old,m,./images/JAGUARLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7586,1,,,,,,,,,,,,,,z,1,0.7586,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,43,43,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.8166,1,,,,,,,,,,,,,,z,1,0.8166,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,44,44,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.341,0,,,,,,,,,,,,,,z,0,1.341,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,45,45,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.651,1,,,,,,,,,,,,,,m,1,0.651,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,46,46,66,1,SWEAT,LB,old,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.1923,1,,,,,,,,,,,,,,z,1,1.1923,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,47,47,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6251,1,,,,,,,,,,,,,,m,1,0.6251,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,48,48,3,1,FINGER,LB,old,m,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7331,1,,,,,,,,,,,,,,m,1,0.7331,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,49,49,22,1,MELON,C,old,m,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6773,1,,,,,,,,,,,,,,z,1,0.6773,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,50,50,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.9359,1,,,,,,,,,,,,,,z,1,0.9359,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,51,51,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7673,1,,,,,,,,,,,,,,m,1,0.7673,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,52,52,56,1,PACKET,HB,old,m,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7251,1,,,,,,,,,,,,,,z,1,0.7251,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,53,53,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6505,1,,,,,,,,,,,,,,z,1,0.6505,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,54,54,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.8273,1,,,,,,,,,,,,,,m,1,0.8273,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,55,55,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7173,1,,,,,,,,,,,,,,m,1,0.7173,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,56,56,41,1,STRING,HB,old,m,./images/STRINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.5919,1,,,,,,,,,,,,,,z,1,0.5919,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,57,57,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.3253,1,,,,,,,,,,,,,,z,1,1.3253,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,58,58,97,1,CHIDS,HB,old,z,./images/CHIDSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.733,1,,,,,,,,,,,,,,z,1,0.733,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,59,59,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.5776,1,,,,,,,,,,,,,,z,1,0.5776,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,60,60,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.603,1,,,,,,,,,,,,,,m,1,0.603,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,61,61,82,1,SUNSET,C,old,m,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6758,0,,,,,,,,,,,,,,m,0,0.6758,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,62,62,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.0189,1,,,,,,,,,,,,,,m,1,1.0189,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,63,63,23,1,WALRUS,HB,old,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7528,1,,,,,,,,,,,,,,z,1,0.7528,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,64,64,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.8335,1,,,,,,,,,,,,,,z,1,0.8335,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,65,65,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.9241,1,,,,,,,,,,,,,,z,1,0.9241,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,66,66,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.9673,1,,,,,,,,,,,,,,z,1,0.9673,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,67,67,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6195,1,,,,,,,,,,,,,,m,1,0.6195,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,68,68,61,1,CANDLE,C,old,m,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.0608,1,,,,,,,,,,,,,,z,1,1.0608,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,69,69,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6505,1,,,,,,,,,,,,,,z,1,0.6505,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,70,70,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.642,1,,,,,,,,,,,,,,z,1,0.642,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,71,71,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6956,1,,,,,,,,,,,,,,m,1,0.6956,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,72,72,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.0102,1,,,,,,,,,,,,,,m,1,1.0102,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,73,73,59,1,BURIAL,HB,old,m,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.0823,0,,,,,,,,,,,,,,z,0,1.0823,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,74,74,8,1,TULIP,HB,old,m,./images/TULIPHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.3004,1,,,,,,,,,,,,,,z,1,1.3004,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,75,75,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.9828,1,,,,,,,,,,,,,,z,1,0.9828,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,76,76,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7177,1,,,,,,,,,,,,,,z,1,0.7177,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,77,77,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.0162,1,,,,,,,,,,,,,,m,1,1.0162,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,78,78,43,1,MOSQUE,C,old,m,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7091,1,,,,,,,,,,,,,,z,1,0.7091,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,79,79,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.8229,1,,,,,,,,,,,,,,z,1,0.8229,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,80,80,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6486,1,,,,,,,,,,,,,,z,1,0.6486,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,81,81,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6252,1,,,,,,,,,,,,,,m,1,0.6252,,,,,,,,0.04629631,-0.367592662,0,0,0,,0,82,82,4,1,MUSCLE,C,old,m,./images/MUSCLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.1505,1,,,,,,,,,,,,,,z,1,1.1505,,,,,,,,0.04629631,-0.372222292,1,0,0,,0,83,83,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6173,1,,,,,,,,,,,,,,m,1,0.6173,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,84,84,25,1,WRIST,C,old,m,./images/WRIST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.861,1,,,,,,,,,,,,,,z,1,0.861,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,85,85,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.736,1,,,,,,,,,,,,,,m,1,0.736,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,86,86,35,1,PEACH,HB,old,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6325,1,,,,,,,,,,,,,,z,1,0.6325,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,87,87,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.0171,1,,,,,,,,,,,,,,z,1,1.0171,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,88,88,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.8496,1,,,,,,,,,,,,,,m,1,0.8496,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,89,89,29,1,CRUMB,HB,old,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6689,1,,,,,,,,,,,,,,z,1,0.6689,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,90,90,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6633,1,,,,,,,,,,,,,,m,1,0.6633,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,91,91,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7088,1,,,,,,,,,,,,,,m,1,0.7088,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,92,92,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.5757,1,,,,,,,,,,,,,,z,1,0.5757,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,93,93,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.942,0,,,,,,,,,,,,,,z,0,0.942,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,94,94,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.5582,1,,,,,,,,,,,,,,m,1,0.5582,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,95,95,57,1,MOOSE,LB,old,m,./images/MOOSELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.9775,1,,,,,,,,,,,,,,m,1,0.9775,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,96,96,31,1,QUILL,C,old,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.9268,0,,,,,,,,,,,,,,z,0,0.9268,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,97,97,16,1,PENCE,C,old,m,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6858,1,,,,,,,,,,,,,,m,1,0.6858,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,98,98,38,1,LADDER,HB,old,m,./images/LADDERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.742,1,,,,,,,,,,,,,,m,1,0.742,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,99,99,70,1,URINE,C,old,m,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7256,1,,,,,,,,,,,,,,z,1,0.7256,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,100,100,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.8264,1,,,,,,,,,,,,,,z,1,0.8264,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,101,101,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6446,1,,,,,,,,,,,,,,z,1,0.6446,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,102,102,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6503,1,,,,,,,,,,,,,,m,1,0.6503,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,103,103,34,1,CANYON,C,old,m,./images/CANYON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6616,1,,,,,,,,,,,,,,m,1,0.6616,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,104,104,36,1,THROAT,LB,old,m,./images/THROATLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.6173,1,,,,,,,,,,,,,,m,1,0.6173,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,105,105,77,1,COUCH,HB,old,m,./images/COUCHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.7116,1,,,,,,,,,,,,,,z,1,0.7116,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,106,106,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.584,1,,,,,,,,,,,,,,z,1,0.584,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,107,107,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,1.1173,1,,,,,,,,,,,,,,m,1,1.1173,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,108,108,74,1,CEMENT,HB,old,m,./images/CEMENTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198712,19,2022-01-28_22h23.39.141,lexical_decision_task_DD_L3,2021.2.3,Win32,119.4172439,,,,,,,,,,,0.8869,1,,,,,,,,,,,,,,z,1,0.8869,,,,,,,,0.04629631,-0.372222292,0,0,0,,0,109,109,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,
