key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9487,0,,,,,,,,,,,,,,,z,0,0.9487,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,42,42,160,1,VEETS,HB,old,n,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9914,0,,,,,,,,,,,,,,,z,0,0.9914,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,43,43,95,1,HANTY,LB,old,n,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7058,0,,,,,,,,,,,,,,,m,0,0.7058,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,44,44,42,1,CHAIN,HB,old,y,./images/CHAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6521,0,,,,,,,,,,,,,,,z,0,0.6521,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,45,45,116,1,BALGY,LB,old,n,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7638,0,,,,,,,,,,,,,,,m,0,0.7638,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,46,46,57,1,FERRY,HB,old,y,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.4009,0,,,,,,,,,,,,,,,z,0,1.4009,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,47,47,115,1,MAWNS,HB,old,n,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.5931,0,,,,,,,,,,,,,,,m,0,0.5931,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,48,48,37,1,TIGER,LB,old,y,./images/TIGERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8906,0,,,,,,,,,,,,,,,z,0,0.8906,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,49,49,146,1,MOOST,LB,old,n,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6498,0,,,,,,,,,,,,,,,m,0,0.6498,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,50,50,64,1,BRIDE,LB,old,y,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7921,0,,,,,,,,,,,,,,,z,0,0.7921,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,51,51,102,1,DULLE,C,old,n,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7824,0,,,,,,,,,,,,,,,m,0,0.7824,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,52,52,24,1,FLESH,HB,old,y,./images/FLESHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1536,0,,,,,,,,,,,,,,,z,0,1.1536,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,53,53,123,1,SEDGE,C,old,n,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6626,0,,,,,,,,,,,,,,,m,0,0.6626,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,54,54,159,1,CUDDY,C,old,n,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.938,0,,,,,,,,,,,,,,,m,0,0.938,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,55,55,85,1,CHULK,HB,old,n,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.1963,0,,,,,,,,,,,,,,,z,0,3.1963,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,56,56,3,1,CRATER,HB,old,y,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9602,0,,,,,,,,,,,,,,,m,0,0.9602,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,57,57,8,1,CLIFF,C,old,y,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7983,0,,,,,,,,,,,,,,,z,0,0.7983,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,58,58,89,1,DRIEK,LB,old,n,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.901,0,,,,,,,,,,,,,,,z,0,0.901,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,59,59,111,1,HOSSE,C,old,n,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9379,0,,,,,,,,,,,,,,,z,0,0.9379,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,60,60,164,1,SGREW,LB,old,n,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1236,0,,,,,,,,,,,,,,,m,0,1.1236,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,61,61,30,1,SLOPE,HB,old,y,./images/SLOPEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1564,0,,,,,,,,,,,,,,,z,0,1.1564,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,62,62,88,1,GLUSH,HB,old,n,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7102,0,,,,,,,,,,,,,,,m,0,0.7102,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,63,63,58,1,CANOE,LB,old,y,./images/CANOELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.8267,0,,,,,,,,,,,,,,,z,0,2.8267,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,64,64,90,1,NEAST,C,old,n,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1978,0,,,,,,,,,,,,,,,m,0,1.1978,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,65,65,31,1,STEAK,LB,old,y,./images/STEAKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.319,0,,,,,,,,,,,,,,,m,0,1.319,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,66,66,54,1,CHERRY,HB,old,y,./images/CHERRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6693,0,,,,,,,,,,,,,,,m,0,0.6693,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,67,67,40,1,SNAKE,LB,old,y,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0021,0,,,,,,,,,,,,,,,m,0,1.0021,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,68,68,66,1,STATUE,HB,old,y,./images/STATUEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7093,0,,,,,,,,,,,,,,,z,0,0.7093,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,69,69,120,1,RINED,C,old,n,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.3064,0,,,,,,,,,,,,,,,m,0,2.3064,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,70,70,49,1,BISHOP,LB,old,y,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8156,0,,,,,,,,,,,,,,,m,0,0.8156,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,71,71,100,1,DRIBS,HB,old,n,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7974,0,,,,,,,,,,,,,,,m,0,0.7974,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,72,72,48,1,SHIELD,HB,old,y,./images/SHIELDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6302,0,,,,,,,,,,,,,,,m,0,0.6302,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,73,73,17,1,PARADE,C,old,y,./images/PARADE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9817,0,,,,,,,,,,,,,,,z,0,0.9817,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,74,74,167,1,ZONET,LB,old,n,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.6333,0,,,,,,,,,,,,,,,z,0,2.6333,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,75,75,149,1,VEASE,LB,old,n,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.2671,0,,,,,,,,,,,,,,,m,0,2.2671,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,76,76,23,1,CLOTH,C,old,y,./images/CLOTH.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6467,0,,,,,,,,,,,,,,,m,0,0.6467,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,77,77,56,1,HEATER,C,old,y,./images/HEATER.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7814,0,,,,,,,,,,,,,,,m,0,0.7814,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,78,78,52,1,DESERT,LB,old,y,./images/DESERTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1637,0,,,,,,,,,,,,,,,z,0,1.1637,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,79,79,103,1,FLORT,HB,old,n,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9547,0,,,,,,,,,,,,,,,z,0,0.9547,,,,,,,,-0.030442708,-0.381497396,0,0,0,,0,80,80,125,1,MOOKY,LB,old,n,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6746,0,,,,,,,,,,,,,,,m,0,0.6746,,,,,,,,-0.030442708,-0.381241319,0,0,0,,0,81,81,65,1,SPINE,C,old,y,./images/SPINE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7523,0,,,,,,,,,,,,,,,z,0,0.7523,,,,,,,,-0.030442708,-0.381241319,0,0,0,,0,82,82,126,1,GUELS,C,old,n,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.1712,0,,,,,,,,,,,,,,,z,0,1.1712,,,,,,,,-0.034661458,-0.380342882,0,0,0,space,0,83,83,108,1,GRUET,C,old,n,./images/GRUET.png,168.2425,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9117,0,,,,,,,,,,,,,,,m,0,0.9117,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,84,84,22,1,CLOWN,LB,old,y,./images/CLOWNLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0176,0,,,,,,,,,,,,,,,z,0,1.0176,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,85,85,148,1,JOMS,HB,old,n,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.1156,0,,,,,,,,,,,,,,,z,0,2.1156,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,86,86,92,1,PAIMS,LB,old,n,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8133,0,,,,,,,,,,,,,,,m,0,0.8133,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,87,87,27,1,BUTTER,HB,old,y,./images/BUTTERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6837,0,,,,,,,,,,,,,,,m,0,0.6837,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,88,88,16,1,GRAPE,LB,old,y,./images/GRAPELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7694,0,,,,,,,,,,,,,,,m,0,0.7694,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,89,89,20,1,GRANNY,C,old,y,./images/GRANNY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,2.8897,0,,,,,,,,,,,,,,,z,0,2.8897,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,90,90,109,1,BURGE,HB,old,n,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.9818,0,,,,,,,,,,,,,,,m,0,1.9818,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,91,91,104,1,GITTY,LB,old,n,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,3.2781,0,,,,,,,,,,,,,,,z,0,3.2781,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,92,92,124,1,TUNCH,HB,old,n,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8342,0,,,,,,,,,,,,,,,m,0,0.8342,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,93,93,0,1,WALNUT,HB,old,y,./images/WALNUTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6134,0,,,,,,,,,,,,,,,m,0,0.6134,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,94,94,83,1,WHISKY,C,old,y,./images/WHISKY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7229,0,,,,,,,,,,,,,,,m,0,0.7229,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,95,95,110,1,CRUNK,LB,old,n,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.8146,0,,,,,,,,,,,,,,,z,0,1.8146,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,96,96,96,1,KEAMS,C,old,n,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7161,0,,,,,,,,,,,,,,,m,0,0.7161,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,97,97,73,1,GLOVE,LB,old,y,./images/GLOVELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6173,0,,,,,,,,,,,,,,,m,0,0.6173,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,98,98,29,1,PISTOL,C,old,y,./images/PISTOL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6516,0,,,,,,,,,,,,,,,m,0,0.6516,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,99,99,71,1,BUBBLE,C,old,y,./images/BUBBLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3809,0,,,,,,,,,,,,,,,z,0,1.3809,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,100,100,118,1,BAVEL,HB,old,n,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.7263,0,,,,,,,,,,,,,,,z,0,0.7263,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,101,101,84,1,HAXES,C,old,n,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.6795,0,,,,,,,,,,,,,,,m,0,0.6795,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,102,102,44,1,BASKET,C,old,y,./images/BASKET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8669,0,,,,,,,,,,,,,,,m,0,0.8669,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,103,103,21,1,DANCER,HB,old,y,./images/DANCERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.828,0,,,,,,,,,,,,,,,z,0,0.828,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,104,104,137,1,JOOST,LB,old,n,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.8607,0,,,,,,,,,,,,,,,z,0,0.8607,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,105,105,144,1,NAIRY,C,old,n,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,0.9679,0,,,,,,,,,,,,,,,m,0,0.9679,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,106,106,15,1,COLLAR,HB,old,y,./images/COLLARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.0654,0,,,,,,,,,,,,,,,m,0,1.0654,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,107,107,78,1,BROOM,HB,old,y,./images/BROOMHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199009,19,2022-01-25_21h27.31.248,lexical_decision_task_DD_L5,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,1.3347,0,,,,,,,,,,,,,,,m,0,1.3347,,,,,,,,-0.034661458,-0.380342882,0,0,0,,0,108,108,36,1,BOILER,HB,old,y,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,
