key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.8433,1,,,,,,,,,,,,,,z,1,1.8433,,,,,,,,0.299493716,0.004557937,0,0,0,space,0,41,41,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,6.8732,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,2.4406,1,,,,,,,,,,,,,,z,1,2.4406,,,,,,,,0.299493716,0.004557937,0,0,0,,0,42,42,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.8272,1,,,,,,,,,,,,,,m,1,0.8272,,,,,,,,0.299493716,0.004557937,0,0,0,,0,43,43,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,2.4398,1,,,,,,,,,,,,,,z,1,2.4398,,,,,,,,0.299493716,0.004557937,0,0,0,,0,44,44,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.976,1,,,,,,,,,,,,,,m,1,0.976,,,,,,,,0.299493716,0.004557937,0,0,0,,0,45,45,56,1,PACKET,HB,old,m,./images/PACKETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.7713,1,,,,,,,,,,,,,,z,1,0.7713,,,,,,,,0.299493716,0.004557937,0,0,0,,0,46,46,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.8827,1,,,,,,,,,,,,,,z,1,1.8827,,,,,,,,0.299493716,0.004557937,0,0,0,,0,47,47,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.6886,1,,,,,,,,,,,,,,m,1,0.6886,,,,,,,,0.299493716,0.004557937,0,0,0,,0,48,48,60,1,TWINS,LB,old,m,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.1447,1,,,,,,,,,,,,,,z,1,1.1447,,,,,,,,0.299493716,0.004557937,0,0,0,,0,49,49,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9227,1,,,,,,,,,,,,,,m,1,0.9227,,,,,,,,0.299493716,0.004557937,0,0,0,,0,50,50,33,1,MAGGOT,LB,old,m,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,2.002,1,,,,,,,,,,,,,,z,1,2.002,,,,,,,,0.299493716,0.004557937,0,0,0,,0,51,51,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.8512,1,,,,,,,,,,,,,,z,1,0.8512,,,,,,,,0.299493716,0.004557937,0,0,0,,0,52,52,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9244,1,,,,,,,,,,,,,,m,1,0.9244,,,,,,,,0.299493716,0.004557937,0,0,0,,0,53,53,71,1,PIMPLE,HB,old,m,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9121,1,,,,,,,,,,,,,,m,1,0.9121,,,,,,,,0.299493716,0.004557937,0,0,0,,0,54,54,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.4772,1,,,,,,,,,,,,,,m,1,1.4772,,,,,,,,0.299493716,0.004557937,0,0,0,,0,55,55,43,1,MOSQUE,C,old,m,./images/MOSQUE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.8789,1,,,,,,,,,,,,,,z,1,0.8789,,,,,,,,0.299493716,0.004557937,0,0,0,,0,56,56,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.5971,1,,,,,,,,,,,,,,m,1,1.5971,,,,,,,,0.299493716,0.004557937,0,0,0,,0,57,57,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.756,1,,,,,,,,,,,,,,m,1,0.756,,,,,,,,0.299493716,0.004557937,0,0,0,,0,58,58,26,1,SMOKER,HB,old,m,./images/SMOKERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.6391,1,,,,,,,,,,,,,,m,1,0.6391,,,,,,,,0.299493716,0.004557937,0,0,0,,0,59,59,45,1,KITTEN,LB,old,m,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.5808,1,,,,,,,,,,,,,,m,1,0.5808,,,,,,,,0.299493716,0.004557937,0,0,0,,0,60,60,69,1,COOKER,LB,old,m,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,2.1251,1,,,,,,,,,,,,,,m,1,2.1251,,,,,,,,0.299493716,0.004557937,0,0,0,,0,61,61,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9507,1,,,,,,,,,,,,,,m,1,0.9507,,,,,,,,0.299493716,0.004557937,0,0,0,,0,62,62,83,1,JUNGLE,HB,old,m,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9807,1,,,,,,,,,,,,,,z,1,0.9807,,,,,,,,0.299493716,0.004557937,0,0,0,,0,63,63,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.2907,1,,,,,,,,,,,,,,m,1,1.2907,,,,,,,,0.299493716,0.004557937,0,0,0,,0,64,64,39,1,SHELF,LB,old,m,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.6452,1,,,,,,,,,,,,,,m,1,0.6452,,,,,,,,0.299493716,0.004557937,0,0,0,,0,65,65,24,1,SCREW,LB,old,m,./images/SCREWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,2.2167,1,,,,,,,,,,,,,,z,1,2.2167,,,,,,,,0.299493716,0.004557937,0,0,0,,0,66,66,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9303,1,,,,,,,,,,,,,,z,1,0.9303,,,,,,,,0.299493716,0.004557937,0,0,0,,0,67,67,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.5079,1,,,,,,,,,,,,,,z,1,1.5079,,,,,,,,0.299493716,0.004557937,0,0,0,,0,68,68,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.1521,1,,,,,,,,,,,,,,z,1,1.1521,,,,,,,,0.299493716,0.004557937,0,0,0,,0,69,69,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,2.7556,1,,,,,,,,,,,,,,z,1,2.7556,,,,,,,,0.299493716,0.004557937,0,0,0,,0,70,70,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.7745,1,,,,,,,,,,,,,,m,1,0.7745,,,,,,,,0.299493716,0.004557937,0,0,0,,0,71,71,29,1,CRUMB,HB,old,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.6066,1,,,,,,,,,,,,,,m,1,0.6066,,,,,,,,0.299493716,0.004557937,0,0,0,,0,72,72,63,1,MIRROR,LB,old,m,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.6493,1,,,,,,,,,,,,,,m,1,0.6493,,,,,,,,0.299493716,0.004557937,0,0,0,,0,73,73,42,1,FOLDER,LB,old,m,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.7537,1,,,,,,,,,,,,,,m,1,0.7537,,,,,,,,0.299493716,0.004557937,0,0,0,,0,74,74,53,1,CARPET,HB,old,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.7379,1,,,,,,,,,,,,,,m,1,0.7379,,,,,,,,0.299493716,0.004557937,0,0,0,,0,75,75,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.805,1,,,,,,,,,,,,,,m,1,0.805,,,,,,,,0.299493716,0.004557937,0,0,0,,0,76,76,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.0063,1,,,,,,,,,,,,,,m,1,1.0063,,,,,,,,0.299493716,0.004557937,0,0,0,,0,77,77,50,1,MALLET,HB,old,m,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.2205,1,,,,,,,,,,,,,,z,1,1.2205,,,,,,,,0.299493716,0.004557937,0,0,0,,0,78,78,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.8549,1,,,,,,,,,,,,,,z,1,0.8549,,,,,,,,0.299493716,0.004557937,0,0,0,,0,79,79,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,3.0385,0,,,,,,,,,,,,,,m,0,3.0385,,,,,,,,0.299493716,0.004557937,0,0,0,,0,80,80,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.8779,1,,,,,,,,,,,,,,m,1,0.8779,,,,,,,,0.299493716,0.004557937,0,0,0,,0,81,81,46,1,PEARL,C,old,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.8142,1,,,,,,,,,,,,,,z,1,0.8142,,,,,,,,0.299493716,0.004557937,0,0,0,,0,82,82,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.168,1,,,,,,,,,,,,,,m,1,1.168,,,,,,,,0.299493716,0.004557937,0,0,0,space,0,83,83,61,1,CANDLE,C,old,m,./images/CANDLE.png,24.7313,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.7732,1,,,,,,,,,,,,,,m,1,0.7732,,,,,,,,0.299493716,0.004557937,0,0,0,,0,84,84,6,1,SQUARE,LB,old,m,./images/SQUARELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,2.0806,0,,,,,,,,,,,,,,m,0,2.0806,,,,,,,,0.299493716,0.004557937,0,0,0,,0,85,85,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.2813,1,,,,,,,,,,,,,,z,1,1.2813,,,,,,,,0.299493716,0.004557937,0,0,0,,0,86,86,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.8083,1,,,,,,,,,,,,,,m,1,0.8083,,,,,,,,0.299493716,0.004557937,0,0,0,,0,87,87,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.8575,1,,,,,,,,,,,,,,m,1,0.8575,,,,,,,,0.299493716,0.004557937,0,0,0,,0,88,88,66,1,SWEAT,LB,old,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.7879,1,,,,,,,,,,,,,,m,1,0.7879,,,,,,,,0.299493716,0.004557937,0,0,0,,0,89,89,2,1,BEARD,HB,old,m,./images/BEARDHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.6597,0,,,,,,,,,,,,,,z,0,1.6597,,,,,,,,0.299493716,0.004557937,0,0,0,,0,90,90,72,1,NOOSE,LB,old,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.9679,1,,,,,,,,,,,,,,z,1,1.9679,,,,,,,,0.299493716,0.004557937,0,0,0,,0,91,91,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.0358,1,,,,,,,,,,,,,,z,1,1.0358,,,,,,,,0.299493716,0.004557937,0,0,0,,0,92,92,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.6331,1,,,,,,,,,,,,,,m,1,0.6331,,,,,,,,0.299493716,0.004557937,0,0,0,,0,93,93,64,1,JELLY,C,old,m,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9324,1,,,,,,,,,,,,,,z,1,0.9324,,,,,,,,0.299493716,0.004557937,0,0,0,,0,94,94,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.2722,1,,,,,,,,,,,,,,m,1,1.2722,,,,,,,,0.299493716,0.004557937,0,0,0,,0,95,95,78,1,LITTER,LB,old,m,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9656,1,,,,,,,,,,,,,,m,1,0.9656,,,,,,,,0.299493716,0.004557937,0,0,0,,0,96,96,7,1,PAINT,C,old,m,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.6019,1,,,,,,,,,,,,,,m,1,0.6019,,,,,,,,0.299493716,0.004557937,0,0,0,,0,97,97,25,1,WRIST,C,old,m,./images/WRIST.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9172,1,,,,,,,,,,,,,,m,1,0.9172,,,,,,,,0.299493716,0.004557937,0,0,0,,0,98,98,77,1,COUCH,HB,old,m,./images/COUCHHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.1602,1,,,,,,,,,,,,,,z,1,1.1602,,,,,,,,0.299493716,0.004557937,0,0,0,,0,99,99,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.0045,1,,,,,,,,,,,,,,z,1,1.0045,,,,,,,,0.299493716,0.004557937,0,0,0,,0,100,100,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.2559,1,,,,,,,,,,,,,,z,1,1.2559,,,,,,,,0.299493716,0.004557937,0,0,0,,0,101,101,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9114,1,,,,,,,,,,,,,,m,1,0.9114,,,,,,,,0.299493716,0.004557937,0,0,0,,0,102,102,54,1,TRIPOD,LB,old,m,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9761,1,,,,,,,,,,,,,,m,1,0.9761,,,,,,,,0.299493716,0.004557937,0,0,0,,0,103,103,59,1,BURIAL,HB,old,m,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9186,1,,,,,,,,,,,,,,m,1,0.9186,,,,,,,,0.299493716,0.004557937,0,0,0,,0,104,104,31,1,QUILL,C,old,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9011,1,,,,,,,,,,,,,,z,1,0.9011,,,,,,,,0.299493716,0.004557937,0,0,0,,0,105,105,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,0.9,1,,,,,,,,,,,,,,m,1,0.9,,,,,,,,0.299493716,0.004557937,0,0,0,,0,106,106,80,1,WEASEL,HB,old,m,./images/WEASELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199243,18,2022-01-29_12h15.32.350,lexical_decision_task_DD_L3,2021.2.3,Linux x86_64,60.09615385,,,,,,,,,,,1.0265,1,,,,,,,,,,,,,,z,1,1.0265,,,,,,,,0.299493716,0.004557937,0,0,0,,0,107,107,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,
