key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,instr_done_touch.clicked_name,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.3749,1,,,,,,,,,,,,,,,z,1,1.3749,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,42,42,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.7317,1,,,,,,,,,,,,,,,z,1,1.7317,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,43,43,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8313,1,,,,,,,,,,,,,,,m,1,0.8313,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,44,44,7,1,WAGON,C,old,m,./images/WAGON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7992,1,,,,,,,,,,,,,,,z,1,0.7992,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,45,45,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8967,1,,,,,,,,,,,,,,,z,1,0.8967,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,46,46,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8112,1,,,,,,,,,,,,,,,z,1,0.8112,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,47,47,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8757,1,,,,,,,,,,,,,,,z,1,0.8757,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,48,48,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.8156,1,,,,,,,,,,,,,,,z,1,1.8156,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,49,49,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7498,1,,,,,,,,,,,,,,,m,1,0.7498,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,50,50,60,1,CURRY,LB,old,m,./images/CURRYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.9149,1,,,,,,,,,,,,,,,m,1,0.9149,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,51,51,35,1,LLAMA,HB,old,m,./images/LLAMAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.2348,1,,,,,,,,,,,,,,,z,1,1.2348,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,52,52,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.567,1,,,,,,,,,,,,,,,m,1,0.567,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,53,53,73,1,GLOVE,C,old,m,./images/GLOVE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,2.4921,1,,,,,,,,,,,,,,,z,1,2.4921,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,54,54,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.0029,1,,,,,,,,,,,,,,,z,1,1.0029,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,55,55,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,2.3242,1,,,,,,,,,,,,,,,z,1,2.3242,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,56,56,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.3797,1,,,,,,,,,,,,,,,z,1,1.3797,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,57,57,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8218,1,,,,,,,,,,,,,,,z,1,0.8218,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,58,58,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6834,1,,,,,,,,,,,,,,,m,1,0.6834,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,59,59,25,1,CHALK,C,old,m,./images/CHALK.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8037,1,,,,,,,,,,,,,,,m,1,0.8037,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,60,60,43,1,STOOL,C,old,m,./images/STOOL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.9259,0,,,,,,,,,,,,,,,m,0,1.9259,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,61,61,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7256,1,,,,,,,,,,,,,,,z,1,0.7256,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,62,62,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.753,1,,,,,,,,,,,,,,,z,1,0.753,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,63,63,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6707,1,,,,,,,,,,,,,,,m,1,0.6707,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,64,64,16,1,GRAPE,C,old,m,./images/GRAPE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6531,1,,,,,,,,,,,,,,,m,1,0.6531,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,65,65,75,1,HAMMER,LB,old,m,./images/HAMMERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.8723,1,,,,,,,,,,,,,,,z,1,1.8723,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,66,66,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.4818,1,,,,,,,,,,,,,,,m,1,1.4818,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,67,67,47,1,LAGOON,HB,old,m,./images/LAGOONHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7237,1,,,,,,,,,,,,,,,m,1,0.7237,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,68,68,15,1,COLLAR,LB,old,m,./images/COLLARLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8447,1,,,,,,,,,,,,,,,m,1,0.8447,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,69,69,38,1,ENGINE,HB,old,m,./images/ENGINEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.4902,1,,,,,,,,,,,,,,,z,1,1.4902,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,70,70,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6418,1,,,,,,,,,,,,,,,m,1,0.6418,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,71,71,21,1,DANCER,LB,old,m,./images/DANCERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.1995,1,,,,,,,,,,,,,,,z,1,1.1995,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,72,72,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.5602,1,,,,,,,,,,,,,,,m,1,0.5602,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,73,73,24,1,FLESH,LB,old,m,./images/FLESHLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7176,1,,,,,,,,,,,,,,,m,1,0.7176,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,74,74,46,1,MUMMY,C,old,m,./images/MUMMY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6439,1,,,,,,,,,,,,,,,m,1,0.6439,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,75,75,22,1,CLOWN,C,old,m,./images/CLOWN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.0601,1,,,,,,,,,,,,,,,z,1,1.0601,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,76,76,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7271,1,,,,,,,,,,,,,,,z,1,0.7271,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,77,77,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.5345,1,,,,,,,,,,,,,,,m,1,0.5345,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,78,78,1,1,TOWEL,C,old,m,./images/TOWEL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6801,1,,,,,,,,,,,,,,,z,1,0.6801,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,79,79,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6806,1,,,,,,,,,,,,,,,m,1,0.6806,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,80,80,26,1,CLOUD,HB,old,m,./images/CLOUDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6662,1,,,,,,,,,,,,,,,z,1,0.6662,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,81,81,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.8209,1,,,,,,,,,,,,,,,z,1,1.8209,,,,,,,,-0.016666597,-0.39166668,0,0,0,,0,82,82,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.2113,1,,,,,,,,,,,,,,,z,1,1.2113,,,,,,,,-0.027777765,-0.499074089,0,0,0,space,0,83,83,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,1.7802,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.0539,1,,,,,,,,,,,,,,,m,1,1.0539,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,84,84,53,1,POSTER,HB,old,m,./images/POSTERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.5987,1,,,,,,,,,,,,,,,m,1,1.5987,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,85,85,32,1,HOCKEY,HB,old,m,./images/HOCKEYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6791,1,,,,,,,,,,,,,,,z,1,0.6791,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,86,86,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,3.8402,1,,,,,,,,,,,,,,,z,1,3.8402,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,87,87,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.9016,1,,,,,,,,,,,,,,,z,1,1.9016,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,88,88,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.5186,1,,,,,,,,,,,,,,,m,1,0.5186,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,89,89,10,1,GARDEN,C,old,m,./images/GARDEN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.5136,1,,,,,,,,,,,,,,,m,1,0.5136,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,90,90,52,1,DESERT,C,old,m,./images/DESERT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7411,1,,,,,,,,,,,,,,,z,1,0.7411,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,91,91,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.7994,1,,,,,,,,,,,,,,,m,1,1.7994,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,92,92,17,1,PARADE,HB,old,m,./images/PARADEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,2.1824,1,,,,,,,,,,,,,,,z,1,2.1824,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,93,93,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.5158,1,,,,,,,,,,,,,,,z,1,1.5158,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,94,94,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6616,1,,,,,,,,,,,,,,,m,1,0.6616,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,95,95,3,1,CRATER,LB,old,m,./images/CRATERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,2.2625,1,,,,,,,,,,,,,,,m,1,2.2625,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,96,96,44,1,BASKET,HB,old,m,./images/BASKETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6104,1,,,,,,,,,,,,,,,m,1,0.6104,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,97,97,27,1,BUTTER,LB,old,m,./images/BUTTERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.015,1,,,,,,,,,,,,,,,z,1,1.015,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,98,98,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.9515,1,,,,,,,,,,,,,,,z,1,0.9515,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,99,99,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7066,1,,,,,,,,,,,,,,,z,1,0.7066,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,100,100,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7699,1,,,,,,,,,,,,,,,m,1,0.7699,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,101,101,8,1,CLIFF,HB,old,m,./images/CLIFFHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8886,1,,,,,,,,,,,,,,,z,1,0.8886,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,102,102,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.8671,1,,,,,,,,,,,,,,,z,1,0.8671,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,103,103,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.5891,1,,,,,,,,,,,,,,,m,1,0.5891,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,104,104,9,1,DIVER,LB,old,m,./images/DIVERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.5544,1,,,,,,,,,,,,,,,m,1,0.5544,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,105,105,51,1,SAUCE,LB,old,m,./images/SAUCELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.7289,1,,,,,,,,,,,,,,,z,1,0.7289,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,106,106,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6599,1,,,,,,,,,,,,,,,z,1,0.6599,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,107,107,147,1,ZOLES,C,old,z,./images/ZOLES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,1.0313,1,,,,,,,,,,,,,,,z,1,1.0313,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,108,108,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,198865,18,2022-01-29_09h06.33.420,lexical_decision_task_DD_L6,2021.2.3,Win32,143.9884809,,,,,,,,,,,0.6407,1,,,,,,,,,,,,,,,z,1,0.6407,,,,,,,,-0.027777765,-0.499074089,0,0,0,,0,109,109,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,
