key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.1778,0,,,,,,,,,,,,,,z,0,1.1778,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,42,42,27,1,ATTIC,HB,old,m,./images/ATTICHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.028,1,,,,,,,,,,,,,,z,1,1.028,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,43,43,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9797,1,,,,,,,,,,,,,,z,1,0.9797,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,44,44,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.4092,1,,,,,,,,,,,,,,z,1,1.4092,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,45,45,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9333,1,,,,,,,,,,,,,,z,1,0.9333,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,46,46,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.5122,1,,,,,,,,,,,,,,m,1,1.5122,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,47,47,12,1,SHORE,HB,old,m,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7693,1,,,,,,,,,,,,,,m,1,0.7693,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,48,48,14,1,PICKLE,C,old,m,./images/PICKLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.4849,1,,,,,,,,,,,,,,z,1,1.4849,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,49,49,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9163,1,,,,,,,,,,,,,,m,1,0.9163,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,50,50,23,1,WALRUS,C,old,m,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7505,1,,,,,,,,,,,,,,z,1,0.7505,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,51,51,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.1869,1,,,,,,,,,,,,,,z,1,1.1869,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,52,52,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7327,1,,,,,,,,,,,,,,z,1,0.7327,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,53,53,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.2303,1,,,,,,,,,,,,,,z,1,1.2303,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,54,54,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8473,1,,,,,,,,,,,,,,m,1,0.8473,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,55,55,49,1,DRUMS,LB,old,m,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7461,1,,,,,,,,,,,,,,z,1,0.7461,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,56,56,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.7857,0,,,,,,,,,,,,,,m,0,1.7857,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,57,57,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.4017,1,,,,,,,,,,,,,,z,1,1.4017,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,58,58,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.1065,1,,,,,,,,,,,,,,z,1,1.1065,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,59,59,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7416,1,,,,,,,,,,,,,,m,1,0.7416,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,60,60,57,1,MOOSE,HB,old,m,./images/MOOSEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.019,1,,,,,,,,,,,,,,m,1,1.019,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,61,61,29,1,CRUMB,C,old,m,./images/CRUMB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8835,1,,,,,,,,,,,,,,z,1,0.8835,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,62,62,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8895,1,,,,,,,,,,,,,,z,1,0.8895,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,63,63,125,1,MOOKY,LB,old,z,./images/MOOKYLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7341,1,,,,,,,,,,,,,,m,1,0.7341,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,64,64,7,1,PAINT,LB,old,m,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.1696,0,,,,,,,,,,,,,,m,0,1.1696,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,65,65,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.9663,1,,,,,,,,,,,,,,z,1,1.9663,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,66,66,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.0421,1,,,,,,,,,,,,,,m,1,1.0421,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,67,67,37,1,BIRTH,LB,old,m,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,2.5188,1,,,,,,,,,,,,,,z,1,2.5188,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,68,68,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8339,1,,,,,,,,,,,,,,m,1,0.8339,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,69,69,41,1,STRING,C,old,m,./images/STRING.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9057,1,,,,,,,,,,,,,,m,1,0.9057,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,70,70,60,1,TWINS,HB,old,m,./images/TWINSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9529,1,,,,,,,,,,,,,,z,1,0.9529,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,71,71,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8412,1,,,,,,,,,,,,,,m,1,0.8412,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,72,72,76,1,INFANT,LB,old,m,./images/INFANTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9261,1,,,,,,,,,,,,,,m,1,0.9261,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,73,73,5,1,PASTA,C,old,m,./images/PASTA.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9115,1,,,,,,,,,,,,,,m,1,0.9115,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,74,74,67,1,SAILOR,LB,old,m,./images/SAILORLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9005,1,,,,,,,,,,,,,,m,1,0.9005,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,75,75,3,1,FINGER,HB,old,m,./images/FINGERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,3.0587,0,,,,,,,,,,,,,,m,0,3.0587,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,76,76,142,1,PLASK,HB,old,z,./images/PLASKHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.8013,1,,,,,,,,,,,,,,m,1,1.8013,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,77,77,43,1,MOSQUE,LB,old,m,./images/MOSQUELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.3026,1,,,,,,,,,,,,,,m,1,1.3026,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,78,78,70,1,URINE,LB,old,m,./images/URINELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9558,1,,,,,,,,,,,,,,m,1,0.9558,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,79,79,9,1,RHINO,HB,old,m,./images/RHINOHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8225,1,,,,,,,,,,,,,,z,1,0.8225,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,80,80,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,2.5113,0,,,,,,,,,,,,,,m,0,2.5113,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,81,81,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9441,1,,,,,,,,,,,,,,m,1,0.9441,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,82,82,66,1,SWEAT,HB,old,m,./images/SWEATHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8063,1,,,,,,,,,,,,,,z,1,0.8063,,,,,,,,0.125925941,-0.175925936,0,0,0,space,0,83,83,150,1,NOOLS,C,old,z,./images/NOOLS.png,2.9887,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8675,1,,,,,,,,,,,,,,m,1,0.8675,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,84,84,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7194,1,,,,,,,,,,,,,,m,1,0.7194,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,85,85,73,1,SNACK,LB,old,m,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7116,1,,,,,,,,,,,,,,z,1,0.7116,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,86,86,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,2.2268,1,,,,,,,,,,,,,,m,1,2.2268,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,87,87,0,1,TOMATO,HB,old,m,./images/TOMATOHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.716,1,,,,,,,,,,,,,,m,1,1.716,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,88,88,61,1,CANDLE,LB,old,m,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,2.9347,1,,,,,,,,,,,,,,z,1,2.9347,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,89,89,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.9162,1,,,,,,,,,,,,,,m,1,0.9162,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,90,90,74,1,CEMENT,C,old,m,./images/CEMENT.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8891,1,,,,,,,,,,,,,,z,1,0.8891,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,91,91,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7345,1,,,,,,,,,,,,,,z,1,0.7345,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,92,92,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8932,1,,,,,,,,,,,,,,m,1,0.8932,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,93,93,6,1,SQUARE,HB,old,m,./images/SQUAREHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,2.3018,1,,,,,,,,,,,,,,z,1,2.3018,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,94,94,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7721,1,,,,,,,,,,,,,,m,1,0.7721,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,95,95,83,1,JUNGLE,C,old,m,./images/JUNGLE.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.5659,1,,,,,,,,,,,,,,m,1,1.5659,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,96,96,47,1,BERRY,C,old,m,./images/BERRY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,3.4159,1,,,,,,,,,,,,,,m,1,3.4159,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,97,97,69,1,COOKER,HB,old,m,./images/COOKERHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.6911,1,,,,,,,,,,,,,,z,1,0.6911,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,98,98,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.8827,1,,,,,,,,,,,,,,m,1,0.8827,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,99,99,24,1,SCREW,HB,old,m,./images/SCREWHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.784,1,,,,,,,,,,,,,,z,1,0.784,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,100,100,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.1039,1,,,,,,,,,,,,,,m,1,1.1039,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,101,101,15,1,GREASE,HB,old,m,./images/GREASEHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.702,1,,,,,,,,,,,,,,m,1,0.702,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,102,102,82,1,SUNSET,LB,old,m,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.6951,1,,,,,,,,,,,,,,m,1,0.6951,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,103,103,65,1,FARMER,C,old,m,./images/FARMER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.8032,1,,,,,,,,,,,,,,m,1,1.8032,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,104,104,54,1,TRIPOD,HB,old,m,./images/TRIPODHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.6337,1,,,,,,,,,,,,,,m,1,0.6337,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,105,105,25,1,WRIST,LB,old,m,./images/WRISTLB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.6663,1,,,,,,,,,,,,,,m,1,0.6663,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,106,106,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7676,1,,,,,,,,,,,,,,z,1,0.7676,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,107,107,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,1.037,1,,,,,,,,,,,,,,m,1,1.037,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,108,108,18,1,JAGUAR,HB,old,m,./images/JAGUARHB.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199870,18,2022-01-29_10h33.22.805,lexical_decision_task_DD_L2,2021.2.3,Win32,60.0060006,,,,,,,,,,,0.7005,1,,,,,,,,,,,,,,m,1,0.7005,,,,,,,,0.125925941,-0.175925936,0,0,0,,0,109,109,63,1,MIRROR,HB,old,m,./images/MIRRORHB.png,,,,,,,,,,,,,,,,,,,,,,,
