key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp.rt,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6353,1,,,,,,,,,,,,,,m,1,0.6353,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,42,42,77,1,COUCH,C,old,m,./images/COUCH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6992,1,,,,,,,,,,,,,,m,1,0.6992,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,43,43,30,1,STORM,HB,old,m,./images/STORMHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6517,1,,,,,,,,,,,,,,m,1,0.6517,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,44,44,19,1,DOUGH,LB,old,m,./images/DOUGHLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.6497,1,,,,,,,,,,,,,,z,1,1.6497,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,45,45,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6941,1,,,,,,,,,,,,,,m,1,0.6941,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,46,46,68,1,TORCH,C,old,m,./images/TORCH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8395,1,,,,,,,,,,,,,,z,1,0.8395,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,47,47,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7659,1,,,,,,,,,,,,,,m,1,0.7659,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,48,48,42,1,FOLDER,HB,old,m,./images/FOLDERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5724,1,,,,,,,,,,,,,,m,1,0.5724,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,49,49,37,1,BIRTH,LB,old,m,./images/BIRTHLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.333,1,,,,,,,,,,,,,,z,1,2.333,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,50,50,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6681,1,,,,,,,,,,,,,,m,1,0.6681,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,51,51,78,1,LITTER,HB,old,m,./images/LITTERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.0178,1,,,,,,,,,,,,,,z,1,2.0178,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,52,52,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4325,1,,,,,,,,,,,,,,m,1,1.4325,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,53,53,50,1,MALLET,C,old,m,./images/MALLET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2705,1,,,,,,,,,,,,,,z,1,1.2705,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,54,54,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0238,1,,,,,,,,,,,,,,z,1,1.0238,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,55,55,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5709,1,,,,,,,,,,,,,,m,1,0.5709,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,56,56,65,1,FARMER,C,old,m,./images/FARMER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1803,1,,,,,,,,,,,,,,z,1,1.1803,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,57,57,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5557,1,,,,,,,,,,,,,,m,1,0.5557,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,58,58,53,1,CARPET,C,old,m,./images/CARPET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.5443,1,,,,,,,,,,,,,,z,1,1.5443,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,59,59,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.773,1,,,,,,,,,,,,,,m,1,0.773,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,60,60,22,1,MELON,LB,old,m,./images/MELONLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6382,1,,,,,,,,,,,,,,m,1,0.6382,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,61,61,38,1,LADDER,C,old,m,./images/LADDER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.048,1,,,,,,,,,,,,,,z,1,1.048,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,62,62,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0715,1,,,,,,,,,,,,,,z,1,1.0715,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,63,63,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6214,1,,,,,,,,,,,,,,m,1,0.6214,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,64,64,49,1,DRUMS,LB,old,m,./images/DRUMSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9226,1,,,,,,,,,,,,,,m,1,0.9226,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,65,65,18,1,JAGUAR,HB,old,m,./images/JAGUARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9891,1,,,,,,,,,,,,,,z,1,0.9891,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,66,66,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7867,1,,,,,,,,,,,,,,z,1,0.7867,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,67,67,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.0723,1,,,,,,,,,,,,,,z,1,1.0723,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,68,68,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.4109,1,,,,,,,,,,,,,,m,1,1.4109,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,69,69,12,1,SHORE,HB,old,m,./images/SHOREHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6031,1,,,,,,,,,,,,,,m,1,0.6031,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,70,70,80,1,WEASEL,C,old,m,./images/WEASEL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5382,1,,,,,,,,,,,,,,m,1,0.5382,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,71,71,64,1,JELLY,LB,old,m,./images/JELLYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.3149,1,,,,,,,,,,,,,,z,1,1.3149,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,72,72,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6357,1,,,,,,,,,,,,,,m,1,0.6357,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,73,73,44,1,LIZARD,C,old,m,./images/LIZARD.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.7567,1,,,,,,,,,,,,,,z,1,1.7567,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,74,74,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5899,1,,,,,,,,,,,,,,m,1,0.5899,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,75,75,32,1,BARREL,C,old,m,./images/BARREL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.5353,1,,,,,,,,,,,,,,z,1,1.5353,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,76,76,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.036,1,,,,,,,,,,,,,,z,1,1.036,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,77,77,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5332,1,,,,,,,,,,,,,,m,1,0.5332,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,78,78,63,1,MIRROR,HB,old,m,./images/MIRRORHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6499,1,,,,,,,,,,,,,,m,1,0.6499,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,79,79,10,1,BELLY,LB,old,m,./images/BELLYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.2674,1,,,,,,,,,,,,,,z,1,2.2674,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,80,80,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2354,1,,,,,,,,,,,,,,z,1,1.2354,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,81,81,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5855,1,,,,,,,,,,,,,,m,1,0.5855,,,,,,,,0.141106771,-0.142152778,0,0,0,,0,82,82,45,1,KITTEN,HB,old,m,./images/KITTENHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5461,1,,,,,,,,,,,,,,m,1,0.5461,,,,,,,,0.021475694,-0.382057292,1,0,0,,0,83,83,40,1,SWING,LB,old,m,./images/SWINGLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8891,1,,,,,,,,,,,,,,m,1,0.8891,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,84,84,8,1,TULIP,C,old,m,./images/TULIP.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7511,1,,,,,,,,,,,,,,m,1,0.7511,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,85,85,81,1,POODLE,HB,old,m,./images/POODLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5069,1,,,,,,,,,,,,,,m,1,0.5069,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,86,86,41,1,STRING,C,old,m,./images/STRING.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5311,1,,,,,,,,,,,,,,m,1,0.5311,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,87,87,82,1,SUNSET,LB,old,m,./images/SUNSETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6487,1,,,,,,,,,,,,,,m,1,0.6487,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,88,88,66,1,SWEAT,HB,old,m,./images/SWEATHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.5312,1,,,,,,,,,,,,,,z,1,1.5312,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,89,89,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9366,1,,,,,,,,,,,,,,z,1,0.9366,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,90,90,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6269,1,,,,,,,,,,,,,,m,1,0.6269,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,91,91,23,1,WALRUS,C,old,m,./images/WALRUS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8287,1,,,,,,,,,,,,,,z,1,0.8287,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,92,92,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,2.1844,1,,,,,,,,,,,,,,z,1,2.1844,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,93,93,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2949,1,,,,,,,,,,,,,,z,1,1.2949,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,94,94,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.9453,1,,,,,,,,,,,,,,z,1,0.9453,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,95,95,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1153,0,,,,,,,,,,,,,,z,0,1.1153,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,96,96,16,1,PENCE,LB,old,m,./images/PENCELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.1639,1,,,,,,,,,,,,,,m,1,1.1639,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,97,97,43,1,MOSQUE,LB,old,m,./images/MOSQUELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.2711,1,,,,,,,,,,,,,,z,1,1.2711,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,98,98,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6947,1,,,,,,,,,,,,,,m,1,0.6947,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,99,99,71,1,PIMPLE,C,old,m,./images/PIMPLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.5581,1,,,,,,,,,,,,,,m,1,0.5581,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,100,100,73,1,SNACK,LB,old,m,./images/SNACKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.574,1,,,,,,,,,,,,,,m,1,0.574,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,101,101,7,1,PAINT,LB,old,m,./images/PAINTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6658,1,,,,,,,,,,,,,,m,1,0.6658,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,102,102,75,1,GRAIN,HB,old,m,./images/GRAINHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.382,1,,,,,,,,,,,,,,z,1,1.382,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,103,103,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.747,1,,,,,,,,,,,,,,m,1,0.747,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,104,104,31,1,QUILL,LB,old,m,./images/QUILLLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.8319,1,,,,,,,,,,,,,,z,1,0.8319,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,105,105,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,1.6532,1,,,,,,,,,,,,,,m,1,1.6532,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,106,106,11,1,BONNET,C,old,m,./images/BONNET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6452,1,,,,,,,,,,,,,,m,1,0.6452,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,107,107,21,1,KIDNEY,HB,old,m,./images/KIDNEYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.6488,1,,,,,,,,,,,,,,m,1,0.6488,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,108,108,61,1,CANDLE,LB,old,m,./images/CANDLELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199456,18,2022-01-29_15h03.58.881,lexical_decision_task_DD_L2,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,0.7448,1,,,,,,,,,,,,,,z,1,0.7448,,,,,,,,0.021475694,-0.382057292,0,0,0,,0,109,109,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
