key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.0505,1,,,,,,,,,,,,,,z,1,1.0505,,,,,,,,-0.016267361,-0.405117187,0,0,0,space,0,41,41,94,1,BLANS,HB,old,z,./images/BLANSHB.png,10.8164,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7359,1,,,,,,,,,,,,,,z,1,0.7359,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,42,42,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5949,1,,,,,,,,,,,,,,m,1,0.5949,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,43,43,83,1,JUNGLE,HB,old,m,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7259,1,,,,,,,,,,,,,,z,1,0.7259,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,44,44,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5851,0,,,,,,,,,,,,,,m,0,0.5851,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,45,45,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8828,0,,,,,,,,,,,,,,m,0,0.8828,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,46,46,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.0517,1,,,,,,,,,,,,,,z,1,1.0517,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,47,47,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.714,1,,,,,,,,,,,,,,m,1,0.714,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,48,48,52,1,BANNER,C,old,m,./images/BANNER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9854,1,,,,,,,,,,,,,,z,1,0.9854,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,49,49,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9528,1,,,,,,,,,,,,,,z,1,0.9528,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,50,50,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7208,1,,,,,,,,,,,,,,z,1,0.7208,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,51,51,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.692,1,,,,,,,,,,,,,,z,1,0.692,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,52,52,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6754,1,,,,,,,,,,,,,,m,1,0.6754,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,53,53,21,1,KIDNEY,LB,old,m,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7637,1,,,,,,,,,,,,,,z,1,0.7637,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,54,54,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7108,1,,,,,,,,,,,,,,m,1,0.7108,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,55,55,19,1,DOUGH,C,old,m,./images/DOUGH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8179,1,,,,,,,,,,,,,,m,1,0.8179,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,56,56,53,1,CARPET,HB,old,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7528,1,,,,,,,,,,,,,,z,1,0.7528,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,57,57,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.85,1,,,,,,,,,,,,,,z,1,0.85,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,58,58,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6238,1,,,,,,,,,,,,,,z,1,0.6238,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,59,59,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6928,1,,,,,,,,,,,,,,z,1,0.6928,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,60,60,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.657,1,,,,,,,,,,,,,,z,1,0.657,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,61,61,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7263,1,,,,,,,,,,,,,,m,1,0.7263,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,62,62,70,1,URINE,C,old,m,./images/URINE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.676,1,,,,,,,,,,,,,,z,1,0.676,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,63,63,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,m,1,0.662,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,64,64,0,1,TOMATO,LB,old,m,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7722,1,,,,,,,,,,,,,,m,1,0.7722,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,65,65,78,1,LITTER,LB,old,m,./images/LITTERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.866,1,,,,,,,,,,,,,,z,1,0.866,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,66,66,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8302,1,,,,,,,,,,,,,,z,1,0.8302,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,67,67,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5995,1,,,,,,,,,,,,,,z,1,0.5995,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,68,68,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6231,1,,,,,,,,,,,,,,m,1,0.6231,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,69,69,34,1,CANYON,C,old,m,./images/CANYON.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7709,1,,,,,,,,,,,,,,m,1,0.7709,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,70,70,40,1,SWING,C,old,m,./images/SWING.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8164,0,,,,,,,,,,,,,,z,0,0.8164,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,71,71,50,1,MALLET,HB,old,m,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7309,1,,,,,,,,,,,,,,m,1,0.7309,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,72,72,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6961,1,,,,,,,,,,,,,,m,1,0.6961,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,73,73,60,1,TWINS,LB,old,m,./images/TWINSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7248,1,,,,,,,,,,,,,,m,1,0.7248,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,74,74,63,1,MIRROR,LB,old,m,./images/MIRRORLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7688,0,,,,,,,,,,,,,,m,0,0.7688,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,75,75,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.949,1,,,,,,,,,,,,,,z,1,0.949,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,76,76,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.836,1,,,,,,,,,,,,,,z,1,0.836,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,77,77,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.0012,1,,,,,,,,,,,,,,m,1,1.0012,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,78,78,54,1,TRIPOD,LB,old,m,./images/TRIPODLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6867,1,,,,,,,,,,,,,,m,1,0.6867,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,79,79,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9144,1,,,,,,,,,,,,,,z,1,0.9144,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,80,80,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.026,1,,,,,,,,,,,,,,m,1,1.026,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,81,81,82,1,SUNSET,C,old,m,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6849,1,,,,,,,,,,,,,,z,1,0.6849,,,,,,,,-0.016267361,-0.405117187,0,0,0,,0,82,82,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7086,1,,,,,,,,,,,,,,m,1,0.7086,,,,,,,,0.401540799,0.471388889,0,0,0,space,0,83,83,77,1,COUCH,HB,old,m,./images/COUCHHB.png,43.9213,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8803,1,,,,,,,,,,,,,,z,1,0.8803,,,,,,,,0.401540799,0.471388889,0,0,0,,0,84,84,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5685,1,,,,,,,,,,,,,,m,1,0.5685,,,,,,,,0.401540799,0.471388889,0,0,0,,0,85,85,64,1,JELLY,C,old,m,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.4934,1,,,,,,,,,,,,,,m,1,0.4934,,,,,,,,0.401540799,0.471388889,0,0,0,,0,86,86,7,1,PAINT,C,old,m,./images/PAINT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5783,1,,,,,,,,,,,,,,m,1,0.5783,,,,,,,,0.401540799,0.471388889,0,0,0,,0,87,87,58,1,BABOON,C,old,m,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5949,1,,,,,,,,,,,,,,z,1,0.5949,,,,,,,,0.401540799,0.471388889,0,0,0,,0,88,88,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7715,1,,,,,,,,,,,,,,z,1,0.7715,,,,,,,,0.401540799,0.471388889,0,0,0,,0,89,89,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.0249,1,,,,,,,,,,,,,,m,1,1.0249,,,,,,,,0.401540799,0.471388889,0,0,0,,0,90,90,46,1,PEARL,C,old,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6867,0,,,,,,,,,,,,,,z,0,0.6867,,,,,,,,0.401540799,0.471388889,0,0,0,,0,91,91,59,1,BURIAL,HB,old,m,./images/BURIALHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8385,1,,,,,,,,,,,,,,z,1,0.8385,,,,,,,,0.401540799,0.471388889,0,0,0,,0,92,92,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7294,1,,,,,,,,,,,,,,z,1,0.7294,,,,,,,,0.401540799,0.471388889,0,0,0,,0,93,93,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.7508,1,,,,,,,,,,,,,,z,1,0.7508,,,,,,,,0.401540799,0.471388889,0,0,0,,0,94,94,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8538,1,,,,,,,,,,,,,,z,1,0.8538,,,,,,,,0.401540799,0.471388889,0,0,0,,0,95,95,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6448,1,,,,,,,,,,,,,,z,1,0.6448,,,,,,,,0.401540799,0.471388889,0,0,0,,0,96,96,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8529,1,,,,,,,,,,,,,,z,1,0.8529,,,,,,,,0.401540799,0.471388889,0,0,0,,0,97,97,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8467,1,,,,,,,,,,,,,,m,1,0.8467,,,,,,,,0.401540799,0.471388889,0,0,0,,0,98,98,37,1,BIRTH,C,old,m,./images/BIRTH.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6514,1,,,,,,,,,,,,,,m,1,0.6514,,,,,,,,0.401540799,0.471388889,0,0,0,,0,99,99,14,1,PICKLE,HB,old,m,./images/PICKLEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.8623,1,,,,,,,,,,,,,,m,1,0.8623,,,,,,,,0.401540799,0.471388889,0,0,0,,0,100,100,42,1,FOLDER,LB,old,m,./images/FOLDERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5825,1,,,,,,,,,,,,,,m,1,0.5825,,,,,,,,0.401540799,0.471388889,0,0,0,,0,101,101,25,1,WRIST,C,old,m,./images/WRIST.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.6586,1,,,,,,,,,,,,,,m,1,0.6586,,,,,,,,0.401540799,0.471388889,0,0,0,,0,102,102,31,1,QUILL,C,old,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5109,1,,,,,,,,,,,,,,m,1,0.5109,,,,,,,,0.401540799,0.471388889,0,0,0,,0,103,103,79,1,CRUST,C,old,m,./images/CRUST.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,1.0258,1,,,,,,,,,,,,,,z,1,1.0258,,,,,,,,0.401540799,0.471388889,0,0,0,,0,104,104,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.5683,1,,,,,,,,,,,,,,m,1,0.5683,,,,,,,,0.401540799,0.471388889,0,0,0,,0,105,105,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.1639,1,,,,,,,,,,,,,,z,1,0.1639,,,,,,,,0.401540799,0.471388889,0,0,0,,0,106,106,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199390,19,2022-01-28_14h13.02.748,lexical_decision_task_DD_L3,2021.2.3,MacIntel,30.00120005,,,,,,,,,,,,0.9013,1,,,,,,,,,,,,,,m,1,0.9013,,,,,,,,0.401540799,0.471388889,0,0,0,,0,107,107,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,,
