key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.195,1,,,,,,,,,,,,,,z,1,1.195,,,,,,,,0.43,-0.316666667,0,0,0,,0,43,43,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.444,1,,,,,,,,,,,,,,z,1,1.444,,,,,,,,0.43,-0.316666667,0,0,0,,0,44,44,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.102,1,,,,,,,,,,,,,,z,1,1.102,,,,,,,,0.43,-0.316666667,0,0,0,,0,45,45,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.579,1,,,,,,,,,,,,,,m,1,0.579,,,,,,,,0.43,-0.316666667,0,0,0,,0,46,46,19,1,DONKEY,LB,old,m,./images/DONKEYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.163,1,,,,,,,,,,,,,,z,1,1.163,,,,,,,,0.43,-0.316666667,0,0,0,,0,47,47,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.421,0,,,,,,,,,,,,,,m,0,1.421,,,,,,,,0.43,-0.316666667,0,0,0,,0,48,48,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.877,1,,,,,,,,,,,,,,z,1,0.877,,,,,,,,0.43,-0.316666667,0,0,0,,0,49,49,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.81,1,,,,,,,,,,,,,,m,1,0.81,,,,,,,,0.43,-0.316666667,0,0,0,,0,50,50,72,1,FLASK,HB,old,m,./images/FLASKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.613,1,,,,,,,,,,,,,,m,1,0.613,,,,,,,,0.43,-0.316666667,0,0,0,,0,51,51,58,1,CANOE,LB,old,m,./images/CANOELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.62,1,,,,,,,,,,,,,,m,1,0.62,,,,,,,,0.43,-0.316666667,0,0,0,,0,52,52,42,1,CHAIN,HB,old,m,./images/CHAINHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.054,1,,,,,,,,,,,,,,z,1,1.054,,,,,,,,0.43,-0.316666667,0,0,0,,0,53,53,139,1,BLEAR,HB,old,z,./images/BLEARHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.547,1,,,,,,,,,,,,,,m,1,0.547,,,,,,,,0.43,-0.316666667,0,0,0,,0,54,54,61,1,ARTIST,LB,old,m,./images/ARTISTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.713,1,,,,,,,,,,,,,,m,1,0.713,,,,,,,,0.43,-0.316666667,0,0,0,,0,55,55,76,1,MIDGET,LB,old,m,./images/MIDGETLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.936,1,,,,,,,,,,,,,,z,1,0.936,,,,,,,,0.43,-0.316666667,0,0,0,,0,56,56,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,m,1,0.581,,,,,,,,0.43,-0.316666667,0,0,0,,0,57,57,64,1,BRIDE,LB,old,m,./images/BRIDELB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.557,1,,,,,,,,,,,,,,m,1,0.557,,,,,,,,0.43,-0.316666667,0,0,0,,0,58,58,31,1,STEAK,LB,old,m,./images/STEAKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.718,1,,,,,,,,,,,,,,z,1,0.718,,,,,,,,0.43,-0.316666667,0,0,0,,0,59,59,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.269,0,,,,,,,,,,,,,,m,0,1.269,,,,,,,,0.43,-0.316666667,0,0,0,,0,60,60,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.232,1,,,,,,,,,,,,,,z,1,1.232,,,,,,,,0.43,-0.316666667,0,0,0,,0,61,61,165,1,TROWN,C,old,z,./images/TROWN.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.788,1,,,,,,,,,,,,,,z,1,1.788,,,,,,,,0.43,-0.316666667,0,0,0,,0,62,62,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.926,1,,,,,,,,,,,,,,z,1,1.926,,,,,,,,0.43,-0.316666667,0,0,0,,0,63,63,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.043,1,,,,,,,,,,,,,,z,1,1.043,,,,,,,,0.43,-0.316666667,0,0,0,,0,64,64,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.626,1,,,,,,,,,,,,,,m,1,0.626,,,,,,,,0.43,-0.316666667,0,0,0,,0,65,65,52,1,DESERT,LB,old,m,./images/DESERTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.69,1,,,,,,,,,,,,,,m,1,0.69,,,,,,,,0.43,-0.316666667,0,0,0,,0,66,66,27,1,BUTTER,HB,old,m,./images/BUTTERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.832,1,,,,,,,,,,,,,,z,1,0.832,,,,,,,,0.43,-0.316666667,0,0,0,,0,67,67,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.535,1,,,,,,,,,,,,,,z,1,1.535,,,,,,,,0.43,-0.316666667,0,0,0,,0,68,68,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.674,1,,,,,,,,,,,,,,m,1,0.674,,,,,,,,0.43,-0.316666667,0,0,0,,0,69,69,39,1,CANDY,HB,old,m,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.133,0,,,,,,,,,,,,,,m,0,1.133,,,,,,,,0.43,-0.316666667,0,0,0,,0,70,70,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.488,1,,,,,,,,,,,,,,z,1,1.488,,,,,,,,0.43,-0.316666667,0,0,0,,0,71,71,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.636,0,,,,,,,,,,,,,,m,0,1.636,,,,,,,,0.43,-0.316666667,0,0,0,,0,72,72,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,2.141,1,,,,,,,,,,,,,,z,1,2.141,,,,,,,,0.43,-0.316666667,0,0,0,,0,73,73,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.636,1,,,,,,,,,,,,,,m,1,0.636,,,,,,,,0.43,-0.316666667,0,0,0,,0,74,74,50,1,PILOT,C,old,m,./images/PILOT.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.253,1,,,,,,,,,,,,,,z,1,1.253,,,,,,,,0.43,-0.316666667,0,0,0,,0,75,75,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.859,1,,,,,,,,,,,,,,m,1,0.859,,,,,,,,0.43,-0.316666667,0,0,0,,0,76,76,78,1,BROOM,HB,old,m,./images/BROOMHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.819,1,,,,,,,,,,,,,,z,1,1.819,,,,,,,,0.43,-0.316666667,0,0,0,,0,77,77,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.609,1,,,,,,,,,,,,,,m,1,1.609,,,,,,,,0.43,-0.316666667,0,0,0,,0,78,78,48,1,SHIELD,HB,old,m,./images/SHIELDHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.776,1,,,,,,,,,,,,,,z,1,0.776,,,,,,,,0.43,-0.316666667,0,0,0,,0,79,79,117,1,STEEG,C,old,z,./images/STEEG.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.08,1,,,,,,,,,,,,,,z,1,1.08,,,,,,,,0.43,-0.316666667,0,0,0,,0,80,80,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.188,1,,,,,,,,,,,,,,z,1,1.188,,,,,,,,0.43,-0.316666667,0,0,0,,0,81,81,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,z,1,0.813,,,,,,,,0.43,-0.316666667,0,0,0,,0,82,82,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.018,1,,,,,,,,,,,,,,m,1,1.018,,,,,,,,0.43,-0.316666667,0,0,0,space,0,83,83,37,1,TIGER,LB,old,m,./images/TIGERLB.png,72.955,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.858,0,,,,,,,,,,,,,,m,0,0.858,,,,,,,,0.43,-0.316666667,0,0,0,,0,84,84,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.98,1,,,,,,,,,,,,,,z,1,0.98,,,,,,,,0.43,-0.316666667,0,0,0,,0,85,85,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.91,1,,,,,,,,,,,,,,z,1,0.91,,,,,,,,0.43,-0.316666667,0,0,0,,0,86,86,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,2.326,0,,,,,,,,,,,,,,m,0,2.326,,,,,,,,0.43,-0.316666667,0,0,0,,0,87,87,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.61,1,,,,,,,,,,,,,,m,1,0.61,,,,,,,,0.43,-0.316666667,0,0,0,,0,88,88,17,1,PARADE,C,old,m,./images/PARADE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.559,1,,,,,,,,,,,,,,m,1,0.559,,,,,,,,0.43,-0.316666667,0,0,0,,0,89,89,8,1,CLIFF,C,old,m,./images/CLIFF.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.801,1,,,,,,,,,,,,,,z,1,0.801,,,,,,,,0.43,-0.316666667,0,0,0,,0,90,90,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.581,1,,,,,,,,,,,,,,m,1,0.581,,,,,,,,0.43,-0.316666667,0,0,0,,0,91,91,14,1,FENCE,C,old,m,./images/FENCE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.769,1,,,,,,,,,,,,,,z,1,0.769,,,,,,,,0.43,-0.316666667,0,0,0,,0,92,92,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.744,1,,,,,,,,,,,,,,z,1,0.744,,,,,,,,0.43,-0.316666667,0,0,0,,0,93,93,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.769,1,,,,,,,,,,,,,,m,1,1.769,,,,,,,,0.43,-0.316666667,0,0,0,,0,94,94,75,1,HAMMER,HB,old,m,./images/HAMMERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.142,1,,,,,,,,,,,,,,m,1,1.142,,,,,,,,0.43,-0.316666667,0,0,0,,0,95,95,45,1,MONKEY,HB,old,m,./images/MONKEYHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.597,1,,,,,,,,,,,,,,m,1,0.597,,,,,,,,0.43,-0.316666667,0,0,0,,0,96,96,7,1,WAGON,LB,old,m,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.847,1,,,,,,,,,,,,,,m,1,0.847,,,,,,,,0.43,-0.316666667,0,0,0,,0,97,97,38,1,ENGINE,C,old,m,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.662,1,,,,,,,,,,,,,,z,1,0.662,,,,,,,,0.43,-0.316666667,0,0,0,,0,98,98,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,m,1,0.813,,,,,,,,0.43,-0.316666667,0,0,0,,0,99,99,0,1,WALNUT,HB,old,m,./images/WALNUTHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.269,1,,,,,,,,,,,,,,z,1,1.269,,,,,,,,0.43,-0.316666667,0,0,0,,0,100,100,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.062,1,,,,,,,,,,,,,,z,1,1.062,,,,,,,,0.43,-0.316666667,0,0,0,,0,101,101,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.899,1,,,,,,,,,,,,,,m,1,0.899,,,,,,,,0.43,-0.316666667,0,0,0,,0,102,102,9,1,DIVER,HB,old,m,./images/DIVERHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.501,1,,,,,,,,,,,,,,m,1,0.501,,,,,,,,0.43,-0.316666667,0,0,0,,0,103,103,79,1,RULER,LB,old,m,./images/RULERLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.685,1,,,,,,,,,,,,,,z,1,0.685,,,,,,,,0.43,-0.316666667,0,0,0,,0,104,104,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.923,1,,,,,,,,,,,,,,z,1,0.923,,,,,,,,0.43,-0.316666667,0,0,0,,0,105,105,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.813,1,,,,,,,,,,,,,,m,1,0.813,,,,,,,,0.43,-0.316666667,0,0,0,,0,106,106,24,1,FLESH,HB,old,m,./images/FLESHHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.561,1,,,,,,,,,,,,,,m,1,0.561,,,,,,,,0.43,-0.316666667,0,0,0,,0,107,107,22,1,CLOWN,LB,old,m,./images/CLOWNLB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,1.249,1,,,,,,,,,,,,,,z,1,1.249,,,,,,,,0.43,-0.316666667,0,0,0,,0,108,108,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.926,1,,,,,,,,,,,,,,m,1,0.926,,,,,,,,0.43,-0.316666667,0,0,0,,0,109,109,35,1,LLAMA,C,old,m,./images/LLAMA.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.752,1,,,,,,,,,,,,,,z,1,0.752,,,,,,,,0.43,-0.316666667,0,0,0,,0,110,110,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200218,22,2022-01-29_10h36.57.986,lexical_decision_task_DD_L5,2021.2.3,MacIntel,29.41176471,,,,,,,,,,,0.663,1,,,,,,,,,,,,,,m,1,0.663,,,,,,,,0.43,-0.316666667,0,0,0,,0,111,111,67,1,POKER,LB,old,m,./images/POKERLB.png,,,,,,,,,,,,,,,,,,,,,,
