key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6699,1,,,,,,,,,,,,,,z,1,0.6699,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,43,43,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.9346,1,,,,,,,,,,,,,,z,1,0.9346,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,44,44,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6339,1,,,,,,,,,,,,,,m,1,0.6339,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,45,45,39,1,CANDY,HB,old,m,./images/CANDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.3345,1,,,,,,,,,,,,,,z,1,1.3345,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,46,46,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6552,1,,,,,,,,,,,,,,m,1,0.6552,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,47,47,19,1,DONKEY,LB,old,m,./images/DONKEYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.8395,1,,,,,,,,,,,,,,m,1,1.8395,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,48,48,81,1,DRILL,HB,old,m,./images/DRILLHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.1206,1,,,,,,,,,,,,,,z,1,1.1206,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,49,49,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.4699,1,,,,,,,,,,,,,,z,1,1.4699,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,50,50,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.1845,1,,,,,,,,,,,,,,m,1,1.1845,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,51,51,65,1,SPINE,C,old,m,./images/SPINE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6184,1,,,,,,,,,,,,,,z,1,0.6184,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,52,52,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7681,1,,,,,,,,,,,,,,m,1,0.7681,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,53,53,47,1,LAGOON,C,old,m,./images/LAGOON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,2.6185,1,,,,,,,,,,,,,,z,1,2.6185,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,54,54,118,1,BAVEL,HB,old,z,./images/BAVELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7672,1,,,,,,,,,,,,,,z,1,0.7672,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,55,55,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.8025,1,,,,,,,,,,,,,,m,1,0.8025,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,56,56,48,1,SHIELD,HB,old,m,./images/SHIELDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.301,0,,,,,,,,,,,,,,m,0,1.301,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,57,57,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7845,1,,,,,,,,,,,,,,z,1,0.7845,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,58,58,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,4.4766,1,,,,,,,,,,,,,,z,1,4.4766,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,59,59,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6199,1,,,,,,,,,,,,,,m,1,0.6199,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,60,60,50,1,PILOT,C,old,m,./images/PILOT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.2852,1,,,,,,,,,,,,,,z,1,1.2852,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,61,61,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7843,1,,,,,,,,,,,,,,z,1,0.7843,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,62,62,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.8007,1,,,,,,,,,,,,,,z,1,0.8007,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,63,63,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.9003,1,,,,,,,,,,,,,,z,1,0.9003,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,64,64,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.9684,1,,,,,,,,,,,,,,z,1,1.9684,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,65,65,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,4.2864,0,,,,,,,,,,,,,,m,0,4.2864,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,66,66,159,1,CUDDY,C,old,z,./images/CUDDY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,2.4376,1,,,,,,,,,,,,,,m,1,2.4376,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,67,67,9,1,DIVER,HB,old,m,./images/DIVERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,2.086,1,,,,,,,,,,,,,,z,1,2.086,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,68,68,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7193,1,,,,,,,,,,,,,,m,1,0.7193,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,69,69,16,1,GRAPE,LB,old,m,./images/GRAPELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7682,1,,,,,,,,,,,,,,z,1,0.7682,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,70,70,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7176,1,,,,,,,,,,,,,,m,1,0.7176,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,71,71,60,1,CURRY,HB,old,m,./images/CURRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.9356,1,,,,,,,,,,,,,,z,1,0.9356,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,72,72,155,1,CANGY,LB,old,z,./images/CANGYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.8168,1,,,,,,,,,,,,,,m,1,0.8168,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,73,73,40,1,SNAKE,LB,old,m,./images/SNAKELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,4.2561,1,,,,,,,,,,,,,,z,1,4.2561,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,74,74,100,1,DRIBS,HB,old,z,./images/DRIBSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6514,1,,,,,,,,,,,,,,m,1,0.6514,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,75,75,79,1,RULER,LB,old,m,./images/RULERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6006,1,,,,,,,,,,,,,,m,1,0.6006,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,76,76,73,1,GLOVE,LB,old,m,./images/GLOVELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.901,1,,,,,,,,,,,,,,z,1,0.901,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,77,77,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7176,1,,,,,,,,,,,,,,m,1,0.7176,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,78,78,43,1,STOOL,LB,old,m,./images/STOOLLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.0681,1,,,,,,,,,,,,,,z,1,1.0681,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,79,79,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7019,1,,,,,,,,,,,,,,z,1,0.7019,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,80,80,135,1,JOODY,C,old,z,./images/JOODY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.9043,1,,,,,,,,,,,,,,m,1,0.9043,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,81,81,24,1,FLESH,HB,old,m,./images/FLESHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.1008,1,,,,,,,,,,,,,,m,1,1.1008,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,82,82,7,1,WAGON,LB,old,m,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6679,1,,,,,,,,,,,,,,m,1,0.6679,,,,,,,,0.196820175,-0.210526316,0,0,0,space,0,83,83,0,1,WALNUT,HB,old,m,./images/WALNUTHB.png,1.851,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7381,1,,,,,,,,,,,,,,z,1,0.7381,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,84,84,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.135,1,,,,,,,,,,,,,,z,1,1.135,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,85,85,114,1,RIKES,C,old,z,./images/RIKES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6218,1,,,,,,,,,,,,,,m,1,0.6218,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,86,86,71,1,BUBBLE,C,old,m,./images/BUBBLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.8905,1,,,,,,,,,,,,,,m,1,0.8905,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,87,87,42,1,CHAIN,HB,old,m,./images/CHAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6006,1,,,,,,,,,,,,,,m,1,0.6006,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,88,88,6,1,STAIN,HB,old,m,./images/STAINHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.1176,1,,,,,,,,,,,,,,m,1,1.1176,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,89,89,63,1,BAKER,HB,old,m,./images/BAKERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.586,1,,,,,,,,,,,,,,m,1,0.586,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,90,90,61,1,ARTIST,LB,old,m,./images/ARTISTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.9507,1,,,,,,,,,,,,,,m,1,0.9507,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,91,91,82,1,PEBBLE,LB,old,m,./images/PEBBLELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.8177,1,,,,,,,,,,,,,,z,1,0.8177,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,92,92,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.9231,1,,,,,,,,,,,,,,m,1,0.9231,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,93,93,30,1,SLOPE,HB,old,m,./images/SLOPEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.2216,1,,,,,,,,,,,,,,z,1,1.2216,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,94,94,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.3192,1,,,,,,,,,,,,,,z,1,1.3192,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,95,95,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.8345,0,,,,,,,,,,,,,,m,0,1.8345,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,96,96,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6016,1,,,,,,,,,,,,,,m,1,0.6016,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,97,97,38,1,ENGINE,C,old,m,./images/ENGINE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.0013,1,,,,,,,,,,,,,,m,1,1.0013,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,98,98,5,1,BAMBOO,C,old,m,./images/BAMBOO.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.668,1,,,,,,,,,,,,,,m,1,0.668,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,99,99,25,1,CHALK,LB,old,m,./images/CHALKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6685,1,,,,,,,,,,,,,,z,1,0.6685,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,100,100,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6367,1,,,,,,,,,,,,,,m,1,0.6367,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,101,101,22,1,CLOWN,LB,old,m,./images/CLOWNLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7191,1,,,,,,,,,,,,,,m,1,0.7191,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,102,102,67,1,POKER,LB,old,m,./images/POKERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.4086,0,,,,,,,,,,,,,,z,0,1.4086,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,103,103,18,1,PARCEL,HB,old,m,./images/PARCELHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7023,1,,,,,,,,,,,,,,m,1,0.7023,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,104,104,35,1,LLAMA,C,old,m,./images/LLAMA.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.3521,1,,,,,,,,,,,,,,z,1,1.3521,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,105,105,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.5683,1,,,,,,,,,,,,,,m,1,1.5683,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,106,106,3,1,CRATER,HB,old,m,./images/CRATERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.9007,0,,,,,,,,,,,,,,z,0,0.9007,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,107,107,72,1,FLASK,HB,old,m,./images/FLASKHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,1.6069,1,,,,,,,,,,,,,,z,1,1.6069,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,108,108,104,1,GITTY,LB,old,z,./images/GITTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.8526,1,,,,,,,,,,,,,,z,1,0.8526,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,109,109,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.6857,1,,,,,,,,,,,,,,m,1,0.6857,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,110,110,57,1,FERRY,HB,old,m,./images/FERRYHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,200050,18,2022-01-29_24h49.26.106,lexical_decision_task_DD_L5,2021.2.3,Win32,61.00536847,,,,,,,,,,,0.7383,1,,,,,,,,,,,,,,m,1,0.7383,,,,,,,,0.196820175,-0.210526316,0,0,0,,0,111,111,58,1,CANOE,LB,old,m,./images/CANOELB.png,,,,,,,,,,,,,,,,,,,,,
