key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,key_resp.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5228,1,,,,,,,,,,,,,,m,1,0.5228,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,43,43,3,1,FINGER,LB,old,m,./images/FINGERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6485,1,,,,,,,,,,,,,,m,1,0.6485,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,44,44,28,1,FALCON,C,old,m,./images/FALCON.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8289,1,,,,,,,,,,,,,,m,1,0.8289,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,45,45,53,1,CARPET,HB,old,m,./images/CARPETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.202,1,,,,,,,,,,,,,,z,1,1.202,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,46,46,112,1,MYING,HB,old,z,./images/MYINGHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8181,1,,,,,,,,,,,,,,z,1,0.8181,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,47,47,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.4115,1,,,,,,,,,,,,,,z,1,1.4115,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,48,48,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.308,1,,,,,,,,,,,,,,z,1,1.308,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,49,49,94,1,BLANS,HB,old,z,./images/BLANSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6832,1,,,,,,,,,,,,,,z,1,0.6832,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,50,50,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5529,1,,,,,,,,,,,,,,m,1,0.5529,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,51,51,67,1,SAILOR,C,old,m,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.62,1,,,,,,,,,,,,,,m,1,0.62,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,52,52,76,1,INFANT,C,old,m,./images/INFANT.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8327,1,,,,,,,,,,,,,,m,1,0.8327,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,53,53,11,1,BONNET,HB,old,m,./images/BONNETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6806,1,,,,,,,,,,,,,,z,1,0.6806,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,54,54,93,1,SMONE,C,old,z,./images/SMONE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5403,1,,,,,,,,,,,,,,m,1,0.5403,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,55,55,31,1,QUILL,C,old,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.0317,1,,,,,,,,,,,,,,m,1,1.0317,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,56,56,12,1,SHORE,LB,old,m,./images/SHORELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5551,1,,,,,,,,,,,,,,z,1,0.5551,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,57,57,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6369,1,,,,,,,,,,,,,,m,1,0.6369,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,58,58,46,1,PEARL,C,old,m,./images/PEARL.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.1257,1,,,,,,,,,,,,,,m,1,1.1257,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,59,59,50,1,MALLET,HB,old,m,./images/MALLETHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.603,1,,,,,,,,,,,,,,z,1,0.603,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,60,60,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.2469,1,,,,,,,,,,,,,,m,1,1.2469,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,61,61,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.4902,1,,,,,,,,,,,,,,m,1,0.4902,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,62,62,48,1,SPORT,LB,old,m,./images/SPORTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.4286,0,,,,,,,,,,,,,,m,0,0.4286,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,63,63,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7322,1,,,,,,,,,,,,,,z,1,0.7322,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,64,64,113,1,LINEW,LB,old,z,./images/LINEWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.784,1,,,,,,,,,,,,,,m,1,0.784,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,65,65,82,1,SUNSET,C,old,m,./images/SUNSET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6477,1,,,,,,,,,,,,,,m,1,0.6477,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,66,66,30,1,STORM,LB,old,m,./images/STORMLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.68,1,,,,,,,,,,,,,,m,1,0.68,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,67,67,35,1,PEACH,HB,old,m,./images/PEACHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6028,1,,,,,,,,,,,,,,z,1,0.6028,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,68,68,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8007,1,,,,,,,,,,,,,,z,1,0.8007,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,69,69,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5691,0,,,,,,,,,,,,,,z,0,0.5691,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,70,70,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6331,1,,,,,,,,,,,,,,z,1,0.6331,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,71,71,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5956,1,,,,,,,,,,,,,,m,1,0.5956,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,72,72,33,1,MAGGOT,LB,old,m,./images/MAGGOTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.3282,1,,,,,,,,,,,,,,z,1,1.3282,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,73,73,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8943,1,,,,,,,,,,,,,,z,1,0.8943,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,74,74,108,1,GRUET,C,old,z,./images/GRUET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8812,1,,,,,,,,,,,,,,z,1,0.8812,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,75,75,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6814,1,,,,,,,,,,,,,,z,1,0.6814,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,76,76,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.714,1,,,,,,,,,,,,,,z,1,0.714,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,77,77,96,1,KEAMS,C,old,z,./images/KEAMS.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,2.0286,1,,,,,,,,,,,,,,z,1,2.0286,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,78,78,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5119,1,,,,,,,,,,,,,,m,1,0.5119,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,79,79,61,1,CANDLE,C,old,m,./images/CANDLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,1.4496,0,,,,,,,,,,,,,,m,0,1.4496,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,80,80,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.9934,1,,,,,,,,,,,,,,m,1,0.9934,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,81,81,16,1,PENCE,C,old,m,./images/PENCE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6316,1,,,,,,,,,,,,,,m,1,0.6316,,,,,,,,0.042592593,-0.398148148,0,0,0,,0,82,82,83,1,JUNGLE,HB,old,m,./images/JUNGLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6621,1,,,,,,,,,,,,,,m,1,0.6621,,,,,,,,0.025925926,-0.410185185,1,0,0,,0,83,83,2,1,BEARD,HB,old,m,./images/BEARDHB.png,break_done_button,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7209,1,,,,,,,,,,,,,,z,1,0.7209,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,84,84,134,1,TROSS,LB,old,z,./images/TROSSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6127,1,,,,,,,,,,,,,,z,1,0.6127,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,85,85,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8183,1,,,,,,,,,,,,,,z,1,0.8183,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,86,86,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5462,1,,,,,,,,,,,,,,m,1,0.5462,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,87,87,45,1,KITTEN,LB,old,m,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.561,1,,,,,,,,,,,,,,z,1,0.561,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,88,88,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6615,1,,,,,,,,,,,,,,m,1,0.6615,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,89,89,64,1,JELLY,C,old,m,./images/JELLY.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.579,1,,,,,,,,,,,,,,z,1,0.579,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,90,90,149,1,VEASE,LB,old,z,./images/VEASELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6532,1,,,,,,,,,,,,,,z,1,0.6532,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,91,91,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5811,1,,,,,,,,,,,,,,z,1,0.5811,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,92,92,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.541,1,,,,,,,,,,,,,,m,1,0.541,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,93,93,66,1,SWEAT,LB,old,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6616,0,,,,,,,,,,,,,,m,0,0.6616,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,94,94,110,1,CRUNK,LB,old,z,./images/CRUNKLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7042,1,,,,,,,,,,,,,,m,1,0.7042,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,95,95,29,1,CRUMB,HB,old,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8166,1,,,,,,,,,,,,,,m,1,0.8166,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,96,96,81,1,POODLE,LB,old,m,./images/POODLELB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7549,1,,,,,,,,,,,,,,z,1,0.7549,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,97,97,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6677,1,,,,,,,,,,,,,,z,1,0.6677,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,98,98,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.452,1,,,,,,,,,,,,,,m,1,0.452,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,99,99,55,1,MUFFIN,C,old,m,./images/MUFFIN.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6453,1,,,,,,,,,,,,,,z,1,0.6453,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,100,100,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6229,1,,,,,,,,,,,,,,z,1,0.6229,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,101,101,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7396,1,,,,,,,,,,,,,,m,1,0.7396,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,102,102,69,1,COOKER,LB,old,m,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6789,1,,,,,,,,,,,,,,m,1,0.6789,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,103,103,1,1,PLANK,C,old,m,./images/PLANK.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.9915,1,,,,,,,,,,,,,,z,1,0.9915,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,104,104,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6693,1,,,,,,,,,,,,,,m,1,0.6693,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,105,105,44,1,LIZARD,HB,old,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.8707,1,,,,,,,,,,,,,,z,1,0.8707,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,106,106,158,1,EGECT,LB,old,z,./images/EGECTLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.5884,1,,,,,,,,,,,,,,m,1,0.5884,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,107,107,0,1,TOMATO,LB,old,m,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.6485,1,,,,,,,,,,,,,,z,1,0.6485,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,108,108,92,1,PAIMS,LB,old,z,./images/PAIMSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.7287,1,,,,,,,,,,,,,,z,1,0.7287,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,109,109,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.763,0,,,,,,,,,,,,,,z,0,0.763,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,110,110,20,1,CRADLE,HB,old,m,./images/CRADLEHB.png,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,199879,18,2022-01-28_19h20.53.847,lexical_decision_task_DD_L3,2021.2.3,Win32,61.60670281,,,,,,,,,,,,0.9659,1,,,,,,,,,,,,,,m,1,0.9659,,,,,,,,0.025925926,-0.410185185,0,0,0,,0,111,111,23,1,WALRUS,HB,old,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,
