key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_touch.clicked_name,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7345,1,,,,,,,,,,,,,,m,1,0.7345,,,,,,,,0.056614708,-0.365973452,0,0,0,,0,33,33,75,1,HAMMER,HB,old,m,./images/HAMMERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7511,1,,,,,,,,,,,,,,z,1,0.7511,,,,,,,,0.056614708,-0.365973452,0,0,0,,0,34,34,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,1.2987,1,,,,,,,,,,,,,,z,1,1.2987,,,,,,,,0.093587558,0.493645283,0,0,0,,0,35,35,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.8426,1,,,,,,,,,,,,,,m,1,0.8426,,,,,,,,0.093587558,0.493645283,0,0,0,,0,36,36,49,1,BISHOP,LB,old,m,./images/BISHOPLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7547,1,,,,,,,,,,,,,,m,1,0.7547,,,,,,,,0.093587558,0.493645283,0,0,0,,0,37,37,12,1,BLOKE,HB,old,m,./images/BLOKEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.4763,1,,,,,,,,,,,,,,m,1,0.4763,,,,,,,,0.093587558,0.493645283,0,0,0,,0,38,38,50,1,PILOT,C,old,m,./images/PILOT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5703,1,,,,,,,,,,,,,,m,1,0.5703,,,,,,,,0.093587558,0.493645283,0,0,0,,0,39,39,20,1,GRANNY,C,old,m,./images/GRANNY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5528,1,,,,,,,,,,,,,,m,1,0.5528,,,,,,,,0.093587558,0.493645283,0,0,0,,0,40,40,61,1,ARTIST,LB,old,m,./images/ARTISTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6607,1,,,,,,,,,,,,,,z,1,0.6607,,,,,,,,-0.020797195,-0.40987871,1,0,0,,0,41,41,167,1,ZONET,LB,old,z,./images/ZONETLB.png,break_done_button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,5.2227,0,,,,,,,,,,,,,,z,0,5.2227,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,42,42,83,1,WHISKY,C,old,m,./images/WHISKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,1.1597,1,,,,,,,,,,,,,,z,1,1.1597,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,43,43,156,1,HIXES,C,old,z,./images/HIXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5282,1,,,,,,,,,,,,,,m,1,0.5282,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,44,44,17,1,PARADE,C,old,m,./images/PARADE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.668,1,,,,,,,,,,,,,,m,1,0.668,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,45,45,58,1,CANOE,LB,old,m,./images/CANOELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5925,1,,,,,,,,,,,,,,z,1,0.5925,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,46,46,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5676,1,,,,,,,,,,,,,,m,1,0.5676,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,47,47,41,1,STREAM,C,old,m,./images/STREAM.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.774,1,,,,,,,,,,,,,,z,1,0.774,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,48,48,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7836,0,,,,,,,,,,,,,,z,0,0.7836,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,49,49,36,1,BOILER,HB,old,m,./images/BOILERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,1.394,1,,,,,,,,,,,,,,z,1,1.394,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,50,50,85,1,CHULK,HB,old,z,./images/CHULKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7028,1,,,,,,,,,,,,,,z,1,0.7028,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,51,51,130,1,CRILL,HB,old,z,./images/CRILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,1.2921,1,,,,,,,,,,,,,,m,1,1.2921,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,52,52,24,1,FLESH,HB,old,m,./images/FLESHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5293,1,,,,,,,,,,,,,,m,1,0.5293,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,53,53,32,1,HOCKEY,C,old,m,./images/HOCKEY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.611,1,,,,,,,,,,,,,,z,1,0.611,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,54,54,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.9526,1,,,,,,,,,,,,,,z,1,0.9526,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,55,55,163,1,GAMBA,HB,old,z,./images/GAMBAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,1.0518,1,,,,,,,,,,,,,,z,1,1.0518,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,56,56,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6528,1,,,,,,,,,,,,,,z,1,0.6528,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,57,57,153,1,CLUPS,C,old,z,./images/CLUPS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.4969,1,,,,,,,,,,,,,,m,1,0.4969,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,58,58,80,1,PLANET,C,old,m,./images/PLANET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5597,1,,,,,,,,,,,,,,z,1,0.5597,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,59,59,137,1,JOOST,LB,old,z,./images/JOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5353,1,,,,,,,,,,,,,,m,1,0.5353,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,60,60,46,1,MUMMY,LB,old,m,./images/MUMMYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.4766,1,,,,,,,,,,,,,,m,1,0.4766,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,61,61,10,1,GARDEN,LB,old,m,./images/GARDENLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6709,1,,,,,,,,,,,,,,z,1,0.6709,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,62,62,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5598,1,,,,,,,,,,,,,,m,1,0.5598,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,63,63,0,1,WALNUT,HB,old,m,./images/WALNUTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.9797,1,,,,,,,,,,,,,,z,1,0.9797,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,64,64,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6914,1,,,,,,,,,,,,,,z,1,0.6914,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,65,65,98,1,BAMPS,LB,old,z,./images/BAMPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6365,1,,,,,,,,,,,,,,z,1,0.6365,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,66,66,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.4603,1,,,,,,,,,,,,,,m,1,0.4603,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,67,67,53,1,POSTER,C,old,m,./images/POSTER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.577,1,,,,,,,,,,,,,,z,1,0.577,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,68,68,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5298,1,,,,,,,,,,,,,,m,1,0.5298,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,69,69,70,1,BANANA,LB,old,m,./images/BANANALB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.8693,1,,,,,,,,,,,,,,z,1,0.8693,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,70,70,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.4943,1,,,,,,,,,,,,,,z,1,0.4943,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,71,71,146,1,MOOST,LB,old,z,./images/MOOSTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7045,1,,,,,,,,,,,,,,m,1,0.7045,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,72,72,37,1,TIGER,LB,old,m,./images/TIGERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7816,1,,,,,,,,,,,,,,z,1,0.7816,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,73,73,148,1,JOMS,HB,old,z,./images/JOMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6023,1,,,,,,,,,,,,,,z,1,0.6023,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,74,74,157,1,INLER,HB,old,z,./images/INLERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,1.6096,1,,,,,,,,,,,,,,z,1,1.6096,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,75,75,160,1,VEETS,HB,old,z,./images/VEETSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5892,1,,,,,,,,,,,,,,m,1,0.5892,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,76,76,62,1,MAMMAL,C,old,m,./images/MAMMAL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,1.0015,1,,,,,,,,,,,,,,z,1,1.0015,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,77,77,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7765,1,,,,,,,,,,,,,,z,1,0.7765,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,78,78,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5807,1,,,,,,,,,,,,,,m,1,0.5807,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,79,79,7,1,WAGON,LB,old,m,./images/WAGONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.7074,1,,,,,,,,,,,,,,m,1,0.7074,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,80,80,74,1,JUMPER,C,old,m,./images/JUMPER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,1.0476,1,,,,,,,,,,,,,,z,1,1.0476,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,81,81,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.4224,1,,,,,,,,,,,,,,m,1,0.4224,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,82,82,29,1,PISTOL,C,old,m,./images/PISTOL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.626,1,,,,,,,,,,,,,,z,1,0.626,,,,,,,,-0.113229318,0.448584623,0,0,0,space,0,83,83,162,1,LEICH,C,old,z,./images/LEICH.png,,96.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,2.0516,1,,,,,,,,,,,,,,z,1,2.0516,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,84,84,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5634,1,,,,,,,,,,,,,,m,1,0.5634,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,85,85,5,1,BAMBOO,C,old,m,./images/BAMBOO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6891,1,,,,,,,,,,,,,,z,1,0.6891,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,86,86,128,1,GRIFT,LB,old,z,./images/GRIFTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.4837,1,,,,,,,,,,,,,,m,1,0.4837,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,87,87,23,1,CLOTH,C,old,m,./images/CLOTH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6459,0,,,,,,,,,,,,,,z,0,0.6459,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,88,88,33,1,SAUNA,HB,old,m,./images/SAUNAHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5967,1,,,,,,,,,,,,,,m,1,0.5967,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,89,89,47,1,LAGOON,C,old,m,./images/LAGOON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.5674,1,,,,,,,,,,,,,,z,1,0.5674,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,90,90,86,1,AIFED,LB,old,z,./images/AIFEDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60fdd69df07af0302d9ce2de,21,2022-02-12_13h57.26.361,lexical_decision_task_DD_L5,2021.2.3,Win32,59.81934558,,,,,,,,,,,0.6773,1,,,,,,,,,,,,,,m,1,0.6773,,,,,,,,-0.113229318,0.448584623,0,0,0,,0,91,91,78,1,BROOM,HB,old,m,./images/BROOMHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
