key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,key_resp.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,3.1093,1,,,,,,,,,,,,,,,z,1,3.1093,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,34,34,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,2.5719,1,,,,,,,,,,,,,,,m,1,2.5719,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,35,35,71,1,PIMPLE,HB,old,m,./images/PIMPLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.3633,1,,,,,,,,,,,,,,,m,1,1.3633,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,36,36,47,1,BERRY,HB,old,m,./images/BERRYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7343,1,,,,,,,,,,,,,,,m,1,0.7343,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,37,37,51,1,ONION,LB,old,m,./images/ONIONLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.9477,1,,,,,,,,,,,,,,,z,1,0.9477,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,38,38,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,3.2512,1,,,,,,,,,,,,,,,z,1,3.2512,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,39,39,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7779,1,,,,,,,,,,,,,,,m,1,0.7779,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,40,40,27,1,ATTIC,LB,old,m,./images/ATTICLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.9588,1,,,,,,,,,,,,,,,z,1,0.9588,,,,,,,,0.028703704,-0.37962963,0,0,0,space,0,41,41,155,1,CANGY,LB,old,z,./images/CANGYLB.png,4.0605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7216,1,,,,,,,,,,,,,,,m,1,0.7216,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,42,42,21,1,KIDNEY,LB,old,m,./images/KIDNEYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7167,1,,,,,,,,,,,,,,,z,1,0.7167,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,43,43,131,1,NACES,LB,old,z,./images/NACESLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.6705,1,,,,,,,,,,,,,,,z,1,0.6705,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,44,44,111,1,HOSSE,C,old,z,./images/HOSSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.6879,1,,,,,,,,,,,,,,,z,1,0.6879,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,45,45,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.1328,1,,,,,,,,,,,,,,,z,1,1.1328,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,46,46,120,1,RINED,C,old,z,./images/RINED.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7389,1,,,,,,,,,,,,,,,z,1,0.7389,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,47,47,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7067,1,,,,,,,,,,,,,,,z,1,0.7067,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,48,48,123,1,SEDGE,C,old,z,./images/SEDGE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7893,1,,,,,,,,,,,,,,,z,1,0.7893,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,49,49,152,1,FRAIN,LB,old,z,./images/FRAINLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.9181,1,,,,,,,,,,,,,,,z,1,0.9181,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,50,50,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.8515,1,,,,,,,,,,,,,,,z,1,0.8515,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,51,51,95,1,HANTY,LB,old,z,./images/HANTYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7211,1,,,,,,,,,,,,,,,m,1,0.7211,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,52,52,39,1,SHELF,LB,old,m,./images/SHELFLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.14,1,,,,,,,,,,,,,,,z,1,1.14,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,53,53,164,1,SGREW,LB,old,z,./images/SGREWLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.3931,1,,,,,,,,,,,,,,,z,1,1.3931,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,54,54,121,1,CEERS,HB,old,z,./images/CEERSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.1726,1,,,,,,,,,,,,,,,m,1,1.1726,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,55,55,65,1,FARMER,HB,old,m,./images/FARMERHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.1854,1,,,,,,,,,,,,,,,z,1,1.1854,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,56,56,162,1,LEICH,C,old,z,./images/LEICH.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.8438,1,,,,,,,,,,,,,,,m,1,0.8438,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,57,57,68,1,TORCH,HB,old,m,./images/TORCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,2.6676,1,,,,,,,,,,,,,,,z,1,2.6676,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,58,58,154,1,THINT,HB,old,z,./images/THINTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.8348,1,,,,,,,,,,,,,,,z,1,0.8348,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,59,59,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.1572,1,,,,,,,,,,,,,,,m,1,1.1572,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,60,60,29,1,CRUMB,HB,old,m,./images/CRUMBHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.8889,1,,,,,,,,,,,,,,,m,1,0.8889,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,61,61,69,1,COOKER,LB,old,m,./images/COOKERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7865,1,,,,,,,,,,,,,,,z,1,0.7865,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,62,62,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.8208,1,,,,,,,,,,,,,,,z,1,0.8208,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,63,63,138,1,PLICE,C,old,z,./images/PLICE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.6914,1,,,,,,,,,,,,,,,m,1,0.6914,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,64,64,0,1,TOMATO,LB,old,m,./images/TOMATOLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,3.0129,1,,,,,,,,,,,,,,,z,1,3.0129,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,65,65,151,1,TINKY,HB,old,z,./images/TINKYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.677,1,,,,,,,,,,,,,,,m,1,0.677,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,66,66,66,1,SWEAT,LB,old,m,./images/SWEATLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.5783,1,,,,,,,,,,,,,,,m,1,0.5783,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,67,67,72,1,NOOSE,LB,old,m,./images/NOOSELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.0062,1,,,,,,,,,,,,,,,m,1,1.0062,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,68,68,44,1,LIZARD,HB,old,m,./images/LIZARDHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.5361,1,,,,,,,,,,,,,,,m,1,0.5361,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,69,69,49,1,DRUMS,C,old,m,./images/DRUMS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.9035,1,,,,,,,,,,,,,,,z,1,0.9035,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,70,70,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.8135,1,,,,,,,,,,,,,,,m,1,0.8135,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,71,71,58,1,BABOON,C,old,m,./images/BABOON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.4447,1,,,,,,,,,,,,,,,z,1,1.4447,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,72,72,145,1,LAMEL,HB,old,z,./images/LAMELHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.9029,1,,,,,,,,,,,,,,,z,1,0.9029,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,73,73,161,1,BLAPS,LB,old,z,./images/BLAPSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.6204,1,,,,,,,,,,,,,,,m,1,0.6204,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,74,74,67,1,SAILOR,C,old,m,./images/SAILOR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.6646,1,,,,,,,,,,,,,,,m,1,0.6646,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,75,75,13,1,MOTOR,C,old,m,./images/MOTOR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7913,1,,,,,,,,,,,,,,,z,1,0.7913,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,76,76,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,2.4946,1,,,,,,,,,,,,,,,z,1,2.4946,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,77,77,103,1,FLORT,HB,old,z,./images/FLORTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.041,1,,,,,,,,,,,,,,,z,1,1.041,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,78,78,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7033,1,,,,,,,,,,,,,,,m,1,0.7033,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,79,79,45,1,KITTEN,LB,old,m,./images/KITTENLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.5607,1,,,,,,,,,,,,,,,z,1,1.5607,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,80,80,88,1,GLUSH,HB,old,z,./images/GLUSHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.1537,1,,,,,,,,,,,,,,,z,1,1.1537,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,81,81,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.6917,1,,,,,,,,,,,,,,,m,1,0.6917,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,82,82,22,1,MELON,C,old,m,./images/MELON.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.789,1,,,,,,,,,,,,,,,m,1,1.789,,,,,,,,0.028703704,-0.37962963,0,0,0,space,0,83,83,14,1,PICKLE,HB,old,m,./images/PICKLEHB.png,2.7635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.5442,1,,,,,,,,,,,,,,,z,1,1.5442,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,84,84,136,1,WERVE,HB,old,z,./images/WERVEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.8565,1,,,,,,,,,,,,,,,z,1,0.8565,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,85,85,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7729,1,,,,,,,,,,,,,,,z,1,0.7729,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,86,86,90,1,NEAST,C,old,z,./images/NEAST.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.7528,1,,,,,,,,,,,,,,,z,1,0.7528,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,87,87,119,1,PAFER,LB,old,z,./images/PAFERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.0071,1,,,,,,,,,,,,,,,m,1,1.0071,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,88,88,23,1,WALRUS,HB,old,m,./images/WALRUSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,2.3879,1,,,,,,,,,,,,,,,z,1,2.3879,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,89,89,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.2358,1,,,,,,,,,,,,,,,m,1,1.2358,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,90,90,31,1,QUILL,C,old,m,./images/QUILL.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.9331,1,,,,,,,,,,,,,,,z,1,1.9331,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,91,91,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,1.7716,1,,,,,,,,,,,,,,,z,1,1.7716,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,92,92,133,1,POWDY,HB,old,z,./images/POWDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,5d261fee347b0000014ab55a,53,2022-02-12_12h14.58.248,lexical_decision_task_DD_L3,2021.2.3,Win32,119.9904008,,,,,,,,,,,0.844,1,,,,,,,,,,,,,,,z,1,0.844,,,,,,,,0.028703704,-0.37962963,0,0,0,,0,93,93,105,1,MOKER,C,old,z,./images/MOKER.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
