key_resp.keys,key_resp.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,age,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practrials.thisRepN,practrials.thisTrialN,practrials.thisN,practrials.thisIndex,practrials.ran,TrialID,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,maintrials.thisRepN,maintrials.thisTrialN,maintrials.thisN,maintrials.thisIndex,maintrials.ran,string,blur,study,lex,stim_path,break_done_keyboard.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,test_instructions.thisRepN,test_instructions.thisTrialN,test_instructions.thisN,test_instructions.thisIndex,test_instructions.ran,instr_done_touch.clicked_name,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,test_click.x,test_click.y,test_click.leftButton,test_click.midButton,test_click.rightButton,test_click.time,test_click.clicked_name,test_phase.thisRepN,test_phase.thisTrialN,test_phase.thisN,test_phase.thisIndex,test_phase.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5931,1,,,,,,,,,,,,,,m,1,0.5931,,,,,,,,-0.396296326,-0.412962909,0,0,0,,0,35,35,47,1,BERRY,LB,old,m,./images/BERRYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.3971,1,,,,,,,,,,,,,,z,1,1.3971,,,,,,,,-0.396296326,-0.412962909,0,0,0,,0,36,36,115,1,MAWNS,HB,old,z,./images/MAWNSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9183,1,,,,,,,,,,,,,,z,1,0.9183,,,,,,,,-0.396296326,-0.412962909,0,0,0,,0,37,37,116,1,BALGY,LB,old,z,./images/BALGYLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9984,1,,,,,,,,,,,,,,m,1,0.9984,,,,,,,,-0.396296326,-0.412962909,0,0,0,,0,38,38,43,1,MOSQUE,HB,old,m,./images/MOSQUEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9974,1,,,,,,,,,,,,,,z,1,0.9974,,,,,,,,-0.408333362,-0.39907402,0,0,0,,0,39,39,143,1,MONGS,LB,old,z,./images/MONGSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8025,1,,,,,,,,,,,,,,z,1,0.8025,,,,,,,,-0.408333362,-0.39907402,0,0,0,,0,40,40,122,1,BLOOT,LB,old,z,./images/BLOOTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6853,1,,,,,,,,,,,,,,z,1,0.6853,,,,,,,,-0.400000029,-0.39907402,0,0,0,space,0,41,41,159,1,CUDDY,C,old,z,./images/CUDDY.png,19.7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.597,1,,,,,,,,,,,,,,z,1,1.597,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,42,42,124,1,TUNCH,HB,old,z,./images/TUNCHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8431,1,,,,,,,,,,,,,,z,1,0.8431,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,43,43,106,1,CLUMS,HB,old,z,./images/CLUMSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.4919,1,,,,,,,,,,,,,,m,1,0.4919,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,44,44,39,1,SHELF,C,old,m,./images/SHELF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.1041,1,,,,,,,,,,,,,,z,1,1.1041,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,45,45,129,1,PRANS,C,old,z,./images/PRANS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5974,1,,,,,,,,,,,,,,m,1,0.5974,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,46,46,63,1,MIRROR,C,old,m,./images/MIRROR.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8332,1,,,,,,,,,,,,,,m,1,0.8332,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,47,47,19,1,DOUGH,HB,old,m,./images/DOUGHHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7237,1,,,,,,,,,,,,,,m,1,0.7237,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,48,48,55,1,MUFFIN,HB,old,m,./images/MUFFINHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.774,1,,,,,,,,,,,,,,m,1,0.774,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,49,49,28,1,FALCON,HB,old,m,./images/FALCONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8002,0,,,,,,,,,,,,,,z,0,0.8002,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,50,50,76,1,INFANT,HB,old,m,./images/INFANTHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.3326,1,,,,,,,,,,,,,,z,1,1.3326,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,51,51,91,1,SHENS,HB,old,z,./images/SHENSHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.4688,0,,,,,,,,,,,,,,m,0,0.4688,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,52,52,99,1,BACKY,C,old,z,./images/BACKY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8179,1,,,,,,,,,,,,,,z,1,0.8179,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,53,53,140,1,DOVET,LB,old,z,./images/DOVETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8293,0,,,,,,,,,,,,,,z,0,0.8293,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,54,54,72,1,NOOSE,C,old,m,./images/NOOSE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6515,1,,,,,,,,,,,,,,z,1,0.6515,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,55,55,141,1,PLEET,C,old,z,./images/PLEET.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5634,1,,,,,,,,,,,,,,z,1,0.5634,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,56,56,126,1,GUELS,C,old,z,./images/GUELS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9396,1,,,,,,,,,,,,,,m,1,0.9396,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,57,57,32,1,BARREL,LB,old,m,./images/BARRELLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6236,1,,,,,,,,,,,,,,m,1,0.6236,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,58,58,6,1,SQUARE,C,old,m,./images/SQUARE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7939,1,,,,,,,,,,,,,,z,1,0.7939,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,59,59,107,1,FASKS,LB,old,z,./images/FASKSLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8579,1,,,,,,,,,,,,,,m,1,0.8579,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,60,60,71,1,PIMPLE,LB,old,m,./images/PIMPLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.008,1,,,,,,,,,,,,,,m,1,1.008,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,61,61,73,1,SNACK,HB,old,m,./images/SNACKHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6337,1,,,,,,,,,,,,,,m,1,0.6337,,,,,,,,-0.400000029,-0.39907402,0,0,0,,0,62,62,83,1,JUNGLE,LB,old,m,./images/JUNGLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6369,1,,,,,,,,,,,,,,z,1,0.6369,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,63,63,102,1,DULLE,C,old,z,./images/DULLE.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6324,1,,,,,,,,,,,,,,z,1,0.6324,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,64,64,132,1,SCIFF,C,old,z,./images/SCIFF.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8923,1,,,,,,,,,,,,,,z,1,0.8923,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,65,65,167,1,ZONET,LB,old,z,./images/ZONETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6619,1,,,,,,,,,,,,,,m,1,0.6619,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,66,66,56,1,PACKET,LB,old,m,./images/PACKETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.9934,1,,,,,,,,,,,,,,m,1,0.9934,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,67,67,33,1,MAGGOT,C,old,m,./images/MAGGOT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5335,1,,,,,,,,,,,,,,m,1,0.5335,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,68,68,36,1,THROAT,C,old,m,./images/THROAT.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8122,1,,,,,,,,,,,,,,m,1,0.8122,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,69,69,61,1,CANDLE,HB,old,m,./images/CANDLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6389,1,,,,,,,,,,,,,,m,1,0.6389,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,70,70,74,1,CEMENT,LB,old,m,./images/CEMENTLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6619,1,,,,,,,,,,,,,,m,1,0.6619,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,71,71,24,1,SCREW,C,old,m,./images/SCREW.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7091,1,,,,,,,,,,,,,,z,1,0.7091,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,72,72,89,1,DRIEK,LB,old,z,./images/DRIEKLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7391,0,,,,,,,,,,,,,,z,0,0.7391,,,,,,,,-0.400925955,-0.39907402,0,0,0,,0,73,73,31,1,QUILL,HB,old,m,./images/QUILLHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8739,1,,,,,,,,,,,,,,m,1,0.8739,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,74,74,11,1,BONNET,LB,old,m,./images/BONNETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6373,1,,,,,,,,,,,,,,m,1,0.6373,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,75,75,35,1,PEACH,LB,old,m,./images/PEACHLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.1089,1,,,,,,,,,,,,,,z,1,1.1089,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,76,76,101,1,GLEET,LB,old,z,./images/GLEETLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8395,1,,,,,,,,,,,,,,m,1,0.8395,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,77,77,20,1,CRADLE,LB,old,m,./images/CRADLELB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.8151,1,,,,,,,,,,,,,,m,1,0.8151,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,78,78,21,1,KIDNEY,C,old,m,./images/KIDNEY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7901,1,,,,,,,,,,,,,,z,1,0.7901,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,79,79,127,1,NINDY,HB,old,z,./images/NINDYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7306,1,,,,,,,,,,,,,,m,1,0.7306,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,80,80,4,1,MUSCLE,HB,old,m,./images/MUSCLEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.61,1,,,,,,,,,,,,,,m,1,0.61,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,81,81,0,1,TOMATO,C,old,m,./images/TOMATO.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5226,1,,,,,,,,,,,,,,m,1,0.5226,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,82,82,30,1,STORM,C,old,m,./images/STORM.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.5335,1,,,,,,,,,,,,,,m,1,0.5335,,,,,,,,-0.408333362,-0.398148038,0,0,0,space,0,83,83,75,1,GRAIN,C,old,m,./images/GRAIN.png,1.7987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.996,1,,,,,,,,,,,,,,z,1,0.996,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,84,84,84,1,HAXES,C,old,z,./images/HAXES.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7133,1,,,,,,,,,,,,,,m,1,0.7133,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,85,85,38,1,LADDER,LB,old,m,./images/LADDERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.0146,1,,,,,,,,,,,,,,m,1,1.0146,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,86,86,34,1,CANYON,HB,old,m,./images/CANYONHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.0283,1,,,,,,,,,,,,,,m,1,1.0283,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,87,87,40,1,SWING,HB,old,m,./images/SWINGHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6395,1,,,,,,,,,,,,,,m,1,0.6395,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,88,88,2,1,BEARD,LB,old,m,./images/BEARDLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.0805,1,,,,,,,,,,,,,,z,1,1.0805,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,89,89,166,1,SHORY,HB,old,z,./images/SHORYHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,1.3438,1,,,,,,,,,,,,,,z,1,1.3438,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,90,90,109,1,BURGE,HB,old,z,./images/BURGEHB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.6111,1,,,,,,,,,,,,,,m,1,0.6111,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,91,91,65,1,FARMER,LB,old,m,./images/FARMERLB.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7145,1,,,,,,,,,,,,,,z,1,0.7145,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,92,92,144,1,NAIRY,C,old,z,./images/NAIRY.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7025,1,,,,,,,,,,,,,,z,1,0.7025,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,93,93,87,1,TRING,C,old,z,./images/TRING.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,60e5868307d715a4d1445116,66,2022-02-12_11h46.56.174,lexical_decision_task_DD,2021.2.3,Win32,60.01680471,,,,,,,,,,,0.7386,1,,,,,,,,,,,,,,z,1,0.7386,,,,,,,,-0.408333362,-0.398148038,0,0,0,,0,94,94,150,1,NOOLS,C,old,z,./images/NOOLS.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
